prophage_id	clade_id	community	host_accession	phylogroup
GCF_000806265.1_prophage_4	0_0003	0	GCF_000806265.1	B1
GCF_001277435.1_prophage_6	0_0003	0	GCF_001277435.1	E
GCF_000351145.1_prophage_2	0_0003	0	GCF_000351145.1	B1
GCF_000408305.1_prophage_2	0_0003	0	GCF_000408305.1	B2
GCF_000458155.1_prophage_5	0_0003	0	GCF_000458155.1	D
GCF_000704425.1_prophage_3	0_0003	0	GCF_000704425.1	A
GCF_000171995.1_prophage_11	0_0003	0	GCF_000171995.1	E
GCF_001266405.1_prophage_9	0_0003	0	GCF_001266405.1	B2
GCF_000194725.1_prophage_12	0_0003	0	GCF_000194725.1	B1
GCF_001448025.1_prophage_1	0_0003	0	GCF_001448025.1	B2
GCF_000459215.1_prophage_4	0_0003	0	GCF_000459215.1	D
GCF_000522365.1_prophage_6	0_0004	0	GCF_000522365.1	B2
GCF_000460515.1_prophage_1	0_0004	0	GCF_000460515.1	B2
GCF_000703325.1_prophage_4	0_0004	0	GCF_000703325.1	B1
GCF_000456325.1_prophage_3	0_0004	0	GCF_000456325.1	D
GCF_000781035.1_prophage_3	0_0004	0	GCF_000781035.1	B2
GCF_000813165.1_prophage_5	0_0004	0	GCF_000813165.1	B2
GCF_001284725.1_prophage_3	0_0004	0	GCF_001284725.1	B2
GCF_000462465.2_prophage_2	0_0004	0	GCF_000462465.2	E
GCF_000776375.1_prophage_2	0_0004	0	GCF_000776375.1	B2
GCF_000357605.2_prophage_1	0_0004	0	GCF_000357605.2	B1
GCF_000357185.2_prophage_2	0_0004	0	GCF_000357185.2	B1
GCF_000456165.1_prophage_2	0_0004	0	GCF_000456165.1	D
GCF_001277655.1_prophage_3	0_0004	0	GCF_001277655.1	A
GCF_001284105.1_prophage_3	0_0004	0	GCF_001284105.1	A
GCF_001285085.1_prophage_3	0_0004	0	GCF_001285085.1	B1
GCF_001285205.1_prophage_3	0_0004	0	GCF_001285205.1	A
GCF_001285605.1_prophage_3	0_0004	0	GCF_001285605.1	A
GCF_001285925.1_prophage_3	0_0004	0	GCF_001285925.1	A
GCF_000408105.1_prophage_12	0_0004	0	GCF_000408105.1	B2
GCF_001277515.1_prophage_3	0_0004	0	GCF_001277515.1	B1
GCF_000355115.2_prophage_1	0_0004	0	GCF_000355115.2	C
GCF_000408605.1_prophage_1	0_0004	0	GCF_000408605.1	A
GCF_000506845.1_prophage_1	0_0004	0	GCF_000506845.1	B1
GCF_000617125.2_prophage_2	0_0004	0	GCF_000617125.2	B1
GCF_000619265.2_prophage_2	0_0004	0	GCF_000619265.2	B1
GCF_001263035.1_prophage_4	0_0004	0	GCF_001263035.1	B1
GCF_001012405.1_prophage_2	0_0004	0	GCF_001012405.1	B1
GCF_001245225.1_prophage_1	0_0004	0	GCF_001245225.1	B2
GCF_000354875.1_prophage_2	0_0004	0	GCF_000354875.1	B1
GCF_000356105.2_prophage_4	0_0004	0	GCF_000356105.2	B1
GCF_000356745.2_prophage_2	0_0004	0	GCF_000356745.2	A
GCF_000172015.1_prophage_11	0_0004	0	GCF_000172015.1	E
GCF_000250555.1_prophage_5	0_0004	0	GCF_000250555.1	B1
GCF_000313405.1_prophage_8	0_0004	0	GCF_000313405.1	B1
GCF_000700725.1_prophage_2	0_0004	0	GCF_000700725.1	A
GCF_000714015.1_prophage_3	0_0004	0	GCF_000714015.1	A
GCF_000752495.1_prophage_3	0_0004	0	GCF_000752495.1	B1
GCF_000965705.1_prophage_1	0_0004	0	GCF_000965705.1	B1
GCF_001285365.1_prophage_1	0_0004	0	GCF_001285365.1	B1
GCF_001286225.1_prophage_5	0_0004	0	GCF_001286225.1	B1
GCF_000179115.1_prophage_4	0_0004	0	GCF_000179115.1	B1
GCF_000250575.1_prophage_5	0_0004	0	GCF_000250575.1	B1
GCF_000268205.1_prophage_2	0_0004	0	GCF_000268205.1	B1
GCF_001285185.1_prophage_5	0_0004	0	GCF_001285185.1	B1
GCF_000780755.1_prophage_2	0_0004	0	GCF_000780755.1	B2
GCF_001264175.1_prophage_7	0_0004	0	GCF_001264175.1	A
GCF_000250515.1_prophage_5	0_0004	0	GCF_000250515.1	B1
GCF_000250535.1_prophage_6	0_0004	0	GCF_000250535.1	B1
GCF_000357305.2_prophage_5	0_0004	0	GCF_000357305.2	B1
GCF_000704585.1_prophage_5	0_0004	0	GCF_000704585.1	A
GCF_000780115.1_prophage_2	0_0004	0	GCF_000780115.1	B2
GCF_000781555.1_prophage_2	0_0004	0	GCF_000781555.1	B2
GCF_001561835.1_prophage_2	0_0004	0	GCF_001561835.1	B2
GCF_000778375.1_prophage_1	0_0004	0	GCF_000778375.1	B2
GCF_000940355.1_prophage_10	0_0004	0	GCF_000940355.1	A
GCF_000778395.1_prophage_2	0_0004	0	GCF_000778395.1	B2
GCF_001561635.1_prophage_2	0_0004	0	GCF_001561635.1	B1
GCF_000776195.1_prophage_3	0_0004	0	GCF_000776195.1	B2
GCF_000780875.1_prophage_1	0_0004	0	GCF_000780875.1	B2
GCF_001056665.1_prophage_1	0_0004	0	GCF_001056665.1	B2
GCF_001524885.1_prophage_2	0_0004	0	GCF_001524885.1	B2
GCF_000776175.1_prophage_2	0_0004	0	GCF_000776175.1	B2
GCF_000457475.1_prophage_6	0_0004	0	GCF_000457475.1	D
GCF_000457535.1_prophage_5	0_0004	0	GCF_000457535.1	D
GCF_000617805.2_prophage_3	0_0004	0	GCF_000617805.2	B1
GCF_000250295.1_prophage_5	0_0004	0	GCF_000250295.1	B1
GCF_000458315.1_prophage_4	0_0004	0	GCF_000458315.1	D
GCF_000233675.1_prophage_4	0_0004	0	GCF_000233675.1	B2
GCF_000352825.1_prophage_2	0_0004	0	GCF_000352825.1	D
GCF_000408265.1_prophage_2	0_0004	0	GCF_000408265.1	D
GCF_000459795.1_prophage_5	0_0004	0	GCF_000459795.1	D
GCF_000458625.1_prophage_2	0_0004	0	GCF_000458625.1	D
GCF_000704065.1_prophage_3	0_0004	0	GCF_000704065.1	B1
GCF_000017745.1_prophage_1	0_0004	0	GCF_000017745.1	B1
GCF_000459815.1_prophage_3	0_0004	0	GCF_000459815.1	D
GCF_000408825.1_prophage_2	0_0004	0	GCF_000408825.1	D
GCF_000457975.1_prophage_3	0_0004	0	GCF_000457975.1	D
GCF_000458725.1_prophage_7	0_0004	0	GCF_000458725.1	D
GCF_000215285.1_prophage_3	0_0004	0	GCF_000215285.1	B1
GCF_000456925.1_prophage_4	0_0004	0	GCF_000456925.1	D
GCF_000351885.1_prophage_4	0_0004	0	GCF_000351885.1	D
GCF_000458215.1_prophage_1	0_0004	0	GCF_000458215.1	B2
GCF_001021635.2_prophage_1	0_0004	0	GCF_001021635.2	Unknown
GCF_001285505.1_prophage_4	0_0004	0	GCF_001285505.1	B1
GCF_000026325.1_prophage_5	0_0004	0	GCF_000026325.1	D
GCF_000456445.1_prophage_2	0_0004	0	GCF_000456445.1	D
GCF_000457795.1_prophage_3	0_0004	0	GCF_000457795.1	D
GCF_000457955.1_prophage_3	0_0004	0	GCF_000457955.1	D
GCF_000458055.1_prophage_4	0_0004	0	GCF_000458055.1	D
GCF_000458255.1_prophage_4	0_0004	0	GCF_000458255.1	D
GCF_000458475.1_prophage_5	0_0004	0	GCF_000458475.1	D
GCF_000458515.1_prophage_3	0_0004	0	GCF_000458515.1	D
GCF_000459175.1_prophage_2	0_0004	0	GCF_000459175.1	D
GCF_000356645.2_prophage_1	0_0004	0	GCF_000356645.2	A
GCF_001405275.1_prophage_4	0_0004	0	GCF_001405275.1	A
GCF_001297725.1_prophage_2	0_0004	0	GCF_001297725.1	B1
GCF_000459335.1_prophage_4	0_0004	0	GCF_000459335.1	D
GCF_000780335.1_prophage_5	0_0004	0	GCF_000780335.1	B2
GCF_000355495.2_prophage_2	0_0004	0	GCF_000355495.2	B1
GCF_000948475.1_prophage_5	0_0004	0	GCF_000948475.1	B1
GCF_001265655.1_prophage_1	0_0005	0	GCF_001265655.1	B2
GCF_001265885.1_prophage_1	0_0005	0	GCF_001265885.1	B2
GCF_000691105.1_prophage_5	0_0005	0	GCF_000691105.1	B1
GCF_001277575.1_prophage_4	0_0005	0	GCF_001277575.1	B1
GCF_001285765.1_prophage_5	0_0005	0	GCF_001285765.1	B1
GCF_001285845.1_prophage_6	0_0005	0	GCF_001285845.1	B1
GCF_001265995.1_prophage_4	0_0005	0	GCF_001265995.1	B1
GCF_001283405.1_prophage_3	0_0005	0	GCF_001283405.1	B1
GCF_000351565.1_prophage_1	0_0005	0	GCF_000351565.1	B2
GCF_000210475.1_prophage_2	0_0005	0	GCF_000210475.1	A
GCF_000987875.1_prophage_2	0_0005	0	GCF_000987875.1	A
GCF_001440525.1_prophage_3	0_0005	0	GCF_001440525.1	B1
GCF_000947935.1_prophage_6	0_0005	0	GCF_000947935.1	B1
GCF_000947985.1_prophage_2	0_0005	0	GCF_000947985.1	B1
GCF_000937095.2_prophage_8	0_0005	0	GCF_000937095.2	E
GCF_001285005.1_prophage_6	0_0005	0	GCF_001285005.1	B1
GCF_000456985.1_prophage_4	0_0005	0	GCF_000456985.1	D
GCF_000446645.2_prophage_1	0_0005	0	GCF_000446645.2	B2
GCF_000446685.2_prophage_6	0_0005	0	GCF_000446685.2	B2
GCF_000457735.1_prophage_1	0_0005	0	GCF_000457735.1	D
GCF_000194335.1_prophage_21	0_0005	0	GCF_000194335.1	B1
GCF_000215145.1_prophage_4	0_0005	0	GCF_000215145.1	B1
GCF_000194705.1_prophage_1	0_0005	0	GCF_000194705.1	A
GCF_000779915.1_prophage_6	0_0005	0	GCF_000779915.1	D
GCF_000798415.1_prophage_1	0_0005	0	GCF_000798415.1	D
GCF_000700185.1_prophage_6	0_0005	0	GCF_000700185.1	A
GCF_000704085.1_prophage_3	0_0005	0	GCF_000704085.1	B1
GCF_000782075.1_prophage_1	0_0005	0	GCF_000782075.1	A
GCF_001284325.1_prophage_2	0_0005	0	GCF_001284325.1	B1
GCF_000326145.1_prophage_2	0_0005	0	GCF_000326145.1	D
GCF_000171935.1_prophage_3	0_0005	0	GCF_000171935.1	E
GCF_000250135.1_prophage_12	0_0005	0	GCF_000250135.1	B1
GCF_000352165.1_prophage_3	0_0005	0	GCF_000352165.1	B2
GCF_000494935.1_prophage_1	0_0005	0	GCF_000494935.1	B1
GCF_001284385.1_prophage_4	0_0005	0	GCF_001284385.1	B2
GCF_000215285.1_prophage_4	0_0005	0	GCF_000215285.1	B1
GCF_000250215.1_prophage_9	0_0005	0	GCF_000250215.1	B1
GCF_000352285.1_prophage_3	0_0005	0	GCF_000352285.1	B2
GCF_000700205.1_prophage_6	0_0005	0	GCF_000700205.1	A
GCF_000387785.2_prophage_2	0_0005	0	GCF_000387785.2	B2
GCF_001519615.1_prophage_1	0_0005	0	GCF_001519615.1	D
GCF_000601275.1_prophage_1	0_0005	0	GCF_000601275.1	B1
GCF_000223035.1_prophage_5	0_0005	0	GCF_000223035.1	B1
GCF_000700385.1_prophage_2	0_0005	0	GCF_000700385.1	A
GCF_000703965.1_prophage_3	0_0005	0	GCF_000703965.1	B1
GCF_000704125.1_prophage_4	0_0005	0	GCF_000704125.1	B1
GCF_000704285.1_prophage_5	0_0005	0	GCF_000704285.1	B1
GCF_000223015.1_prophage_4	0_0005	0	GCF_000223015.1	B1
GCF_000250115.1_prophage_10	0_0005	0	GCF_000250115.1	B1
GCF_000947975.1_prophage_3	0_0005	0	GCF_000947975.1	B1
GCF_000948055.1_prophage_8	0_0005	0	GCF_000948055.1	B1
GCF_000753215.1_prophage_3	0_0005	0	GCF_000753215.1	B1
GCF_000221885.1_prophage_3	0_0005	0	GCF_000221885.1	B1
GCF_000215285.1_prophage_8	0_0005	0	GCF_000215285.1	B1
GCF_000357925.2_prophage_2	0_0005	0	GCF_000357925.2	A
GCF_000780215.1_prophage_3	0_0005	0	GCF_000780215.1	B2
GCF_000172035.1_prophage_9	0_0005	0	GCF_000172035.1	E
GCF_000357945.2_prophage_2	0_0005	0	GCF_000357945.2	A
GCF_001283585.1_prophage_4	0_0005	0	GCF_001283585.1	B1
GCF_000194495.1_prophage_10	0_0005	0	GCF_000194495.1	B1
GCF_000188775.1_prophage_1	0_0005	0	GCF_000188775.1	B1
GCF_000356725.1_prophage_1	0_0005	0	GCF_000356725.1	A
GCF_000407805.1_prophage_6	0_0005	0	GCF_000407805.1	A
GCF_000267185.1_prophage_15	0_0005	0	GCF_000267185.1	E
GCF_000690985.1_prophage_7	0_0005	0	GCF_000690985.1	B1
GCF_001283965.1_prophage_5	0_0005	0	GCF_001283965.1	B1
GCF_001286105.1_prophage_6	0_0005	0	GCF_001286105.1	B1
GCF_000703225.1_prophage_7	0_0005	0	GCF_000703225.1	A
GCF_000782115.1_prophage_2	0_0005	0	GCF_000782115.1	A
GCF_000692815.1_prophage_1	0_0005	0	GCF_000692815.1	C
GCF_000354735.2_prophage_4	0_0005	0	GCF_000354735.2	C
GCF_001078015.1_prophage_2	0_0005	0	GCF_001078015.1	D
GCF_000354595.1_prophage_2	0_0005	0	GCF_000354595.1	C
GCF_000690985.1_prophage_1	0_0005	0	GCF_000690985.1	B1
GCF_001520375.1_prophage_3	0_0005	0	GCF_001520375.1	D
GCF_000599825.1_prophage_4	0_0005	0	GCF_000599825.1	D
GCF_000618205.2_prophage_1	0_0005	0	GCF_000618205.2	E
GCF_000520055.1_prophage_1	0_0005	0	GCF_000520055.1	E
GCF_000662395.1_prophage_1	0_0005	0	GCF_000662395.1	E
GCF_000249235.1_prophage_7	0_0005	0	GCF_000249235.1	B2
GCF_001191465.1_prophage_3	0_0005	0	GCF_001191465.1	B1
GCF_000353085.1_prophage_4	0_0005	0	GCF_000353085.1	B2
GCF_000355435.2_prophage_1	0_0005	0	GCF_000355435.2	E
GCF_001442495.1_prophage_1	0_0005	0	GCF_001442495.1	C
GCF_000459775.1_prophage_2	0_0005	0	GCF_000459775.1	B2
GCF_000326525.1_prophage_2	0_0005	0	GCF_000326525.1	B2
GCF_000357785.2_prophage_1	0_0005	0	GCF_000357785.2	B1
GCF_000357825.2_prophage_1	0_0005	0	GCF_000357825.2	B1
GCF_000358935.2_prophage_1	0_0005	0	GCF_000358935.2	B1
GCF_000692775.1_prophage_6	0_0005	0	GCF_000692775.1	D
GCF_000357765.2_prophage_2	0_0005	0	GCF_000357765.2	B1
GCF_000358875.1_prophage_1	0_0005	0	GCF_000358875.1	B1
GCF_000358005.2_prophage_2	0_0005	0	GCF_000358005.2	A
GCF_000752555.1_prophage_3	0_0005	0	GCF_000752555.1	B2
GCF_000940035.2_prophage_3	0_0005	0	GCF_000940035.2	B1
GCF_000978845.2_prophage_17	0_0005	0	GCF_000978845.2	E
GCF_001269145.1_prophage_4	0_0005	0	GCF_001269145.1	B1
GCF_000752895.1_prophage_3	0_0005	0	GCF_000752895.1	A
GCF_001284085.1_prophage_4	0_0005	0	GCF_001284085.1	B1
GCF_001284125.1_prophage_5	0_0005	0	GCF_001284125.1	B1
GCF_000091005.1_prophage_5	0_0006	0	GCF_000091005.1	B1
GCF_000457895.1_prophage_3	0_0006	0	GCF_000457895.1	D
GCF_000461115.1_prophage_2	0_0006	0	GCF_000461115.1	A
GCF_001280405.1_prophage_4	0_0006	0	GCF_001280405.1	B2
GCF_000458035.1_prophage_6	0_0006	0	GCF_000458035.1	B1
GCF_000461375.1_prophage_2	0_0006	0	GCF_000461375.1	B2
GCF_001266005.1_prophage_6	0_0006	0	GCF_001266005.1	B1
GCF_000355515.2_prophage_1	0_0006	0	GCF_000355515.2	A
GCF_000488055.1_prophage_1	0_0006	0	GCF_000488055.1	B1
GCF_000703725.1_prophage_1	0_0006	0	GCF_000703725.1	B2
GCF_000934865.1_prophage_3	0_0006	0	GCF_000934865.1	E
GCF_001277495.1_prophage_1	0_0006	0	GCF_001277495.1	B1
GCF_001283245.1_prophage_5	0_0006	0	GCF_001283245.1	B1
GCF_001283465.1_prophage_4	0_0006	0	GCF_001283465.1	B1
GCF_001283685.1_prophage_5	0_0006	0	GCF_001283685.1	B1
GCF_001285065.1_prophage_5	0_0006	0	GCF_001285065.1	B1
GCF_001285665.1_prophage_4	0_0006	0	GCF_001285665.1	B1
GCF_001285805.1_prophage_1	0_0006	0	GCF_001285805.1	A
GCF_001285565.1_prophage_5	0_0006	0	GCF_001285565.1	B1
GCF_001012475.1_prophage_7	0_0006	0	GCF_001012475.1	B1
GCF_000703565.1_prophage_3	0_0006	0	GCF_000703565.1	B1
GCF_001420955.1_prophage_5	0_0006	0	GCF_001420955.1	G
GCF_000713825.1_prophage_1	0_0006	0	GCF_000713825.1	B1
GCF_000163155.1_prophage_1	0_0006	0	GCF_000163155.1	B1
GCF_000940355.1_prophage_17	0_0006	0	GCF_000940355.1	A
GCF_000267145.1_prophage_9	0_0006	0	GCF_000267145.1	E
GCF_001268365.1_prophage_4	0_0006	0	GCF_001268365.1	B2
GCF_001520115.1_prophage_2	0_0006	0	GCF_001520115.1	F
GCF_000357325.1_prophage_6	0_0006	0	GCF_000357325.1	B1
GCF_001268425.1_prophage_5	0_0006	0	GCF_001268425.1	B1
GCF_001269085.1_prophage_3	0_0006	0	GCF_001269085.1	B1
GCF_001284125.1_prophage_1	0_0006	0	GCF_001284125.1	B1
GCF_001448025.1_prophage_3	0_0006	0	GCF_001448025.1	B2
GCF_001285085.1_prophage_1	0_0006	0	GCF_001285085.1	B1
GCF_001286265.1_prophage_1	0_0006	0	GCF_001286265.1	B1
GCF_000194215.1_prophage_3	0_0006	0	GCF_000194215.1	A
GCF_000193955.1_prophage_15	0_0006	0	GCF_000193955.1	E
GCF_000188835.1_prophage_6	0_0006	0	GCF_000188835.1	B1
GCF_001520815.2_prophage_1	0_0006	0	GCF_001520815.2	B2
GCF_000492275.1_prophage_3	0_0006	0	GCF_000492275.1	A
GCF_000357025.2_prophage_1	0_0006	0	GCF_000357025.2	A
GCF_000461915.2_prophage_12	0_0006	0	GCF_000461915.2	E
GCF_000249115.1_prophage_11	0_0006	0	GCF_000249115.1	B2
GCF_000358695.2_prophage_1	0_0006	0	GCF_000358695.2	B1
GCF_000359055.2_prophage_1	0_0006	0	GCF_000359055.2	B1
GCF_000461935.2_prophage_7	0_0006	0	GCF_000461935.2	E
GCF_000458315.1_prophage_1	0_0006	0	GCF_000458315.1	D
GCF_000708145.1_prophage_7	0_0006	0	GCF_000708145.1	D
GCF_000708165.1_prophage_3	0_0006	0	GCF_000708165.1	D
GCF_001263015.1_prophage_2	0_0006	0	GCF_001263015.1	B1
GCF_000458625.1_prophage_5	0_0006	0	GCF_000458625.1	D
GCF_001030625.1_prophage_8	0_0006	0	GCF_001030625.1	B2
GCF_001268905.1_prophage_5	0_0006	0	GCF_001268905.1	B1
GCF_001030675.1_prophage_10	0_0006	0	GCF_001030675.1	B2
GCF_001265515.1_prophage_2	0_0006	0	GCF_001265515.1	B2
GCF_001277755.1_prophage_2	0_0006	0	GCF_001277755.1	A
GCF_000172015.1_prophage_8	0_0006	0	GCF_000172015.1	E
GCF_000616625.1_prophage_1	0_0006	0	GCF_000616625.1	B1
GCF_000965705.1_prophage_3	0_0006	0	GCF_000965705.1	B1
GCF_000407805.1_prophage_7	0_0006	0	GCF_000407805.1	A
GCF_000753195.1_prophage_2	0_0006	0	GCF_000753195.1	B2
GCF_001561375.1_prophage_1	0_0006	0	GCF_001561375.1	B2
GCF_000171975.1_prophage_3	0_0006	0	GCF_000171975.1	E
GCF_001506145.1_prophage_7	0_0006	0	GCF_001506145.1	B1
GCF_000352065.1_prophage_7	0_0006	0	GCF_000352065.1	B2
GCF_000457285.1_prophage_6	0_0006	0	GCF_000457285.1	B2
GCF_001182805.1_prophage_4	0_0006	0	GCF_001182805.1	B2
GCF_001561045.1_prophage_3	0_0006	0	GCF_001561045.1	B2
GCF_001561135.1_prophage_3	0_0006	0	GCF_001561135.1	B2
GCF_001561445.1_prophage_6	0_0006	0	GCF_001561445.1	B2
GCF_001561455.1_prophage_5	0_0006	0	GCF_001561455.1	B2
GCF_001566615.1_prophage_7	0_0006	0	GCF_001566615.1	B2
GCF_000462465.2_prophage_8	0_0006	0	GCF_000462465.2	E
GCF_001285725.1_prophage_6	0_0006	0	GCF_001285725.1	E
GCF_000194335.1_prophage_17	0_0006	0	GCF_000194335.1	B1
GCF_000026545.1_prophage_1	0_0006	0	GCF_000026545.1	B2
GCF_000192685.1_prophage_5	0_0006	0	GCF_000192685.1	E
GCF_000357585.2_prophage_2	0_0006	0	GCF_000357585.2	A
GCF_000462445.2_prophage_8	0_0006	0	GCF_000462445.2	E
GCF_000462425.2_prophage_10	0_0006	0	GCF_000462425.2	E
GCF_000407785.1_prophage_5	0_0006	0	GCF_000407785.1	D
GCF_000351605.1_prophage_5	0_0006	0	GCF_000351605.1	B2
GCF_000456505.1_prophage_3	0_0006	0	GCF_000456505.1	B2
GCF_000249255.1_prophage_2	0_0006	0	GCF_000249255.1	E
GCF_000781215.1_prophage_3	0_0006	0	GCF_000781215.1	B2
GCF_001441345.1_prophage_2	0_0006	0	GCF_001441345.1	B1
GCF_001563715.2_prophage_13	0_0006	0	GCF_001563715.2	B1
GCF_000227625.1_prophage_3	0_0006	0	GCF_000227625.1	F
GCF_000456285.1_prophage_1	0_0006	0	GCF_000456285.1	B2
GCF_000713615.1_prophage_1	0_0006	0	GCF_000713615.1	B1
GCF_000978815.2_prophage_16	0_0006	0	GCF_000978815.2	E
GCF_000010765.1_prophage_13	0_0006	0	GCF_000010765.1	B1
GCF_001265575.1_prophage_2	0_0006	0	GCF_001265575.1	B2
GCF_001520095.1_prophage_5	0_0006	0	GCF_001520095.1	B2
GCF_000249535.1_prophage_10	0_0006	0	GCF_000249535.1	E
GCF_000267625.2_prophage_5	0_0006	0	GCF_000267625.2	E
GCF_001520035.1_prophage_6	0_0006	0	GCF_001520035.1	B2
GCF_001520295.1_prophage_1	0_0006	0	GCF_001520295.1	B2
GCF_001521375.1_prophage_2	0_0006	0	GCF_001521375.1	B2
GCF_000171955.1_prophage_4	0_0006	0	GCF_000171955.1	E
GCF_000408645.1_prophage_6	0_0007	0	GCF_000408645.1	A
GCF_000407745.1_prophage_4	0_0007	0	GCF_000407745.1	A
GCF_000785865.1_prophage_2	0_0007	0	GCF_000785865.1	A
GCF_000462085.2_prophage_12	0_0007	0	GCF_000462085.2	E
GCF_000192685.1_prophage_13	0_0007	0	GCF_000192685.1	E
GCF_000460075.1_prophage_1	0_0007	0	GCF_000460075.1	B1
GCF_000627835.1_prophage_1	0_0007	0	GCF_000627835.1	C
GCF_000627925.1_prophage_1	0_0007	0	GCF_000627925.1	C
GCF_000627985.1_prophage_1	0_0007	0	GCF_000627985.1	C
GCF_000687085.1_prophage_1	0_0007	0	GCF_000687085.1	C
GCF_000703425.1_prophage_1	0_0007	0	GCF_000703425.1	C
GCF_000703685.1_prophage_1	0_0007	0	GCF_000703685.1	C
GCF_000803705.1_prophage_2	0_0007	0	GCF_000803705.1	E
GCF_001007915.1_prophage_6	0_0007	0	GCF_001007915.1	B1
GCF_001520395.1_prophage_7	0_0007	0	GCF_001520395.1	B2
GCF_001284885.1_prophage_3	0_0007	0	GCF_001284885.1	B1
GCF_000172055.1_prophage_8	0_0007	0	GCF_000172055.1	E
GCF_000171915.1_prophage_7	0_0007	0	GCF_000171915.1	E
GCF_000171935.1_prophage_13	0_0007	0	GCF_000171935.1	E
GCF_000193955.1_prophage_16	0_0007	0	GCF_000193955.1	E
GCF_001039215.2_prophage_18	0_0007	0	GCF_001039215.2	B1
GCF_000352145.1_prophage_4	0_0007	0	GCF_000352145.1	B2
GCF_000456345.1_prophage_1	0_0007	0	GCF_000456345.1	B2
GCF_000258615.1_prophage_7	0_0007	0	GCF_000258615.1	B1
GCF_000304095.2_prophage_5	0_0007	0	GCF_000304095.2	B2
GCF_000460375.1_prophage_4	0_0007	0	GCF_000460375.1	B2
GCF_000172015.1_prophage_9	0_0007	0	GCF_000172015.1	E
GCF_000222505.1_prophage_7	0_0007	0	GCF_000222505.1	B1
GCF_000320255.1_prophage_1	0_0007	0	GCF_000320255.1	B1
GCF_000457475.1_prophage_1	0_0007	0	GCF_000457475.1	D
GCF_000276865.1_prophage_2	0_0007	0	GCF_000276865.1	B1
GCF_000217975.1_prophage_2	0_0007	0	GCF_000217975.1	B1
GCF_000235045.1_prophage_2	0_0007	0	GCF_000235045.1	B1
GCF_000235065.1_prophage_2	0_0007	0	GCF_000235065.1	B1
GCF_000235085.1_prophage_6	0_0007	0	GCF_000235085.1	B1
GCF_000235105.1_prophage_2	0_0007	0	GCF_000235105.1	B1
GCF_000235125.1_prophage_2	0_0007	0	GCF_000235125.1	B1
GCF_000235145.1_prophage_8	0_0007	0	GCF_000235145.1	B1
GCF_000235165.1_prophage_6	0_0007	0	GCF_000235165.1	B1
GCF_000235185.1_prophage_6	0_0007	0	GCF_000235185.1	B1
GCF_000235205.1_prophage_2	0_0007	0	GCF_000235205.1	B1
GCF_000235265.1_prophage_2	0_0007	0	GCF_000235265.1	B1
GCF_000235285.1_prophage_7	0_0007	0	GCF_000235285.1	B1
GCF_000267085.1_prophage_7	0_0007	0	GCF_000267085.1	E
GCF_000299455.1_prophage_7	0_0007	0	GCF_000299455.1	B1
GCF_000299475.1_prophage_9	0_0007	0	GCF_000299475.1	B1
GCF_000303395.2_prophage_4	0_0007	0	GCF_000303395.2	B1
GCF_000319835.1_prophage_7	0_0007	0	GCF_000319835.1	B1
GCF_000319855.1_prophage_6	0_0007	0	GCF_000319855.1	B1
GCF_000319875.1_prophage_8	0_0007	0	GCF_000319875.1	B1
GCF_000319915.1_prophage_6	0_0007	0	GCF_000319915.1	B1
GCF_000319935.1_prophage_7	0_0007	0	GCF_000319935.1	B1
GCF_000319955.1_prophage_1	0_0007	0	GCF_000319955.1	B1
GCF_000319975.1_prophage_6	0_0007	0	GCF_000319975.1	B1
GCF_000320155.1_prophage_5	0_0007	0	GCF_000320155.1	B1
GCF_000320215.1_prophage_2	0_0007	0	GCF_000320215.1	B1
GCF_000320235.1_prophage_4	0_0007	0	GCF_000320235.1	B1
GCF_000936495.1_prophage_9	0_0007	0	GCF_000936495.1	B1
GCF_000967155.2_prophage_2	0_0007	0	GCF_000967155.2	B1
GCF_000986765.1_prophage_8	0_0007	0	GCF_000986765.1	B1
GCF_001440495.1_prophage_10	0_0007	0	GCF_001440495.1	B1
GCF_000155125.1_prophage_3	0_0007	0	GCF_000155125.1	E
GCF_000171975.1_prophage_8	0_0007	0	GCF_000171975.1	E
GCF_000267025.1_prophage_2	0_0007	0	GCF_000267025.1	E
GCF_000267045.1_prophage_2	0_0007	0	GCF_000267045.1	E
GCF_000299255.1_prophage_7	0_0007	0	GCF_000299255.1	B1
GCF_000302715.1_prophage_2	0_0007	0	GCF_000302715.1	E
GCF_000320195.1_prophage_2	0_0007	0	GCF_000320195.1	B1
GCF_000320275.1_prophage_7	0_0007	0	GCF_000320275.1	B1
GCF_000462425.2_prophage_1	0_0007	0	GCF_000462425.2	E
GCF_000008865.2_prophage_2	0_0007	0	GCF_000008865.2	E
GCF_000172035.1_prophage_18	0_0007	0	GCF_000172035.1	E
GCF_000181735.1_prophage_15	0_0007	0	GCF_000181735.1	E
GCF_000262125.1_prophage_2	0_0007	0	GCF_000262125.1	E
GCF_000461995.2_prophage_3	0_0007	0	GCF_000461995.2	E
GCF_000732965.1_prophage_2	0_0007	0	GCF_000732965.1	E
GCF_000986635.1_prophage_5	0_0007	0	GCF_000986635.1	E
GCF_001307215.1_prophage_2	0_0007	0	GCF_001307215.1	E
GCF_001516935.2_prophage_3	0_0007	0	GCF_001516935.2	E
GCF_000021125.1_prophage_2	0_0007	0	GCF_000021125.1	E
GCF_000171995.1_prophage_15	0_0007	0	GCF_000171995.1	E
