genome	features	bytes	sha256
ecoli_ml|clade_10_0106_ML	115	31213	cb69e1d0994f688039a54aaf3815b0cbea9d04a055feb8d4a667d5a7fad9e922
ecoli_ml|clade_10_0107_ML	81	21765	ef55ae3098db0cb6cfefd1f1569a25bede91db02b2a721bc7ce460f152b68ab8
ecoli_ml|clade_10_0108_ML	33	8715	9186f01316503894718c261bacfa1ec67b61da346422becba45ac64902be44d6
ecoli_ml|clade_10_0109_ML	33	8695	2b8aadedd3f78af5d08d65da9b437b8bebda6d358cbb91595cb56a3fc65a1499
ecoli_ml|clade_10_0110_ML	125	33738	472312e62ced0baaea8eed0b699c16e2066b2efdaf8c5402504c794f8be124f0
ecoli_ml|clade_10_0111_ML	63	16758	330b42cc8224b76fde7ae03e719645f181a0f2704b9857fa449c68478a3fd013
ecoli_ml|clade_10_0112_ML	32	8827	9b6c3a9aa27e7bad9cb0edf87eb329c90049f0128d14a6d35b46d82587f79091
ecoli_ml|clade_10_0113_ML	29	8085	cf470778561e2abea28ff4e76248478031fd321c5562debfdac06e23854f26c5
ecoli_ml|clade_10_0114_ML	17	4664	aee66789c7c20b22d4972a4161ba71766451e42f1968120b8d85305c5af0a611
ecoli_ml|clade_10_0115_ML	15	4011	718149c647df4195984ca8901216d55a8e8196e9dc20aa4f4e9d5a6940260717
ecoli_ml|clade_10_0116_ML	24	6467	01a4c945c90734694250800b841a47abbbf0d822d5b3d3c29a4bc1a0884a8a0b
ecoli_ml|clade_10_0117_ML	152	40407	51fdbf2d80311472e102681c6de318630062a3db0f43ef86c569f9834e7b6926
ecoli_ml|clade_10_0118_ML	37	9978	68a074a0eb4396cc0b519156980586bea61aa665c5b4ffcebc1ba79cea93e852
ecoli_ml|clade_10_0119_ML	25	6887	0f37b5f21d783d5f046456b75b8a2986ceca6e05c6f5bb5134d1d024e5890d31
ecoli_ml|clade_10_0120_ML	67	17849	8500a8c5faf4aae986d9cc398fa7237bea6fee7cf83d68084b31f565de118c0d
ecoli_ml|clade_10_0121_ML	34	9194	882efa6a6130c84474b3ac99ad57f0a36530135429bb26b9bb7a74551cd1acd7
ecoli_ml|clade_10_0122_ML	107	28365	e0a2ac6403a3e3251f5040ffd2f2e81bffd5654cddb8308b2b9d82dea65cfa99
ecoli_ml|clade_10_0123_ML	28	7629	f94a9ac8d27328a396430b30a5ab1e2b9a36c39719eb6424a06c000889e53759
ecoli_ml|clade_10_0124_ML	15	4165	5cdf7ffe9b29017daaa91ea6043d97d2fd1753f68bf762aea5fadefd29325000
ecoli_ml|clade_10_0125_ML	4	1088	54582de67d5d51c5333b9652802d54b65b73307de7755b7d06bb2582fecdf6f4
ecoli_ml|clade_10_0126_ML	102	27620	387499995441288e19d012ab377dd0c523778b78f96317887a302d731ccd3392
ecoli_ml|clade_10_0127_ML	103	27543	950944368b351ef572b0e34a4657347d0ef4d5fd1bef1546961fe387db7c0547
ecoli_ml|clade_10_0128_ML	42	11263	5e4de2a8a316c08f225b1d116600764002c62bed878c13a071a77f1da8f2c67c
ecoli_ml|clade_10_0129_ML	43	11460	4a043d5f6757b4bf20515ed9871da1da8c070530afdcf0fc701e561286aaba9c
ecoli_ml|clade_10_0130_ML	56	14878	f5651d429c8f424c07322bfd1b7a56bcf5084e0787e7d05da3bc11960f6efd7e
ecoli_ml|clade_10_0131_ML	65	17617	061f4eb1dd38d4ac9fdf034832769587558adff8b1d497be11ef4fc8046d43bc
ecoli_ml|clade_10_0132_ML	43	11341	800932b7cc1e2e9d4ae861d555fa04aaf2b21056b200c77392da2f6a4247b2d3
ecoli_ml|clade_10_0133_ML	30	7907	b7086a3f003b5853b37cb2618c65b3f21a7ea30c53f7a4c877657393154ca399
ecoli_ml|clade_10_0134_ML	9	2374	0d0521f03c4c7f6eafac49c00546fe94440bc800faeb0d9b98dd0c6cfc7a07b9
ecoli_ml|clade_10_0135_ML	20	5728	2ea95221541fb3b88377c4ba232324c135f123190efefbde7201528b9bdedf8c
ecoli_ml|clade_10_0136_ML	5	1371	0480125fd8a66c00c243c306e2783b6746a98cc2763a2c7efe4ecc310f311e0c
ecoli_ml|clade_10_0137_ML	60	16104	d8e69ddcfa4a91656de88538ef1abb0bd5ee0088bfd429ec3dfdcc1ee28bf4f1
ecoli_ml|clade_10_0138_ML	5	1418	3683488051197555d1f5ee138f7e1acb9c736b7e2cc66086d384e8070c4af112
ecoli_ml|clade_10_0139_ML	19	5165	7b368fa3fa4ca599e7202d68350421ae8f944d1a30abc27a3614ab24d8781f96
ecoli_ml|clade_10_0140_ML	118	31453	b69f752b103d86238eafe1b96feabfe550eeaf23757ca1cc900f641a067da95b
ecoli_ml|clade_10_0141_ML	157	42152	f8dba50ec485bc3beec72bc78530e35ecf532ac19491cead2e608b6ae230bca7
ecoli_ml|clade_10_0142_ML	152	40650	4e6a5fccb82b094d9cef8cd6d539000cf59208930c5cff22af30b08944d73e39
ecoli_ml|clade_10_0143_ML	150	40106	1dd7d298d181d37577010be9f084440790ac0173d18ff53df4626217e3eca8f4
ecoli_ml|clade_10_0144_ML	146	39182	7987e5419f81ace10b756f4c0c1bfd70446e803933acb4ce7ddc58acaef1ffa3
ecoli_ml|clade_10_0145_ML	161	43249	33180f38d337efada4df2ee493115cc1c668569bfbb782f3cdb137cbe7718601
ecoli_ml|clade_10_0146_ML	148	39970	166420609e65266ee052b39064e888fa013cc69bbbe57a8d9875d878bc702b91
ecoli_ml|clade_10_0147_ML	98	26524	794f2abe94f4beaf4fc3971f6a98e63e27b1da4677c97aefd30dc50ceda3b05d
ecoli_ml|clade_10_0148_ML	59	16168	13104bc8298c12a029bd84838c9f075f9a15dc399c47b9388b8d47ff82843efb
ecoli_ml|clade_10_0149_ML	63	17227	7ef535c89b08b4681c7168b412ad559d0e86da5cd5fe47f81ea73700792f64be
ecoli_ml|clade_10_0150_ML	90	23896	6aaee0018c0f9047571f2f644be7a7a8e11fb643d0bb6651e665ad431a3d0b10
ecoli_ml|clade_10_0151_ML	109	28695	72214ea1e51f688683472ba308e9e3c53ff2311cf82f6e68b28c5c0a61accfda
ecoli_ml|clade_10_0152_ML	75	19973	dca02dc655993443791d74846cc4f049eb1f140a3f18df9f53b9879939713f31
ecoli_ml|clade_10_0153_ML	48	12683	8eef54a3320eaa66143695b15fd782bf6189d53ed93c903ba1eed1543fb2db83
ecoli_ml|clade_10_0154_ML	59	15723	232a26d53a184690a6fedeb914606b8715a04f9ccc8d46aec52f83e139ad010a
ecoli_ml|clade_10_0155_ML	266	71743	226b47212119cf86a3210066c80743d116d014047674eba7f5a6bdb60caf27ae
ecoli_ml|clade_10_0156_ML	111	29647	33cb69ce88d40cdf73b2453ce3915438a7d8e44226678bd6555b817e0e5e41ad
ecoli_ml|clade_10_0157_ML	214	57718	cc99c1e73bd33d2c4299e566e846b198cd29c270f4705d49b42033680b546a9f
ecoli_ml|clade_10_0158_ML	168	44880	ce179784f655522770ea1ef29de7ba36d2acd214f580e9e65a9185dc5268e564
ecoli_ml|clade_10_0159_ML	146	39262	692599fa69e1510d8da6f3137ae36e12c43999f79a91c8fdb027d5c1eb729d3a
ecoli_ml|clade_10_0160_ML	140	37719	2c40ef0ac9392726e617a36d6361d5f9454de74fd9abd5d7e19e2afddde3e170
ecoli_ml|clade_10_0161_ML	167	45201	2d0a3f789f1f3de89b0d8df02584cfa5e8f2770553e923e91ebb91eb7bff83f0
ecoli_ml|clade_10_0162_ML	39	10791	3e317967ae5fc0b92823da9d2af6113821d8d7e018442cc28ac144d919adb635
ecoli_ml|clade_10_0163_ML	124	33009	f6f2c87f6e8c9505d1775bd4b95105472854b469df19ba684994637da40420cc
ecoli_ml|clade_10_0164_ML	138	37023	9c1869a5acfb230fbd91c7760cf0327b4ecd766de943e342a5d83a3ae08c038e
ecoli_ml|clade_10_0165_ML	152	40808	152e87d89140dda96754ebd76de1f83461796b4ab5fd874afb4842d24b63b4df
ecoli_ml|clade_10_0166_ML	117	31306	845b84847f27be5673bb6682e834ce69fff7edb82049a1bd972aee9ad62b38af
ecoli_ml|clade_10_0167_ML	82	21847	4fc55d89280a546d264d0fa91150ab3dfd5d869914668f381e006fafbaf940f0
ecoli_ml|clade_10_0168_ML	31	8588	e6265e34cb3d182817c174db3317a4edcf96a21fd82fb2d2d56798d1605c7556
ecoli_ml|clade_10_0169_ML	34	9390	a683fa1b345c03e1a63fa83dc78461ead0903cce916e3ca4edc159c19ebc925a
ecoli_ml|clade_10_0170_ML	59	16208	3f6a8bf14c97413d31559f42a6d2dc2cd2cb58bdc23d418dd00995918e90ad4c
ecoli_ml|clade_10_0171_ML	52	14006	ea4830d4f6e0c004a5ed14069dac9f873e91cba436a8d17e821d533350f1dcc0
ecoli_ml|clade_10_0172_ML	73	19303	202becf6c292ed2f71dd4d6dd8565f0c30d30026f29ab7f8eb5938ac0752a56f
ecoli_ml|clade_10_0173_ML	151	40039	46e4bb59973885b0a1fe34f27b14b9c9acfcc7e11789e86918f946a7e8c77e37
ecoli_ml|clade_10_0174_ML	166	44287	7519f513d1e80dc54dbf9f519f54d205887464f5bbaeb9ac2edfcada2240623f
ecoli_ml|clade_10_0175_ML	123	32915	b7d193aa555ae18a34cc3a5929bca7d85c6dcd14b3cd52581e7df6153e44c87b
ecoli_ml|clade_10_0176_ML	137	36796	ed3ebbe026fbe5e76240d9ba11c4dfc5fff9c63a24833728fe583f93c909c441
ecoli_ml|clade_10_0177_ML	157	42040	bd1528f7f255261c5f81a4acc60c47719ad4574cb8b08a09e473315b0296f9cf
ecoli_ml|clade_10_0178_ML	104	27742	a3c823d251aaf90a34e1f3e2f59e77b4581333c2dda6d27a4a56486a4e6e000b
ecoli_ml|clade_10_0179_ML	101	27094	354cdac13bf73b3fcc1310b19f9546d0dc78a2e040242a1ee1f0e1f216d65571
ecoli_ml|clade_10_0180_ML	28	7900	df8b2c41f10011210c2b3f630dccc56b03d6f9463ba04a4ce925a3f7b55253a0
ecoli_ml|clade_10_0181_ML	72	19487	4a46182463379a44757fb46fe98e0d27a7ba97a234df77689777f9416a29c5b4
ecoli_ml|clade_10_0182_ML	25	6698	b4036d05f3e1e824c74feaa58ef3cc6c38650afa81d0df6971122704e64b652d
ecoli_ml|clade_10_0183_ML	40	11367	10a9c8f532734f03d6025e6457feeb4812f303ccf971fb0618e6393c3c761e1c
ecoli_ml|clade_10_0184_ML	9	2452	8d86a196546662232bd5a142cd3831e18a3772987a1594e24979f3a228975b8d
ecoli_ml|clade_10_0185_ML	105	28326	0a547fcdbb1525af4b1d6a011daa2d5c49cf32a1adb25d0fcac6ec9502fb86ba
ecoli_ml|clade_10_0186_ML	54	14471	bc6b1359c46e5bc543c30ce5eb17f2428012ae684e72e331997987ef4b012b51
ecoli_ml|clade_10_0187_ML	92	24510	9b337ae7730a67eb1e4d4c19b1a56ef420ddd335d39f6102bc12e19fe7dc65cf
ecoli_ml|clade_10_0188_ML	92	24915	e0a8e2bc297a7e05e4857d1899849347eca75706b9f48c29359357674069203b
ecoli_ml|clade_10_0189_ML	150	40298	bab495c431c526f0f907d2c2f0aa03730c89a7af94eaa435d8424d03367e88ac
ecoli_ml|clade_10_0190_ML	97	26204	1fcc574034d865b78425d77e38f3135096ec22ad29a7ab3580b01430923cdf84
ecoli_ml|clade_10_0191_ML	59	16109	2d3983297c189931095e4ab47d700763806b643dbe0526729e00d03dfe3e8e35
ecoli_ml|clade_10_0192_ML	62	16877	d6c9a0e4270e0345c8eede1e2c35b618544667075601e49afd4446d74e8c8a24
ecoli_ml|clade_10_0193_ML	59	16050	d0d5f2f3bab52e2718f5de27ec001ac84cf543bb58b32697562c34c9f12fb953
ecoli_ml|clade_10_0194_ML	56	15076	1e8876d066541e3876e685821abe2b749a955d6ead4e10c8f055891e218d7f7a
ecoli_ml|clade_10_0195_ML	124	32940	01df1f03e6eef85f6aee5aec0f71a40e73602b780b616efafa8f8f1551f66401
ecoli_ml|clade_10_0196_ML	126	33604	a298664f72385ea61b298ced39725a94dc67810fab68b29f1266e1b9050765d1
ecoli_ml|clade_10_0197_ML	120	32236	103156e88aa6447184c75801eeccd583c17febf1bbb773a000b828042beffbe7
ecoli_ml|clade_10_0198_ML	146	38908	82637c0389f40cc289f8d4637f1d8e579f795ff6170062783627c8046c37b048
ecoli_ml|clade_10_0199_ML	64	17128	869564de53b11c72d2400623b05f5a8339980d7d554c11796492a3da842f90c4
ecoli_ml|clade_11_0000_ML	65	17699	789601b8bc27a8039c64ac29092bcd15b28822dc0eb01e63c9889ef222381078
ecoli_ml|clade_1_0000_ML	203	53755	cc4ac460fe9619cb5366212c3b0b9802eed90784f652567b4854290c85b6efc9
ecoli_ml|clade_1_0001_ML	181	48037	936af4506f9a2e455d653ccd11676a67fa58dad06113df856f857ccd5255aa51
ecoli_ml|clade_1_0002_ML	184	48613	e31424dc6b45913668f1e89af13c7d1d9fed8ef164a72453e285e5c4aabb326d
ecoli_ml|clade_1_0003_ML	197	52503	5e3b4c57cef11b1d1e1ac44ee27ef72f16f2c03cfec768a4692beaec7ac0e106
ecoli_ml|clade_1_0004_ML	158	42320	6fa3499aa4a65f73349bbbcaeaac5c5d1452e3b37312d20e6fd3ab8e4b607c5b
ecoli_ml|clade_1_0005_ML	225	60223	d36b250c03f25b3e8e9fda7d383a9f538c1f0bf71fe5b0233f0ce1145c7b60e1
ecoli_ml|clade_1_0006_ML	210	55990	3d90ba05fcc476ed12ad055d2ead7e359f401808bfecc5e45b2b474a055a6fdf
ecoli_ml|clade_1_0007_ML	210	55754	3f70213cbbddbe4cb80d334f79848818fbb0db7e0f3d8f3c9e28f9c40b69141a
ecoli_ml|clade_1_0008_ML	219	58120	6b463c2a0b510e7e55d3d4cf80389d4d2b2d8618b3beb3a9ce09f6e688443d33
ecoli_ml|clade_1_0009_ML	178	47116	10268e9fbfdf8bde1a6cd4ddf43b5aedb05251be027e8f7b9d6d54aa87c32146
ecoli_ml|clade_1_0010_ML	244	64862	e5c6812f59ae3ade542bce45c6a3800b4d3408c307471b0c0445938bad3c5340
ecoli_ml|clade_1_0011_ML	231	61523	ba965e1f63695d401c0ca8d49e8a22239d603544d60b00619e4d4bc994f1978a
ecoli_ml|clade_1_0012_ML	128	33999	be0503b4f247a3e3a18e13f1c18d01f30b141d58ef255124aee7015500bfccfc
ecoli_ml|clade_1_0013_ML	213	56290	5d24d7eedb9a5014649f0f1c503fa29ad4d6a4b1d5042c2193d4d6a854193966
ecoli_ml|clade_1_0014_ML	213	56492	09d499cf344e61c423c490d124af1c6d1dc616adfbe1892b7f9cfbd295f964ea
ecoli_ml|clade_1_0015_ML	153	41281	924588f6e4daeb565e84a76461ec3f425a8c43865ce03856102f0e04e40bcda9
ecoli_ml|clade_1_0016_ML	95	26086	856f3768568a52d526e5d5cf648b6d841d61221bf31a6e9bdf01173d5436d837
ecoli_ml|clade_1_0017_ML	100	26335	84c8f8ca1a2685abdb93baa656b3fcceb627766e386af524973d84dde90dc58c
ecoli_ml|clade_1_0018_ML	20	5461	d80048aff1cf5fdf3806d0a04985e3bdab187c32c7514bc90aab52b6fa5063b1
ecoli_ml|clade_1_0019_ML	102	27039	8b1329c151b3a50c9ac73c9a8efd09754e1b864c3398db4f7eea80d6fffeb510
ecoli_ml|clade_1_0020_ML	11	2932	286fb11bdf2fa3f4e21eab7d0ed150598a104e5da3271686ac8e974dc1731632
ecoli_ml|clade_1_0021_ML	130	34200	3bd8fd3bd64861365b1659cd1c50df9daced2182fd94e06e040e4f258795daa3
ecoli_ml|clade_1_0022_ML	67	17856	0cc691fe42f8cc2d2d410047a96abfcc9b3841147cd4e66459a6303eafd235d7
ecoli_ml|clade_1_0023_ML	269	71825	c2085ae66fab248fb1b07e0ba1256675360b66dd24a42d28db0aeddc1384d795
ecoli_ml|clade_1_0024_ML	5	1378	d410e6081f5af2587d89ea503798639fde90c121922f436e2f9356b7b30f7c9b
ecoli_ml|clade_1_0025_ML	135	35514	d1c6e232aefd10e70872ecac443aef5197bad035509b7cae5f78de2beb8916a0
ecoli_ml|clade_1_0026_ML	101	26793	48b041e9c173f74f15d4f8d72e2c0a715906beddca5396c6df3e12bc88d3a6c3
ecoli_ml|clade_1_0027_ML	41	11020	4205996bd05fec5c097a6502f8f2ae5e6b17ab03b500306d84696441ce4f4859
ecoli_ml|clade_1_0028_ML	2	582	ac4cfec3f98d6f32e60c89eb340a64919f97783351a64eee99bfe815b999278b
ecoli_ml|clade_1_0029_ML	19	5078	48f6a08b6f3b7aadd3280e0eb8af0c1b2cd1cceaafe47afbe0bd09e0e8b0037d
ecoli_ml|clade_1_0030_ML	69	18310	0010892b5fabdfca86c3d605065490d5d99df8a901ff545bee0db73513ad14b9
ecoli_ml|clade_1_0031_ML	113	29784	1add9f223cfbc80dc51503216ea1cdd53337c5fae9c76dc02294b9d2344284b7
ecoli_ml|clade_1_0032_ML	99	26279	b116f3e21dbe1416265e34a53e9461c69fd13d459c0b30e9503a16a4e07762e7
ecoli_ml|clade_1_0033_ML	25	6642	e0d0a3e8ac2e39aaa633fde5535ee455513e99343af2aea48567e5ae05fae7af
ecoli_ml|clade_1_0034_ML	7	1916	3df6ab05111ecd2861c62516921da05d3df0b950b6ecc1a6204888b33103bb7f
ecoli_ml|clade_1_0035_ML	9	2526	5fa731a80581d552f4445c41b2ad08fa0f6a853c6dc8fb16cf7aaa37f5d6d727
ecoli_ml|clade_1_0036_ML	89	24146	96af13c90e1576e4f199480f16b5409148dc3c5497c0fca2aca59ead6d4be1e3
ecoli_ml|clade_1_0037_ML	21	5523	a93612ea10bea472fd6fdece592f95be36753766e567e982ab845b642fb9e38c
ecoli_ml|clade_1_0038_ML	32	8334	d1f8cfde6a67cc13b316e3f9146e1a7b8b0884b26abd3f1c47f918a6fa0057d7
ecoli_ml|clade_1_0039_ML	186	49441	a1313cd5991126c1ce13afaf6d44b7745edf12f11b1e6b9eda8abdc0265ae273
ecoli_ml|clade_1_0040_ML	59	15811	4f6c9639091de169bf9ba27eea4d5d485fe12e75aff08aeebfcfc47525932867
ecoli_ml|clade_1_0041_ML	133	35007	ad2b4b0e0976f5bea5a77d6751a080844f4143b74b9f62cf82a605fd552d5f90
ecoli_ml|clade_1_0042_ML	10	2769	8b50499bf76cdacba07f01ba3ccd26fca5adef034d9de781734adf7ff492d766
ecoli_ml|clade_1_0043_ML	14	3737	30ce7d5ffcae55885499b37c89e3b20db60b28bd465424939cb78ddf1951f650
ecoli_ml|clade_1_0044_ML	31	8141	9125691190e8658c8f98037f2fde0ab1dba2e648c50205d34845879e92751512
ecoli_ml|clade_1_0045_ML	66	17305	dcb5c8e00c404ff0409b368434431f9ab1a18f4006caeaf170d3c13654c9bf0c
ecoli_ml|clade_1_0046_ML	35	9394	0d9867877325633da11e5fde1baa8cedfe6cbe0b0517e52f66b7535cd5bfc983
ecoli_ml|clade_1_0047_ML	17	4532	b4937030040d799806356b1d16fc34579dd412145a022c91f864a9f76878d3e8
ecoli_ml|clade_1_0048_ML	163	43155	23e2ec11359fff9acdbbd74b727e7b2cde7232be8ef94483fd580ec299fe1ed2
ecoli_ml|clade_1_0049_ML	63	16942	e6d66a332c775f57b65ef377988e8165686ad8f62738bf772f9b716d4b49a24e
ecoli_ml|clade_1_0050_ML	45	12115	62e120549a65eb8a0c8b206aa9c7b7868ee1d1e44d47d02fb9b60da89583ea1b
ecoli_ml|clade_1_0051_ML	169	44653	3393aaf868f4585a1bb9f6fea29ec790ff8b6c61b10e32c85b44a4229970dbd4
ecoli_ml|clade_1_0052_ML	83	22514	e97133e35e499edb67eab7fe69a76ee4df25b2a1f017ddcaec8c9bc2ceb40192
ecoli_ml|clade_1_0053_ML	93	25054	81a0006c44e2c46fab5f8da4b7ceaaf508883a537a0e6b5f1b740e17f609c477
ecoli_ml|clade_1_0054_ML	51	13745	8ee320742b7a77b07551f14facc7c071446a404496545e3f1851b61f73ab7139
ecoli_ml|clade_1_0055_ML	29	7917	50b4cdae7f1d4f379da01e78a60b20e2d49188b33cea2841391fe8e5e825afb3
ecoli_ml|clade_1_0056_ML	36	9873	098dbde285e9c99a6356aa22d7fd6fe80e90c8a2ade991aacdffbcb62fc74222
ecoli_ml|clade_1_0057_ML	55	14916	0bec037d0b158175cd85afb1320e78d3e5d481206acf439fe6beb899fbbf8b36
ecoli_ml|clade_2_0000_ML	155	40701	a66352e53c171ba0e38b0ec5748190aefe56a8144cdf09d1fde9ffe7832d8909
ecoli_ml|clade_2_0001_ML	208	54285	0a40e7b90a971dffe57a647d60e81940e926cad05e5e6a0e5e8afa92ae5174ed
ecoli_ml|clade_2_0002_ML	147	38675	11204d51898263beee8da7be117e51eb9014e908fe0a30b3b14c41e8c41b389b
ecoli_ml|clade_2_0003_ML	239	62802	fc3a33faa4dbb9609a79db43207fe0e77fbe11d84564b58afc31ee04949212da
ecoli_ml|clade_2_0004_ML	230	60744	1373168711fa93cbf433b5029029f9390978c25f8a2c2d45d417286af13a374f
ecoli_ml|clade_2_0005_ML	139	36468	799e080646cb5e5492be37d2bd740cd0e1ade7e0310b932a5fbd398e6b66f547
ecoli_ml|clade_2_0006_ML	111	29174	b2668846dda22090e2610fa00082b768aaa9c82cd7fdd2075621d68659a6c40b
ecoli_ml|clade_2_0007_ML	251	66134	221cdd1bcaf1fad2fbcba7071d1dd520ee265ad5faa356163a8037830df02060
ecoli_ml|clade_2_0008_ML	177	46406	8e1fef8cbcc432240d38c044e12a0bb440c12828e529ddf8844c5281af247a36
ecoli_ml|clade_2_0009_ML	100	26143	c604a3911e6c1d908728358d773e3d1dcdc211fbd91f9d06b742bd94965511d7
ecoli_ml|clade_2_0010_ML	101	26560	bf4c76e55e1d459fcc68a5f035b5ef145c208c1e57c853fe71dd1c4d85a6e7c4
ecoli_ml|clade_2_0011_ML	134	35259	8254293c073395cb568ae2ce19c46bbd3623e8b8f2f8d99d295cc0b87cb7f0b8
ecoli_ml|clade_2_0012_ML	59	15436	c892b6d1239fcf07dd1c69f94b53e1345abb8503aff7f8076ff42910c6c85aaa
ecoli_ml|clade_2_0013_ML	76	19682	f4daa0c1d443713a0a9415444692438bf2b7bfe0e62e9a6087814a82bccdaa93
ecoli_ml|clade_2_0014_ML	128	33499	aa1aaefc544ca31143a8ba16ef0c5ec66c3170ce05a4eb2aea4af6d4b3617d44
ecoli_ml|clade_2_0015_ML	117	30752	5afb749eee99bfdf839650ec4cc613ea884f8e9f61a17876cc2678b167f974c4
ecoli_ml|clade_2_0016_ML	11	2855	af1c7b207dbf16bd565bf6402605adafbf5800b76cda4acd38a3fb90cd165a27
ecoli_ml|clade_2_0017_ML	140	36938	6ad870338d75c65c49fdbe05852089d5c474697a5da2a97ea29ef8915713e895
ecoli_ml|clade_2_0018_ML	139	36619	b954fed7f1b023d2934e9b57c331d2d6482a8db2f6d208ea2df58741272df012
ecoli_ml|clade_2_0019_ML	125	32651	422a3d80d00d6ff1c62b071ae0fb9b09667eb610423b0ce19fed3b45d4818230
ecoli_ml|clade_2_0020_ML	64	16553	103928118b7a0383733c7d26e01221071a762fb484b3b21826e5a6f7a30135b2
ecoli_ml|clade_2_0021_ML	7	1857	2b0dc5804d64dff56e7a60f5aa293f957d95e247a38b4f5749c8fc41cff9695c
ecoli_ml|clade_2_0022_ML	135	35678	ba20a32441b2e7dd15363b8502c76c61611b7f9ef90d8772ce70ca5190daf1c4
ecoli_ml|clade_2_0023_ML	146	38573	4c213fb20ab166743e7d9d9292e933c53aca93cf205278c15c1e5b396cd4e116
ecoli_ml|clade_2_0024_ML	79	20766	fe5fe110ee5e4dc985d011fbf49eb194b43601a274935fad5285829afedf266e
ecoli_ml|clade_2_0025_ML	87	22723	82947e7414ad5b12728805161c26f5e89f967a12bc90d6ba455eb29789380e38
ecoli_ml|clade_2_0026_ML	134	35448	bc0add64d9056e4035311f8d2effcdcac71893fe414ce05da037970a1cfbf65f
ecoli_ml|clade_2_0027_ML	143	37787	fcc83ed5ea8848bde0159050b805a515ff4ba5ce304459f395b927d4ba0c1f8d
ecoli_ml|clade_2_0028_ML	65	17203	906f7922adfb0fc9e12bd4a10ab6a04b88a8047341aeabe1dc488aa8c09196d0
ecoli_ml|clade_2_0029_ML	36	9573	014035d076bbbfbc3de4d270adcfa66a1d97e0ad7ef18c594d794cbdf5dacf92
ecoli_ml|clade_2_0030_ML	137	36011	b957984beb15f5d5a8745ccf820d652a5703b990028933a8e565255edd75ebdd
ecoli_ml|clade_2_0031_ML	86	22763	8cd9ac467f3f7280f701ffc43911d6e29a007de460b6b99cb6902a2d7aae5ad0
ecoli_ml|clade_2_0032_ML	97	25366	51c1c6ad81c180b426625e663ef7863095bf77c1f8b2de133ac27695ff681690
ecoli_ml|clade_2_0033_ML	174	46104	14349be95178299e5dc2af34dc1ed312b18ba0427e6d6ae2058160a66f9fc6b3
ecoli_ml|clade_2_0034_ML	67	17398	8f36eec38639af3b7887c4b2f9a93b8819d7f526cc74aad6df47ac5f2c441104
ecoli_ml|clade_2_0035_ML	10	2564	d6a0bd2ea40e19fc1e3609dd0f25c2a5cb0bc23615e8dc99530da9788eadb419
ecoli_ml|clade_2_0036_ML	75	19574	5dff794a7c88e23982f53c0ef7d25aaaf728783fe6b0a3b617da33e971bfb0a4
ecoli_ml|clade_2_0037_ML	2	584	94a671bc1ed859bf2cf9135ca5605b6fb24a1c4b0b3eb3dd07fa73d96aec3df7
ecoli_ml|clade_2_0038_ML	10	2717	2bc1e7a39892b219ad2aeaf4c05fe4966fd18a9efe82527769e1d2724f13b659
ecoli_ml|clade_2_0039_ML	56	14954	5772f8c16a655de7a7f7c8a8cfb275b625d43008fdc5d6fb8369426c34fd2025
ecoli_ml|clade_2_0040_ML	82	21677	cc99591b1498c94f57ef742d7e06a8024852b2b52547c0cf06ae3e5f81d42df8
ecoli_ml|clade_2_0041_ML	7	1850	bc1874f453f8ab5e5d54d2a41444a56e1f698491852548cc35b8f87939c7b0c8
ecoli_ml|clade_2_0042_ML	3	851	e9e1d6a345a640ce178b5cde9c78471b4541515b79dfff74ba729bd3f285f95f
ecoli_ml|clade_2_0043_ML	71	18695	040da82bebe87f9d836b2633bf3ce5688096b26efbd24a84d06d223281e9f6b3
ecoli_ml|clade_2_0044_ML	41	10984	0d316c94271f7605234f3359bc020d01a382b5e9d7405ae344208c0fe3d64188
ecoli_ml|clade_2_0045_ML	13	3612	edd780b7c5f1c5ae1775724fa2fa75a2d55ce7b2eeedb237ee059cf395654905
ecoli_ml|clade_2_0046_ML	57	15262	e00fb4b758b70257cb177dc0a30a9cf5601b7477c8a3fb903d2f505b0b28d199
ecoli_ml|clade_2_0047_ML	43	11385	03dea93066a3445e094389d69586c38b658f72fbd7427b09e99dca0fe8814223
ecoli_ml|clade_2_0048_ML	56	14596	307a9ddd5c47e21bae852c059aff03882f7512ff439ca27a74d1d01e5b895a3d
ecoli_ml|clade_2_0049_ML	89	23466	71b6b8a7c1ed764a1f6393cc033b201d50c21b18b2b25475b8000b4004b4fceb
ecoli_ml|clade_2_0050_ML	64	16821	1d8e26879956c137d31bce6e9d3f54f1b961aa08baf9444f0ad7fc28c87626c4
ecoli_ml|clade_2_0051_ML	89	23472	eeeb3fa7582a42718b2b2fb3e737f50cbb5b9ac221f1f3f87fe2451ab1d6569a
ecoli_ml|clade_2_0052_ML	56	15357	9e31bdbcb5ae7bdda0c38ed6ba374abcc82f7d74470ba171e31d2de2128cb63c
ecoli_ml|clade_2_0053_ML	10	2761	9b82aa7a08992e4bdc6c748926323e2b2455385885d90a9700cd3bb8326705ad
ecoli_ml|clade_2_0054_ML	116	30317	43bb576d5c12ae155e46616b7d7b917fce700df6aa951caa0e75d3f85b8e405a
ecoli_ml|clade_2_0055_ML	93	24225	e8eae23757cb875eeb414e830e9cfe6b4c74c02f16cd4d747a7d37e7e6c7ef4c
