genome_id	source	clade_id	length	gc_perc	cds_density	gene_count	truncated_genes	terminase	portal	capsid	tail	integrase	lysis	n_key_proteins	has_head_packaging	has_tail_cat	has_lysis_cat	has_integration_cat	hypothetical	hypothetical_frac	checkv_miuvig	completeness_pct	contamination	viral_genes	host_genes	flag
ecoli_ml|clade_10_0028_ML	ecoli_ml	clade_10_0028_ML	30000	0.46	67.93	57	1	0	0	0	0	0	1	1	0	0	0	0	31	0.544	Medium-quality	79.36	0.0	16	0	missing_core_structural
ecoli_ml|clade_10_0029_ML	ecoli_ml	clade_10_0029_ML	55353	0.51	78.46	98	1	1	1	1	1	1	1	6	1	1	0	1	61	0.622	Medium-quality	86.66	0.0	33	8	host_genes
ecoli_ml|clade_10_0030_ML	ecoli_ml	clade_10_0030_ML	164784	0.48	67.85	289	0	1	1	0	1	1	1	5	1	1	1	1	173	0.599	High-quality	100.0	0.0	54	2	host_genes
ecoli_ml|clade_10_0031_ML	ecoli_ml	clade_10_0031_ML	47900	0.45	60.08	78	1	0	1	0	0	1	1	3	1	0	0	1	44	0.564	Medium-quality	65.56	0.0	22	3	host_genes
ecoli_ml|clade_10_0032_ML	ecoli_ml	clade_10_0032_ML	66675	0.48	71.02	112	1	0	0	0	0	1	1	2	0	0	1	1	86	0.768	High-quality	100.0	0.0	45	4	missing_core_structural;host_genes
ecoli_ml|clade_10_0033_ML	ecoli_ml	clade_10_0033_ML	58332	0.47	75.07	115	1	1	1	1	1	0	1	5	1	1	1	0	61	0.53	Medium-quality	81.04	0.0	47	2	host_genes
ecoli_ml|clade_10_0034_ML	ecoli_ml	clade_10_0034_ML	67448	0.46	65.34	125	0	0	0	0	0	0	1	1	0	0	1	0	67	0.536	High-quality	100.0	0.0	44	1	missing_core_structural;host_genes
ecoli_ml|clade_10_0035_ML	ecoli_ml	clade_10_0035_ML	12905	0.48	68.81	24	2	0	0	0	0	1	1	2	0	0	0	1	13	0.542	Low-quality	18.97	0.0	6	1	missing_core_structural;low_completeness;host_genes
ecoli_ml|clade_10_0036_ML	ecoli_ml	clade_10_0036_ML	43819	0.52	68.57	76	2	1	1	1	1	1	1	6	1	1	1	1	42	0.553	Medium-quality	73.94	0.0	39	4	host_genes
ecoli_ml|clade_10_0037_ML	ecoli_ml	clade_10_0037_ML	41352	0.49	76.17	76	1	1	0	1	1	1	1	5	1	1	1	1	41	0.539	Medium-quality	68.83	0.0	33	1	host_genes
ecoli_ml|clade_10_0038_ML	ecoli_ml	clade_10_0038_ML	52104	0.5	75.32	98	1	1	1	1	1	1	1	6	1	1	1	1	58	0.592	Medium-quality	83.79	0.0	42	0	ok
ecoli_ml|clade_10_0039_ML	ecoli_ml	clade_10_0039_ML	66368	0.55	82.43	135	2	1	1	1	1	0	1	5	1	1	1	0	67	0.496	High-quality	90.78	0.0	66	0	ok
ecoli_ml|clade_10_0040_ML	ecoli_ml	clade_10_0040_ML	47129	0.46	70.26	90	2	0	0	0	0	0	1	1	0	0	0	0	40	0.444	Medium-quality	68.73	0.0	28	0	missing_core_structural
ecoli_ml|clade_10_0041_ML	ecoli_ml	clade_10_0041_ML	3353	0.49	64.45	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0.0	Low-quality	7.38	0.0	4	0	missing_core_structural;low_completeness
ecoli_ml|clade_10_0042_ML	ecoli_ml	clade_10_0042_ML	31383	0.53	68.94	49	1	0	0	0	1	1	1	3	1	1	0	1	27	0.551	Low-quality	44.07	0.0	29	3	missing_core_structural;low_completeness;host_genes
ecoli_ml|clade_10_0043_ML	ecoli_ml	clade_10_0043_ML	377	0.48	91.78	2	1	0	0	0	0	0	1	1	0	0	0	0	2	1.0	Low-quality	0.84	0.0	0	0	missing_core_structural;low_completeness;many_truncated
ecoli_ml|clade_10_0044_ML	ecoli_ml	clade_10_0044_ML	37488	0.51	83.02	69	2	0	1	1	1	0	1	4	1	1	1	0	49	0.71	Medium-quality	57.16	0.0	47	0	ok
ecoli_ml|clade_10_0045_ML	ecoli_ml	clade_10_0045_ML	38096	0.47	77.38	67	1	0	0	0	1	0	1	2	1	1	1	0	34	0.507	Low-quality	40.98	0.0	41	1	missing_core_structural;low_completeness;host_genes
ecoli_ml|clade_10_0046_ML	ecoli_ml	clade_10_0046_ML	14567	0.46	84.95	33	2	0	0	0	0	0	1	1	0	0	0	0	21	0.636	Low-quality	30.85	0.0	9	1	missing_core_structural;low_completeness;host_genes
ecoli_ml|clade_10_0047_ML	ecoli_ml	clade_10_0047_ML	13581	0.47	59.08	20	1	0	0	0	1	1	1	3	0	1	0	1	13	0.65	Low-quality	24.29	0.0	7	2	missing_core_structural;low_completeness;host_genes
ecoli_ml|clade_10_0048_ML	ecoli_ml	clade_10_0048_ML	3414	0.43	66.29	5	0	0	0	0	0	0	1	1	0	0	1	0	3	0.6	Low-quality	7.87	0.0	2	0	missing_core_structural;low_completeness
ecoli_ml|clade_10_0049_ML	ecoli_ml	clade_10_0049_ML	20173	0.48	74.75	50	2	0	0	0	0	0	1	1	0	0	0	0	40	0.8	Medium-quality	50.1	0.0	25	0	missing_core_structural
ecoli_ml|clade_10_0050_ML	ecoli_ml	clade_10_0050_ML	51679	0.54	79.22	105	2	1	1	1	1	1	1	6	1	1	1	1	63	0.6	Medium-quality	87.34	0.0	46	5	host_genes
ecoli_ml|clade_10_0051_ML	ecoli_ml	clade_10_0051_ML	6494	0.49	93.09	6	0	1	0	0	0	1	1	3	1	0	0	1	1	0.167	Low-quality	16.53	0.0	4	0	low_completeness
ecoli_ml|clade_10_0052_ML	ecoli_ml	clade_10_0052_ML	24301	0.46	73.17	46	1	0	0	0	0	1	1	2	0	0	0	1	34	0.739	Low-quality	13.66	0.0	8	2	missing_core_structural;low_completeness;host_genes
ecoli_ml|clade_10_0053_ML	ecoli_ml	clade_10_0053_ML	1104	0.44	87.77	3	1	0	0	0	0	0	1	1	0	0	0	0	3	1.0	Low-quality	1.59	0.0	3	0	missing_core_structural;low_completeness;many_truncated
ecoli_ml|clade_10_0054_ML	ecoli_ml	clade_10_0054_ML	6315	0.42	93.24	10	2	0	0	0	1	0	1	2	0	1	0	0	6	0.6	Low-quality	8.09	0.0	3	0	missing_core_structural;low_completeness
ecoli_ml|clade_10_0055_ML	ecoli_ml	clade_10_0055_ML	26308	0.53	74.58	47	2	1	1	1	1	1	1	6	1	1	0	1	28	0.596	Low-quality	45.86	0.0	19	0	low_completeness
ecoli_ml|clade_10_0056_ML	ecoli_ml	clade_10_0056_ML	228332	0.47	79.21	399	2	1	1	0	1	0	1	4	1	1	1	0	234	0.586	High-quality	100.0	0.0	75	3	host_genes
ecoli_ml|clade_10_0057_ML	ecoli_ml	clade_10_0057_ML	26452	0.53	80.92	44	1	0	1	1	1	1	1	5	1	1	0	1	18	0.409	Medium-quality	62.77	0.0	15	0	ok
ecoli_ml|clade_10_0058_ML	ecoli_ml	clade_10_0058_ML	5202	0.46	75.86	14	0	1	0	0	0	0	1	2	1	0	0	0	13	0.929	Low-quality	3.28	0.0	1	0	low_completeness
ecoli_ml|clade_10_0059_ML	ecoli_ml	clade_10_0059_ML	5275	0.48	68.87	9	2	0	0	0	0	1	1	2	0	0	0	1	6	0.667	Not-determined	NA	0.0	0	0	missing_core_structural;many_truncated
ecoli_ml|clade_10_0060_ML	ecoli_ml	clade_10_0060_ML	36459	0.51	89.96	47	0	1	1	0	1	0	1	4	1	1	1	0	16	0.34	Medium-quality	79.48	0.0	26	0	ok
ecoli_ml|clade_10_0061_ML	ecoli_ml	clade_10_0061_ML	19703	0.42	86.8	34	2	0	0	0	1	0	1	2	0	1	1	0	21	0.618	Low-quality	22.22	0.0	10	0	missing_core_structural;low_completeness
ecoli_ml|clade_10_0062_ML	ecoli_ml	clade_10_0062_ML	53408	0.52	63.51	84	2	0	0	1	1	1	1	4	1	1	1	1	55	0.655	Medium-quality	86.74	0.0	28	1	host_genes
ecoli_ml|clade_10_0063_ML	ecoli_ml	clade_10_0063_ML	31219	0.54	92.73	43	1	1	1	1	1	0	1	5	1	1	1	0	17	0.395	Medium-quality	81.15	0.0	34	0	ok
ecoli_ml|clade_10_0064_ML	ecoli_ml	clade_10_0064_ML	9781	0.52	98.64	15	1	0	0	0	1	0	1	2	0	1	0	0	2	0.133	Low-quality	23.34	0.0	13	0	missing_core_structural;low_completeness
ecoli_ml|clade_10_0065_ML	ecoli_ml	clade_10_0065_ML	14724	0.45	71.76	27	1	1	0	0	0	0	1	2	1	0	0	0	19	0.704	Low-quality	26.07	0.0	3	1	low_completeness;host_genes
ecoli_ml|clade_10_0066_ML	ecoli_ml	clade_10_0066_ML	12156	0.52	87.49	15	1	0	0	0	1	0	1	2	0	1	0	0	7	0.467	Low-quality	25.4	0.0	8	0	missing_core_structural;low_completeness
ecoli_ml|clade_10_0067_ML	ecoli_ml	clade_10_0067_ML	29933	0.46	63.64	50	2	0	0	0	0	1	1	2	0	0	1	1	34	0.68	Low-quality	45.14	0.0	13	4	missing_core_structural;low_completeness;host_genes
ecoli_ml|clade_10_0068_ML	ecoli_ml	clade_10_0068_ML	35168	0.51	78.88	56	2	1	1	0	1	0	1	4	1	1	1	0	29	0.518	Medium-quality	78.35	0.0	31	1	host_genes
ecoli_ml|clade_10_0069_ML	ecoli_ml	clade_10_0069_ML	4047	0.36	79.86	2	1	0	0	0	0	0	1	1	0	0	0	0	2	1.0	Low-quality	3.66	0.0	0	0	missing_core_structural;low_completeness;many_truncated
ecoli_ml|clade_10_0070_ML	ecoli_ml	clade_10_0070_ML	55002	0.5	83.52	106	2	1	1	1	1	0	1	5	1	1	1	0	56	0.528	Medium-quality	84.14	0.0	54	0	ok
ecoli_ml|clade_10_0071_ML	ecoli_ml	clade_10_0071_ML	9877	0.46	93.66	7	0	0	0	0	0	1	1	2	0	0	0	1	5	0.714	Low-quality	10.97	0.0	0	3	missing_core_structural;low_completeness;host_genes
ecoli_ml|clade_10_0072_ML	ecoli_ml	clade_10_0072_ML	90532	0.51	65.01	149	1	1	1	1	1	0	1	5	1	1	1	0	77	0.517	High-quality	100.0	0.0	81	5	host_genes
ecoli_ml|clade_10_0073_ML	ecoli_ml	clade_10_0073_ML	83969	0.48	71.48	138	1	1	1	1	1	1	1	6	1	1	1	1	81	0.587	High-quality	91.61	0.0	65	6	host_genes
ecoli_ml|clade_10_0074_ML	ecoli_ml	clade_10_0074_ML	44754	0.51	62.49	75	1	1	1	1	1	0	1	5	1	1	1	0	50	0.667	Medium-quality	76.23	0.0	29	1	host_genes
ecoli_ml|clade_10_0075_ML	ecoli_ml	clade_10_0075_ML	111924	0.52	68.12	184	1	1	1	1	1	1	1	6	1	1	1	1	91	0.495	High-quality	98.17	0.0	104	8	host_genes
ecoli_ml|clade_10_0076_ML	ecoli_ml	clade_10_0076_ML	79179	0.51	73.72	130	2	1	1	1	1	1	1	6	1	1	1	1	79	0.608	High-quality	100.0	0.0	61	1	host_genes
ecoli_ml|clade_10_0077_ML	ecoli_ml	clade_10_0077_ML	43547	0.5	71.19	76	2	1	1	1	1	1	1	6	1	1	1	1	34	0.447	High-quality	92.53	0.0	35	3	host_genes
ecoli_ml|clade_10_0078_ML	ecoli_ml	clade_10_0078_ML	94123	0.5	68.87	165	1	1	1	1	1	1	1	6	1	1	0	1	95	0.576	High-quality	95.92	0.0	70	3	host_genes
ecoli_ml|clade_10_0079_ML	ecoli_ml	clade_10_0079_ML	72870	0.47	61.43	131	1	1	1	1	1	1	1	6	1	1	1	1	66	0.504	High-quality	91.34	0.0	70	2	host_genes
ecoli_ml|clade_10_0080_ML	ecoli_ml	clade_10_0080_ML	91315	0.5	71.08	165	1	1	1	1	1	1	1	6	1	1	1	1	84	0.509	High-quality	100.0	0.0	89	8	host_genes
ecoli_ml|clade_10_0081_ML	ecoli_ml	clade_10_0081_ML	126203	0.52	66.55	210	1	1	1	1	1	1	1	6	1	1	1	1	126	0.6	High-quality	98.88	0.0	107	8	host_genes
ecoli_ml|clade_10_0082_ML	ecoli_ml	clade_10_0082_ML	71419	0.5	67.48	137	1	1	1	1	1	1	1	6	1	1	1	1	74	0.54	High-quality	91.66	0.0	62	3	host_genes
ecoli_ml|clade_10_0083_ML	ecoli_ml	clade_10_0083_ML	79621	0.47	63.35	144	2	1	1	1	1	0	1	5	1	1	1	0	86	0.597	High-quality	93.01	0.0	52	1	host_genes
ecoli_ml|clade_10_0084_ML	ecoli_ml	clade_10_0084_ML	72310	0.49	75.13	125	2	1	1	1	1	1	1	6	1	1	1	1	60	0.48	High-quality	92.14	0.0	61	4	host_genes
ecoli_ml|clade_10_0085_ML	ecoli_ml	clade_10_0085_ML	101331	0.51	72.8	185	2	1	1	1	1	0	1	5	1	1	1	0	109	0.589	High-quality	97.02	0.0	87	10	host_genes
ecoli_ml|clade_10_0086_ML	ecoli_ml	clade_10_0086_ML	23875	0.51	89.93	33	2	1	1	1	1	0	1	5	1	1	1	0	10	0.303	Medium-quality	67.44	0.0	27	1	host_genes
ecoli_ml|clade_10_0087_ML	ecoli_ml	clade_10_0087_ML	54924	0.45	74.1	103	0	1	1	1	1	0	1	5	1	1	1	0	56	0.544	Medium-quality	77.98	0.0	50	3	host_genes
ecoli_ml|clade_10_0088_ML	ecoli_ml	clade_10_0088_ML	38616	0.45	76.87	71	2	1	1	1	1	1	1	6	1	1	1	1	35	0.493	High-quality	100.0	0.0	35	2	host_genes
ecoli_ml|clade_10_0089_ML	ecoli_ml	clade_10_0089_ML	79671	0.46	67.61	142	2	1	1	1	1	1	1	6	1	1	1	1	93	0.655	High-quality	93.73	0.0	52	5	host_genes
ecoli_ml|clade_10_0090_ML	ecoli_ml	clade_10_0090_ML	70365	0.51	71.85	120	2	1	1	1	1	1	1	6	1	1	1	1	68	0.567	High-quality	93.5	0.0	64	5	host_genes
ecoli_ml|clade_10_0091_ML	ecoli_ml	clade_10_0091_ML	77034	0.5	68.18	135	2	0	1	1	1	1	1	5	1	1	1	1	92	0.681	High-quality	100.0	0.0	57	6	host_genes
ecoli_ml|clade_10_0092_ML	ecoli_ml	clade_10_0092_ML	40895	0.51	93.48	63	1	1	1	1	1	0	1	5	1	1	1	0	31	0.492	Medium-quality	85.5	0.0	47	1	host_genes
ecoli_ml|clade_10_0093_ML	ecoli_ml	clade_10_0093_ML	83481	0.49	63.09	150	2	1	1	1	1	1	1	6	1	1	1	1	103	0.687	High-quality	96.32	0.0	54	8	host_genes
ecoli_ml|clade_10_0094_ML	ecoli_ml	clade_10_0094_ML	77841	0.51	68.19	144	1	1	1	0	1	1	1	5	1	1	1	1	89	0.618	High-quality	91.66	0.0	71	2	host_genes
ecoli_ml|clade_10_0095_ML	ecoli_ml	clade_10_0095_ML	74446	0.51	77.56	126	1	1	1	1	1	0	1	5	1	1	1	0	74	0.587	High-quality	100.0	0.0	70	0	ok
ecoli_ml|clade_10_0096_ML	ecoli_ml	clade_10_0096_ML	76791	0.47	79.86	142	1	1	1	1	1	1	1	6	1	1	1	1	72	0.507	High-quality	93.35	0.0	70	4	host_genes
ecoli_ml|clade_10_0097_ML	ecoli_ml	clade_10_0097_ML	24577	0.46	80.44	30	0	0	0	0	1	0	1	2	0	1	1	0	10	0.333	Medium-quality	65.02	0.0	19	2	missing_core_structural;host_genes
ecoli_ml|clade_10_0098_ML	ecoli_ml	clade_10_0098_ML	50753	0.51	86.94	66	1	1	1	1	1	1	1	6	1	1	1	1	36	0.545	High-quality	94.53	12.8	35	6	contamination;host_genes
ecoli_ml|clade_10_0099_ML	ecoli_ml	clade_10_0099_ML	66838	0.47	68.14	131	2	1	0	1	1	0	1	4	1	1	1	0	80	0.611	Medium-quality	88.93	0.0	60	6	host_genes
ecoli_ml|clade_10_0100_ML	ecoli_ml	clade_10_0100_ML	59772	0.45	62.78	106	0	0	1	1	1	1	1	5	1	1	1	1	68	0.642	Medium-quality	83.87	0.0	34	6	host_genes
ecoli_ml|clade_10_0101_ML	ecoli_ml	clade_10_0101_ML	55969	0.49	72.76	100	1	1	1	1	1	1	1	6	1	1	1	1	53	0.53	Medium-quality	86.3	0.0	44	6	host_genes
ecoli_ml|clade_10_0102_ML	ecoli_ml	clade_10_0102_ML	98054	0.47	72.04	180	2	1	1	1	1	1	1	6	1	1	1	1	98	0.544	High-quality	97.4	0.0	84	13	host_genes
ecoli_ml|clade_10_0103_ML	ecoli_ml	clade_10_0103_ML	45658	0.48	75.39	80	2	0	0	0	1	1	1	3	0	1	1	1	39	0.487	High-quality	95.39	0.0	39	0	missing_core_structural
ecoli_ml|clade_10_0104_ML	ecoli_ml	clade_10_0104_ML	57908	0.49	69.76	104	2	1	0	0	1	0	1	3	1	1	1	0	71	0.683	Medium-quality	85.12	0.0	45	2	host_genes
ecoli_ml|clade_10_0105_ML	ecoli_ml	clade_10_0105_ML	17959	0.49	70.02	38	2	0	0	0	0	1	1	2	0	0	0	1	30	0.789	Low-quality	25.66	0.0	11	2	missing_core_structural;low_completeness;host_genes
ecoli_ml|clade_10_0106_ML	ecoli_ml	clade_10_0106_ML	64952	0.48	68.73	115	1	1	1	1	1	0	1	5	1	1	1	0	60	0.522	Medium-quality	87.44	0.0	53	2	host_genes
ecoli_ml|clade_10_0107_ML	ecoli_ml	clade_10_0107_ML	48518	0.5	61.41	81	2	1	1	1	1	1	1	6	1	1	0	1	43	0.531	Medium-quality	80.15	0.0	19	4	host_genes
ecoli_ml|clade_10_0108_ML	ecoli_ml	clade_10_0108_ML	29098	0.55	87.35	33	2	1	1	1	1	0	1	5	1	1	1	0	17	0.515	Medium-quality	56.16	0.0	26	0	ok
ecoli_ml|clade_10_0109_ML	ecoli_ml	clade_10_0109_ML	18402	0.49	75.87	33	2	0	0	0	1	0	1	2	0	1	1	0	15	0.455	Low-quality	27.54	0.0	16	1	missing_core_structural;low_completeness;host_genes
ecoli_ml|clade_10_0110_ML	ecoli_ml	clade_10_0110_ML	74647	0.52	66.29	125	2	1	1	1	1	0	1	5	1	1	1	0	74	0.592	High-quality	91.66	0.0	56	5	host_genes
ecoli_ml|clade_10_0111_ML	ecoli_ml	clade_10_0111_ML	31812	0.52	70.6	63	1	1	1	1	1	0	1	5	1	1	1	0	35	0.556	Medium-quality	67.54	0.0	31	1	host_genes
ecoli_ml|clade_10_0112_ML	ecoli_ml	clade_10_0112_ML	15851	0.48	67.44	32	0	0	0	0	0	0	1	1	0	0	0	0	21	0.656	Low-quality	30.04	0.0	10	0	missing_core_structural;low_completeness
ecoli_ml|clade_10_0113_ML	ecoli_ml	clade_10_0113_ML	23260	0.48	84.06	29	0	0	0	0	0	0	1	1	0	0	0	0	14	0.483	Low-quality	33.06	0.0	21	1	missing_core_structural;low_completeness;host_genes
ecoli_ml|clade_10_0114_ML	ecoli_ml	clade_10_0114_ML	18542	0.51	91.89	17	1	0	0	0	1	0	1	2	0	1	0	0	11	0.647	Low-quality	28.21	0.0	16	0	missing_core_structural;low_completeness
ecoli_ml|clade_10_0115_ML	ecoli_ml	clade_10_0115_ML	8893	0.48	60.76	15	1	0	0	0	0	1	1	2	0	0	1	1	13	0.867	Low-quality	18.47	0.0	9	0	missing_core_structural;low_completeness
ecoli_ml|clade_10_0116_ML	ecoli_ml	clade_10_0116_ML	14362	0.46	51.59	24	1	0	0	0	0	1	1	2	0	0	1	1	15	0.625	Low-quality	18.0	0.0	11	1	missing_core_structural;low_completeness;host_genes
ecoli_ml|clade_10_0117_ML	ecoli_ml	clade_10_0117_ML	82230	0.51	73.23	152	1	1	1	1	1	1	1	6	1	1	1	1	68	0.447	High-quality	100.0	0.0	88	0	ok
ecoli_ml|clade_10_0118_ML	ecoli_ml	clade_10_0118_ML	18507	0.47	68.63	37	2	1	0	0	0	0	1	2	1	0	1	0	20	0.541	Low-quality	38.9	0.0	11	0	low_completeness
ecoli_ml|clade_10_0119_ML	ecoli_ml	clade_10_0119_ML	22735	0.5	83.68	25	1	0	0	0	0	0	1	1	0	0	0	0	13	0.52	Medium-quality	55.18	0.0	12	0	missing_core_structural
ecoli_ml|clade_10_0120_ML	ecoli_ml	clade_10_0120_ML	36099	0.49	80.37	67	2	1	0	1	1	0	1	4	1	1	1	0	31	0.463	Medium-quality	56.0	0.0	39	0	ok
ecoli_ml|clade_10_0121_ML	ecoli_ml	clade_10_0121_ML	19627	0.47	79.08	34	1	0	1	1	0	0	1	3	1	0	1	0	19	0.559	Low-quality	27.15	0.0	18	10	low_completeness;host_genes
ecoli_ml|clade_10_0122_ML	ecoli_ml	clade_10_0122_ML	62775	0.55	62.42	107	1	1	1	1	1	0	1	5	1	1	1	0	69	0.645	Medium-quality	85.61	0.0	36	1	host_genes
ecoli_ml|clade_10_0123_ML	ecoli_ml	clade_10_0123_ML	17505	0.46	76.98	28	2	0	0	0	0	0	1	1	0	0	1	0	15	0.536	Low-quality	38.78	0.0	14	0	missing_core_structural;low_completeness
ecoli_ml|clade_10_0124_ML	ecoli_ml	clade_10_0124_ML	8124	0.48	76.66	15	0	0	0	0	0	0	1	1	0	0	0	0	8	0.533	Low-quality	14.55	13.96	6	2	missing_core_structural;low_completeness;contamination;host_genes
ecoli_ml|clade_10_0125_ML	ecoli_ml	clade_10_0125_ML	7107	0.54	85.25	4	1	0	0	0	1	0	1	2	0	1	0	0	1	0.25	Low-quality	21.16	0.0	2	0	missing_core_structural;low_completeness;many_truncated
ecoli_ml|clade_10_0126_ML	ecoli_ml	clade_10_0126_ML	59479	0.47	69.12	102	1	1	1	1	1	1	1	6	1	1	1	1	60	0.588	High-quality	100.0	0.0	37	5	host_genes
ecoli_ml|clade_10_0127_ML	ecoli_ml	clade_10_0127_ML	57802	0.49	77.36	103	1	1	1	1	1	0	1	5	1	1	1	0	56	0.544	Medium-quality	87.41	0.0	48	1	host_genes
ecoli_ml|clade_10_0128_ML	ecoli_ml	clade_10_0128_ML	22618	0.47	80.91	42	2	1	0	0	0	0	1	2	1	0	1	0	32	0.762	Low-quality	47.18	0.0	22	0	low_completeness
ecoli_ml|clade_10_0129_ML	ecoli_ml	clade_10_0129_ML	28187	0.51	91.06	43	1	1	1	1	1	0	1	5	1	1	1	0	20	0.465	Medium-quality	77.22	0.0	33	0	ok
ecoli_ml|clade_10_0130_ML	ecoli_ml	clade_10_0130_ML	42927	0.48	86.28	56	1	1	1	0	1	0	1	4	1	1	1	0	24	0.429	High-quality	93.33	0.0	32	5	host_genes
ecoli_ml|clade_10_0131_ML	ecoli_ml	clade_10_0131_ML	41881	0.54	74.38	65	0	1	1	1	1	1	1	6	1	1	1	1	36	0.554	Medium-quality	80.02	0.0	35	1	host_genes
ecoli_ml|clade_10_0132_ML	ecoli_ml	clade_10_0132_ML	30453	0.48	74.18	43	1	0	0	0	1	0	1	2	1	1	1	0	17	0.395	Low-quality	27.79	0.0	22	1	missing_core_structural;low_completeness;host_genes
ecoli_ml|clade_10_0133_ML	ecoli_ml	clade_10_0133_ML	16831	0.53	75.16	30	1	0	0	0	1	0	1	2	0	1	0	0	18	0.6	Low-quality	33.02	0.0	17	0	missing_core_structural;low_completeness
ecoli_ml|clade_10_0134_ML	ecoli_ml	clade_10_0134_ML	4699	0.45	71.76	9	1	1	0	1	0	0	1	3	1	0	1	0	2	0.222	Low-quality	10.25	0.0	6	0	low_completeness
ecoli_ml|clade_10_0135_ML	ecoli_ml	clade_10_0135_ML	15191	0.48	78.59	20	1	0	0	0	1	1	1	3	0	1	0	1	16	0.8	Low-quality	20.56	17.19	6	6	missing_core_structural;low_completeness;contamination;host_genes
ecoli_ml|clade_10_0136_ML	ecoli_ml	clade_10_0136_ML	6426	0.56	96.23	5	1	0	0	0	1	0	1	2	0	1	0	0	1	0.2	Low-quality	13.13	0.0	5	0	missing_core_structural;low_completeness
ecoli_ml|clade_10_0137_ML	ecoli_ml	clade_10_0137_ML	43016	0.51	95.51	60	1	1	1	1	1	1	1	6	1	1	1	1	23	0.383	High-quality	100.0	0.0	33	3	host_genes
ecoli_ml|clade_10_0138_ML	ecoli_ml	clade_10_0138_ML	5346	0.54	60.34	5	0	1	0	0	0	0	1	2	1	0	0	0	3	0.6	Low-quality	9.48	0.0	1	0	low_completeness
ecoli_ml|clade_10_0139_ML	ecoli_ml	clade_10_0139_ML	15379	0.48	91.64	19	1	0	0	0	1	1	1	3	0	1	1	1	8	0.421	Low-quality	12.04	19.16	6	4	missing_core_structural;low_completeness;contamination;host_genes
ecoli_ml|clade_10_0140_ML	ecoli_ml	clade_10_0140_ML	70788	0.53	76.04	118	2	1	1	1	1	1	1	6	1	1	1	1	61	0.517	High-quality	100.0	0.0	71	1	host_genes
ecoli_ml|clade_10_0141_ML	ecoli_ml	clade_10_0141_ML	88763	0.52	68.98	157	2	1	1	0	1	0	1	4	1	1	1	0	98	0.624	High-quality	96.04	0.0	67	13	host_genes
ecoli_ml|clade_10_0142_ML	ecoli_ml	clade_10_0142_ML	92624	0.5	67.62	152	2	1	1	1	1	1	1	6	1	1	1	1	70	0.461	High-quality	96.65	0.0	74	11	host_genes
ecoli_ml|clade_10_0143_ML	ecoli_ml	clade_10_0143_ML	91427	0.49	63.05	150	1	1	1	1	1	1	1	6	1	1	1	1	87	0.58	High-quality	95.33	0.0	62	7	host_genes
ecoli_ml|clade_10_0144_ML	ecoli_ml	clade_10_0144_ML	82798	0.5	66.08	146	2	1	0	1	1	0	1	4	1	1	1	0	98	0.671	High-quality	96.32	0.0	65	5	host_genes
ecoli_ml|clade_10_0145_ML	ecoli_ml	clade_10_0145_ML	88923	0.49	67.37	161	2	1	1	1	1	1	1	6	1	1	1	1	101	0.627	High-quality	96.62	0.0	75	6	host_genes
ecoli_ml|clade_10_0146_ML	ecoli_ml	clade_10_0146_ML	88201	0.5	56.61	148	0	1	1	1	1	0	1	5	1	1	0	0	100	0.676	High-quality	96.55	0.0	63	4	host_genes
ecoli_ml|clade_10_0147_ML	ecoli_ml	clade_10_0147_ML	53036	0.49	61.56	98	1	1	0	0	0	0	1	2	1	0	1	0	63	0.643	Medium-quality	85.54	0.0	38	1	host_genes
ecoli_ml|clade_10_0148_ML	ecoli_ml	clade_10_0148_ML	31516	0.47	60.03	59	1	0	0	0	0	0	1	1	0	0	0	0	41	0.695	Medium-quality	69.88	0.0	18	2	missing_core_structural;host_genes
ecoli_ml|clade_10_0149_ML	ecoli_ml	clade_10_0149_ML	32218	0.49	68.68	63	1	0	1	0	1	0	1	3	1	1	0	0	41	0.651	Medium-quality	71.37	0.0	24	3	host_genes
ecoli_ml|clade_10_0150_ML	ecoli_ml	clade_10_0150_ML	54622	0.54	77.09	90	2	1	1	1	1	0	1	5	1	1	0	0	46	0.511	High-quality	100.0	0.0	56	3	host_genes
ecoli_ml|clade_10_0151_ML	ecoli_ml	clade_10_0151_ML	60479	0.52	72.08	109	1	0	1	0	1	0	1	3	1	1	0	0	54	0.495	Medium-quality	83.65	0.0	65	0	ok
ecoli_ml|clade_10_0152_ML	ecoli_ml	clade_10_0152_ML	43273	0.54	82.65	75	1	1	1	1	1	0	1	5	1	1	0	0	37	0.493	Medium-quality	68.12	0.0	48	0	ok
ecoli_ml|clade_10_0153_ML	ecoli_ml	clade_10_0153_ML	29833	0.5	69.88	48	1	1	0	1	1	1	1	5	1	1	1	1	19	0.396	Low-quality	40.03	0.0	22	6	low_completeness;host_genes
ecoli_ml|clade_10_0154_ML	ecoli_ml	clade_10_0154_ML	33432	0.54	72.01	59	2	1	1	1	1	1	1	6	1	1	0	1	31	0.525	Medium-quality	67.42	0.0	25	2	host_genes
ecoli_ml|clade_10_0155_ML	ecoli_ml	clade_10_0155_ML	151989	0.51	67.14	266	1	1	1	1	1	1	1	6	1	1	1	1	144	0.541	High-quality	99.63	0.0	138	5	host_genes
