partition_id	k	tip_id	cluster_id	medoid_tip	host_only	row_sha256
host_genetic_medoid_k12	12	GCF_000627985.1	K12C002	GCF_013391275.1	PASS	4f17d603c16e240ea1d46ea64a9fc01386720bdb009f7ec771bb8c4f9a94a5cd
host_genetic_medoid_k12	12	GCF_002972665.1	K12C010	GCF_000807565.1	PASS	2d16eaf90053854e0d6abfd07edd2b85fde55c2b75a263446c005d20b9b23125
host_genetic_medoid_k12	12	GCF_013183145.1	K12C011	GCF_900481955.1	PASS	ff8c9ddab29cfa9a0d6c1181206a447ef3e12ed1c50409ea2b2a8e4d05d8ca88
host_genetic_medoid_k12	12	GCF_000458295.1	K12C008	GCF_003317605.1	PASS	17e51a5b40ffe556adab8e7688af8181df08b2949d62220b748b18e060b34370
host_genetic_medoid_k12	12	GCF_020216385.1	K12C006	GCF_002806795.1	PASS	e71e0642c3f1f1dbff462ccc66bd56f1c0347ee94496f556fdeb1435b7c95801
host_genetic_medoid_k12	12	GCF_002464385.1	K12C002	GCF_013391275.1	PASS	08d408052f361491664a435edbe9a138be792ca41b816957fbfffc25979f093b
host_genetic_medoid_k12	12	GCF_004010615.1	K12C006	GCF_002806795.1	PASS	eeddf73492f41fcaccda471dfb99445aafba1c5bea4506db38fcb8eaf7f9cabd
host_genetic_medoid_k12	12	GCF_006233005.1	K12C003	GCF_015163255.1	PASS	638f469b195047e617d7ab4daff81065c09cc0cdb28d6f579cb764acd6e666a3
host_genetic_medoid_k12	12	GCF_019104325.1	K12C003	GCF_015163255.1	PASS	2173c12cc7c4b3e7f3d71c59ceb541b9540145e0c10a9292f8d9417b4b17de19
host_genetic_medoid_k12	12	GCF_000599645.1	K12C002	GCF_013391275.1	PASS	1faca2dc0ca22fb60eae46ac426d123fc5d599f7ed7dc8a5c6b1e34bcb9935af
host_genetic_medoid_k12	12	GCF_003956205.1	K12C002	GCF_013391275.1	PASS	4349310618c215e26842c8a0850799929a0a52bc479181eddfdc6b6f79e6936e
host_genetic_medoid_k12	12	GCF_014169035.1	K12C003	GCF_015163255.1	PASS	bd7f8404ecd44fa680d01d92b34c7ab046cadb9f52a51888441b4202051662c6
host_genetic_medoid_k12	12	GCF_900016095.1	K12C002	GCF_013391275.1	PASS	d132d02e3b05a923d91c2d4f53266efd9d17d62f2e77ec12dee1cd0e8abb9191
host_genetic_medoid_k12	12	GCF_900015375.1	K12C006	GCF_002806795.1	PASS	0f03b49dd17a160f0fcc929e37d86dedd53bde53690a6c049e4859daca7a6ab3
host_genetic_medoid_k12	12	GCF_000351505.1	K12C010	GCF_000807565.1	PASS	ca2d480279d79fa5d8316f7e0c794c1c00b00d49574959eeefe48e6fdaea5412
host_genetic_medoid_k12	12	GCF_904809765.1	K12C006	GCF_002806795.1	PASS	a40aec61ec64e035810b8159dcee4e861e87c497385f6624df0db304de17940d
host_genetic_medoid_k12	12	GCF_015693755.1	K12C002	GCF_013391275.1	PASS	a9e9c38ee9e2cc1cf9153a5d76b32871240e35e3910f8fb7d2de6a03854dd7a3
host_genetic_medoid_k12	12	GCF_021341955.1	K12C008	GCF_003317605.1	PASS	236599f399f64f5753f04cec6ac8d97b2bde5872d9f899ae7b73073df67a4b61
host_genetic_medoid_k12	12	GCF_003292875.1	K12C002	GCF_013391275.1	PASS	3d7b0d6a29c1f1973fd4feee6f05c6c10c8251e30ad378441f8bad98e9be3162
host_genetic_medoid_k12	12	GCF_000647475.1	K12C006	GCF_002806795.1	PASS	33df9020a138f8ef89cd78c1e28f687d749dec385cf127310a320201754024ac
host_genetic_medoid_k12	12	GCF_003293265.1	K12C002	GCF_013391275.1	PASS	1b3bb445c2ffc3a58df66c03f4bfb8efc38bef37f4d9aed8ccd4f0fad3fe890b
host_genetic_medoid_k12	12	GCF_002467555.1	K12C002	GCF_013391275.1	PASS	dd9b6b45cb03f14a39fa44f6795d1a812962dbb86124c947655e14228fe78f25
host_genetic_medoid_k12	12	GCF_904810175.1	K12C002	GCF_013391275.1	PASS	dbc48d74b7e38d0bb1fb0b98a8c37f688cd03c60bbfb12398249630401e17f22
host_genetic_medoid_k12	12	GCF_003367575.1	K12C002	GCF_013391275.1	PASS	f0dc9691879108960d0954e3822683679ba30ef4dfcdedce978dec3d52e8f0c2
host_genetic_medoid_k12	12	GCF_009880525.1	K12C006	GCF_002806795.1	PASS	dd75c21eec20840374ec001cb9df061823d7d7ee6365d0d541fe4f5a0a87c47c
host_genetic_medoid_k12	12	GCF_000752535.1	K12C002	GCF_013391275.1	PASS	f7f710630142a3fdcf25b63cc85304dbb2645dfb30bf6eaf826a2a1e9a55726e
host_genetic_medoid_k12	12	GCF_011045875.1	K12C002	GCF_013391275.1	PASS	ff9185d03162ebd0babbca612bc70387708a7f4b8cb0130947ddbeeca4356ece
host_genetic_medoid_k12	12	GCF_000442065.2	K12C010	GCF_000807565.1	PASS	dbe95b14bc57f724e3bf0ba2fe5110ecf457265a01eb8fcb80c142e4abe9511f
host_genetic_medoid_k12	12	GCF_003686895.1	K12C002	GCF_013391275.1	PASS	66a18786c3556ca55a201e212602359aa4a581e72be66bfb143b8760089001a4
host_genetic_medoid_k12	12	GCF_010820865.1	K12C006	GCF_002806795.1	PASS	c9c982ecd3e94f631fc4e69174c3c2649644bfc99fda13f6ab2bc39c1013f0d4
host_genetic_medoid_k12	12	GCF_003322845.1	K12C002	GCF_013391275.1	PASS	17544527916da775ff5e423ab118c3aa88c8ba7e0702196f143d4a310d184097
host_genetic_medoid_k12	12	GCF_900499545.1	K12C008	GCF_003317605.1	PASS	d1a29452ba9b9d8589c47bd11b1eea59d00b643073995971980f19dcc381f56d
host_genetic_medoid_k12	12	GCF_003328195.1	K12C002	GCF_013391275.1	PASS	c48eb9cecf4c896358fc5c8e3f1d9d25d2c1c98f2d485abc1907ceb7722d7c7e
host_genetic_medoid_k12	12	GCF_002770195.1	K12C002	GCF_013391275.1	PASS	3fe16393931811164ee90158280bb6959ba15390f906c2811f8d951bd2eb88c2
host_genetic_medoid_k12	12	GCF_002016465.1	K12C002	GCF_013391275.1	PASS	79f77aba3f87a2c2c4d0c0936c73fa64bc2362011877b301443ce29bf1a0d7f6
host_genetic_medoid_k12	12	GCF_002941745.1	K12C002	GCF_013391275.1	PASS	702365c72bc9f4070b241d8f2385d9c68b6b00952876482c3fdc6d1b34d94675
host_genetic_medoid_k12	12	GCF_002190145.1	K12C002	GCF_013391275.1	PASS	e7b5164f970082540da95bd0cf5d97a24064e43fb4f39e96be5abc1266ad3c91
host_genetic_medoid_k12	12	GCF_003301195.1	K12C008	GCF_003317605.1	PASS	2299d6faaadc9e8c474de4307b7174ead69d02e2a9f064ef191bb1801e727339
host_genetic_medoid_k12	12	GCF_017163155.1	K12C002	GCF_013391275.1	PASS	4448e7eadcf59ef90ea0274f98585b4eca3516c69cfffaf5ab47390a4784f543
host_genetic_medoid_k12	12	GCF_003145395.1	K12C002	GCF_013391275.1	PASS	48e8913f472b92c4003277cd35767c5d3c4902c72169f7271123af34259a8439
host_genetic_medoid_k12	12	GCF_003300725.1	K12C010	GCF_000807565.1	PASS	95a66ee50d3d72ba9f2b198186fb2f7f8f2db979dd4de3f4eadecb3136c000d4
host_genetic_medoid_k12	12	GCF_001650275.1	K12C006	GCF_002806795.1	PASS	4af4a63d218b25a5e76e3c11d6e65cf63eb7d7edfe43b9d73cca9606a0e40253
host_genetic_medoid_k12	12	GCF_014494815.1	K12C002	GCF_013391275.1	PASS	c9513185da510ff332292b9bfccc9aed149eda38ce5a3764befed3ebbdaa333a
host_genetic_medoid_k12	12	GCF_002535515.1	K12C002	GCF_013391275.1	PASS	2856313a1805ac82207931f3641a4aed2330e4c108de96a8eeb75e2a6ddd1fcc
host_genetic_medoid_k12	12	GCF_000798075.1	K12C002	GCF_013391275.1	PASS	408bd26a3f69da973c8501163e845a3a97e33bf395686ed53a8123661eeafd8a
host_genetic_medoid_k12	12	GCF_002232295.1	K12C002	GCF_013391275.1	PASS	e489d2ae43d2d70974ee20fcc49b04e74e0baa2309665312ac51dcc75f4ae574
host_genetic_medoid_k12	12	GCF_004569745.1	K12C002	GCF_013391275.1	PASS	cbf0bb93984b1037402182b8c78d8f726588abe4877400eecc975fe930db964c
host_genetic_medoid_k12	12	GCF_000418675.1	K12C007	GCF_001520375.1	PASS	0657127f596f791b430dfd142d16db0a22bbd7d869a22ad5d31528995b5a34c9
host_genetic_medoid_k12	12	GCF_006232215.1	K12C002	GCF_013391275.1	PASS	6c5908eb071eebb6460aff7e1cd3a3d27b899f84fa579298d8bfb6032b4dbcb2
host_genetic_medoid_k12	12	GCF_006238305.1	K12C008	GCF_003317605.1	PASS	d08addd6b69ea8cb2a88902a0108bce97b6cf47902f38b7df8577331a3e0dd8f
host_genetic_medoid_k12	12	GCF_000492235.1	K12C002	GCF_013391275.1	PASS	3a26e2eafeb3dc7009bcf9cbcb15e2356bd9a54db273be82436c7c1cf0d262ea
host_genetic_medoid_k12	12	GCF_003981055.1	K12C002	GCF_013391275.1	PASS	2d82e1cdcbc0f2c2e3af54de4434aefe27aa6c34c24ec8c5b92adc310af56e30
host_genetic_medoid_k12	12	GCF_005395665.1	K12C002	GCF_013391275.1	PASS	14e672bf5b92552e1990e585740ed73201edcb79d1827d82a0f70053ac0e74cc
host_genetic_medoid_k12	12	GCF_015163255.1	K12C003	GCF_015163255.1	PASS	f1bdd0c84a92e7d65532d5b967932987da65c869f95dc6ca8e60a042f78eb179
host_genetic_medoid_k12	12	GCF_000357005.2	K12C002	GCF_013391275.1	PASS	8e890b9742aa702192a56e2dcc7e8eb0659872c44a72bc8237af17341d985df1
host_genetic_medoid_k12	12	GCF_006349805.1	K12C002	GCF_013391275.1	PASS	54af3363fbdf97a16ef3d7c34e4f885aef90e3ec9abe0c05e4683c509ba8c23e
host_genetic_medoid_k12	12	GCF_013369795.1	K12C002	GCF_013391275.1	PASS	18deec5aeb106c0acf9e408174e636860c8dfd705466be9d64fe930c3dbf3acd
host_genetic_medoid_k12	12	GCF_004661505.1	K12C002	GCF_013391275.1	PASS	175dd6ac465df32cd3d988a1a83dfbd56c405844aafe8a400d99602ccf933acc
host_genetic_medoid_k12	12	GCF_002465635.1	K12C002	GCF_013391275.1	PASS	a9bebf129a892d1aa16634e1736ef17e26dcf5850d4db1f584271f018d7b3149
host_genetic_medoid_k12	12	GCF_016889485.1	K12C002	GCF_013391275.1	PASS	70a01067e0f6c4bd7e3a40d681ebdb6d2ccf5ab31d05e3af79f850eb0390e576
host_genetic_medoid_k12	12	GCF_006236075.1	K12C002	GCF_013391275.1	PASS	fba9182b7df4dc1057178f27a37ca20c61cf62935a0639df34cacc2bfa0cfa0d
host_genetic_medoid_k12	12	GCF_015160015.1	K12C002	GCF_013391275.1	PASS	2b7e6c6901fc66e846fdaf6e0e20dce5cffbcb7a6d88d1775d527c51096d3aed
host_genetic_medoid_k12	12	GCF_001679985.1	K12C002	GCF_013391275.1	PASS	e226559d83ba1b260671f4a5d067773ac2b587868341000e941e1524963dfc54
host_genetic_medoid_k12	12	GCF_003830805.1	K12C002	GCF_013391275.1	PASS	968131e8bfb4dadf2ae0892705f6fff86d8c13b102a03fa827e4f61e67e6e980
host_genetic_medoid_k12	12	GCF_020422075.1	K12C009	GCF_009910875.1	PASS	7bb59dc827374c5213e5d7a0ff4a7a8241c5fefa9c00ac0a9d8fca81943cfac0
host_genetic_medoid_k12	12	GCF_900196545.1	K12C002	GCF_013391275.1	PASS	3ae400dd79d274ed110ab5c2d9b4654fe7c7c437008bd398318a50b4da0612f8
host_genetic_medoid_k12	12	GCF_017594025.1	K12C002	GCF_013391275.1	PASS	cee1fd0eeec911c26e945a7910be4e17fc09eba0530cedf53679474238e40514
host_genetic_medoid_k12	12	GCF_905219285.1	K12C002	GCF_013391275.1	PASS	b30b088b7cb56ff4949569c03c6d45dcc848e3f2f9daee283517871eeb6713e7
host_genetic_medoid_k12	12	GCF_000304075.2	K12C002	GCF_013391275.1	PASS	371432ed427c7d2092fcce0ec182c1d059d00f17d5f8cdc6faeb6d1eeaf7e880
host_genetic_medoid_k12	12	GCF_005399365.1	K12C002	GCF_013391275.1	PASS	dffa2281b2b81df4b2340178f76346713bbe400e880876dd959a3da1187937a3
host_genetic_medoid_k12	12	GCF_004767025.1	K12C002	GCF_013391275.1	PASS	37d12bc0220b4b6bbcf79ebfa052f3afb27e42534531082284dc3cc3decb8cac
host_genetic_medoid_k12	12	GCF_019800285.1	K12C002	GCF_013391275.1	PASS	55efb6bbd38ffee29e7b164d1c5faa608bd9716a224bf238ec08d3c6408e0f60
host_genetic_medoid_k12	12	GCF_002973095.1	K12C010	GCF_000807565.1	PASS	002f0d6a121b584faa1638c3e80f0dcf672f0ef1d015cfac153cec21f696fdbe
host_genetic_medoid_k12	12	GCF_002916665.1	K12C006	GCF_002806795.1	PASS	a0901311959f0913c6d1bec25ab4a0169b32616ffaeee6db5a7161d70489e1e7
host_genetic_medoid_k12	12	GCF_021108615.1	K12C002	GCF_013391275.1	PASS	4eac437be1406e319d5809b624785965b85b215e0a3c81926df3d0ad397b3b98
host_genetic_medoid_k12	12	GCF_011045235.1	K12C006	GCF_002806795.1	PASS	8e28e615d100a9541c7a39167de7f50bbb8e87de88f197d5fa9cb5a800f39c11
host_genetic_medoid_k12	12	GCF_019841145.1	K12C002	GCF_013391275.1	PASS	f209aa3bb213d407420c0dbaff38fec808b4fec56922a883ab535b38d279f1c9
host_genetic_medoid_k12	12	GCF_002769655.1	K12C002	GCF_013391275.1	PASS	c74ed3f71cf248e339a3acec6b3657e1093ad69de42bcec2df1928406eeb8c6c
host_genetic_medoid_k12	12	GCF_014855895.1	K12C010	GCF_000807565.1	PASS	e6c3242f679821c56d6421e28e55bfa09e22e4d55ce95bbc9561989519740707
host_genetic_medoid_k12	12	GCF_006350385.1	K12C002	GCF_013391275.1	PASS	e9e012e726c04d6b2ec401df1a7a826993c6bf4b3862f356b00d3195467163af
host_genetic_medoid_k12	12	GCF_009627495.1	K12C006	GCF_002806795.1	PASS	eb5aa4a3c3c4a848541dd0ecf6c864770136c417dcacfbf3a334999a6c99c84e
host_genetic_medoid_k12	12	GCF_003829865.1	K12C002	GCF_013391275.1	PASS	f6c275dda82cd883e0262e96050afaef2c316e0f441a9084f8b1b803f4647efc
host_genetic_medoid_k12	12	GCF_002810895.1	K12C006	GCF_002806795.1	PASS	9ddfbbee8c0a3d344f300fa8c86fd29c12a62d18dd78fd8909f250ef93162ddd
host_genetic_medoid_k12	12	GCF_014170995.1	K12C002	GCF_013391275.1	PASS	5953a07f88439e220c1a4fd2defcf6052ca9b26336447c0df23929a1d96abcde
host_genetic_medoid_k12	12	GCF_000781295.1	K12C010	GCF_000807565.1	PASS	2703c81f1fb1e431f813c8c692ebc6f7654fc9942967c1ba92cef29ad2dcd89c
host_genetic_medoid_k12	12	GCF_002767435.1	K12C002	GCF_013391275.1	PASS	b9c87154db5b57f347dfa6ed393d4885d090f2463f1226a03e1db0903fd847af
host_genetic_medoid_k12	12	GCF_003982245.1	K12C002	GCF_013391275.1	PASS	6c056dfa333bc0d3e975120b910b196d4142b2a05c93fbf68ad861032655f901
host_genetic_medoid_k12	12	GCF_900479215.1	K12C002	GCF_013391275.1	PASS	a0094c0d41fee21494051a4843838e5beae9e11becb815b77463fc5d02d74116
host_genetic_medoid_k12	12	GCF_020089695.1	K12C003	GCF_015163255.1	PASS	e102b285fc625be676b0dbe7ff8429372df01196fd04c66c84ef0b78664a559d
host_genetic_medoid_k12	12	GCF_003337025.1	K12C009	GCF_009910875.1	PASS	536cacdc4c5faaf7e1e65c43341d611cd0bbe7947f4b514c001637e776a03750
host_genetic_medoid_k12	12	GCF_016903995.1	K12C002	GCF_013391275.1	PASS	c6108e9e3922e7b44a1d1f4a394db05ac4382a188a7bdd571550d0219ab17b36
host_genetic_medoid_k12	12	GCF_016761285.1	K12C008	GCF_003317605.1	PASS	58949ae4ddba63955cdc10e57547b8384d304ac7447b97ca54dce0cfa26f4298
host_genetic_medoid_k12	12	GCF_001619145.1	K12C006	GCF_002806795.1	PASS	2ee391963f1220c318f90a098ac5c054a896c95a71362eb03d288cee69138994
host_genetic_medoid_k12	12	GCF_900480335.1	K12C002	GCF_013391275.1	PASS	2a001b9002593c49b1130d084bfa69f449b891223706f0f33ae0e79a704af133
host_genetic_medoid_k12	12	GCF_019104435.1	K12C009	GCF_009910875.1	PASS	739455b88220422c44d3403d4bc20fcb6f9320f7552dc376ae1cfc54f0f2457e
host_genetic_medoid_k12	12	GCF_001638135.1	K12C009	GCF_009910875.1	PASS	decf87775db79f9edc2c733e19eef4ad7fd0d7620c98bca5d0c1a665da3cc41e
host_genetic_medoid_k12	12	GCF_020786115.1	K12C003	GCF_015163255.1	PASS	2c61b3988b96247e7b3528bc51835d1000ab2dc6a086a2f9836b711556423720
host_genetic_medoid_k12	12	GCF_000773575.1	K12C002	GCF_013391275.1	PASS	b3d759bdf5da6d4cae66fc9fc1440f3fc0015d7219252c835824f43b47f7bfb0
host_genetic_medoid_k12	12	GCF_000267105.1	K12C006	GCF_002806795.1	PASS	f82cfa6f19a4fea999e8b25a5990b1a6921513ce0b972c9ba09ef2a69ef131e0
host_genetic_medoid_k12	12	GCF_008389185.1	K12C008	GCF_003317605.1	PASS	72924ce21ade3ae282a1968387e29750ce9efef821ac5306a029662405b09447
host_genetic_medoid_k12	12	GCF_000753155.1	K12C002	GCF_013391275.1	PASS	745f9797b925401715a0ec73aa54e75fa8bcc539c90942bfc02a8005ae6c1653
host_genetic_medoid_k12	12	GCF_902505045.1	K12C002	GCF_013391275.1	PASS	e6faaa2b9714b314b24520cfbe580253fd964f11a69f526d8c6d21f91634c88e
host_genetic_medoid_k12	12	GCF_000249175.1	K12C010	GCF_000807565.1	PASS	c160399448b0f17fceb9f9f02776285b4abe63dfff190d986be5fe5dd622ef1b
host_genetic_medoid_k12	12	GCF_005393525.1	K12C002	GCF_013391275.1	PASS	1aea68d513f606ce80a4334af8f156e25128cb28909581c523062d8c74215b71
host_genetic_medoid_k12	12	GCF_020162325.1	K12C002	GCF_013391275.1	PASS	c7fa85f0d7410e17c136c280f309a1285f04c1163dd3619ec7c88d51a46e1b76
host_genetic_medoid_k12	12	GCF_003306715.1	K12C008	GCF_003317605.1	PASS	33a4bf38a9ca1155f231c86b0787e56c9e1a3a659be50af4f1d8f6e81677f2b0
host_genetic_medoid_k12	12	GCF_902705595.1	K12C003	GCF_015163255.1	PASS	64f0ca50df91775d14cc81a09a699bca030fe6d2d7b5b561176ffb5f01649b46
host_genetic_medoid_k12	12	GCF_900500585.1	K12C008	GCF_003317605.1	PASS	2907574bd7432f69439f2db582c6244d9f32efbb252e5e93269f19fa5e4b0eeb
host_genetic_medoid_k12	12	GCF_004960695.1	K12C010	GCF_000807565.1	PASS	3721b8195ff87a27a34214508102b3953819f9ca7ac8f2d7a26114108fa3e315
host_genetic_medoid_k12	12	GCF_002515365.1	K12C002	GCF_013391275.1	PASS	d7b09fdce56b449cd8664c0b862acf8665566ac3f27d57debdd96e6a900731e8
host_genetic_medoid_k12	12	GCF_900479335.1	K12C010	GCF_000807565.1	PASS	d1cae34953775392e11a273188a767b86a0e983585cbe92d86c742cc03db9bbf
host_genetic_medoid_k12	12	GCF_015731485.1	K12C002	GCF_013391275.1	PASS	132849133271a6790381fc3641c6b166caa94f77451d2a59aec7e862ff162475
host_genetic_medoid_k12	12	GCF_003000615.1	K12C002	GCF_013391275.1	PASS	2a67689b643ae2c9c53d793f31d1296d4091d246bf3f1de6990a1d7bbccb326c
host_genetic_medoid_k12	12	GCF_000781575.1	K12C010	GCF_000807565.1	PASS	346d91bd1cc483d10a81fc3e7d4ca2d61fcefeb3f80ab6da26e4a4ebf05c4bd8
host_genetic_medoid_k12	12	GCF_009832985.1	K12C002	GCF_013391275.1	PASS	8fa9e939b195cd87e8bd0c850e5facd3a99a5400866431291968f908fa92f2cc
host_genetic_medoid_k12	12	GCF_000355295.1	K12C002	GCF_013391275.1	PASS	313729db55bbfc8ee9e6679d82b20ff9aae0693b568c46eb4d2fe859cce8d6fd
host_genetic_medoid_k12	12	GCF_916160245.1	K12C007	GCF_001520375.1	PASS	4298689729b1f4b433186db3472178a183c98e2d8b98e56f31c69e75a9198e29
host_genetic_medoid_k12	12	GCF_003360075.1	K12C006	GCF_002806795.1	PASS	a860d004e784f304798a3d9e82401f4a2f6cede5c557381f33e0ef5c5eb57c52
host_genetic_medoid_k12	12	GCF_000358855.2	K12C002	GCF_013391275.1	PASS	32a347acaeea4e33692d3b90ec5b33e8e545836af1fdccbbc79190abe73332d9
host_genetic_medoid_k12	12	GCF_002535305.1	K12C010	GCF_000807565.1	PASS	1f631eabd0339b81ec191aecccab5d057b4ac56fe45bd0f40c69f7ea0a2cd780
host_genetic_medoid_k12	12	GCF_000408345.1	K12C002	GCF_013391275.1	PASS	efa4c4c5fe13f5e3f0d77e7252ba51315091513b8d52ddd776b93140a6403da2
host_genetic_medoid_k12	12	GCF_001893525.1	K12C002	GCF_013391275.1	PASS	14d4ffdd20f9c8df0554408423ceb3c54c132d7161f92e314f2145a117dff56d
host_genetic_medoid_k12	12	GCF_002231955.1	K12C002	GCF_013391275.1	PASS	f7133dcde6f93a508e51af1921d3d1eeeb18c55d57105a95d746c66371d17eff
host_genetic_medoid_k12	12	GCF_014529205.1	K12C002	GCF_013391275.1	PASS	0374e3e04d37bbe5ccfbb86273942fac2367f8028c9c964c682140316eab1762
host_genetic_medoid_k12	12	GCF_003028135.1	K12C002	GCF_013391275.1	PASS	8a6de3dcc8c19cd1aacb95a79bb25ed0121e065e531d1f5456cfae6464043eb4
host_genetic_medoid_k12	12	GCF_900479575.1	K12C002	GCF_013391275.1	PASS	018a7307d04cba407239512a00bd46f69677bce1288f8894d0cbc6549d6e0bc8
host_genetic_medoid_k12	12	GCF_005388405.1	K12C009	GCF_009910875.1	PASS	ed4b3924d456db9c9fac7f78d66e33516a9d1837024bcf0e81e4728a475394a3
host_genetic_medoid_k12	12	GCF_009822305.1	K12C002	GCF_013391275.1	PASS	7db2222cba95add572b2f7a933bb466eb36d87d2b1c23a044183bc84a57bbd6b
host_genetic_medoid_k12	12	GCF_020668725.1	K12C002	GCF_013391275.1	PASS	e43f13dc0b2943a84b30d1b087ccb8337083f772fb226aeb32b5744ec31be568
host_genetic_medoid_k12	12	GCF_002764815.1	K12C002	GCF_013391275.1	PASS	c4136ba2de4358d29b2fcbb5e150d2df0a28866548428ff09779804c46e32688
host_genetic_medoid_k12	12	GCF_006230075.1	K12C002	GCF_013391275.1	PASS	4d9c986f31ad6af87566438e63a75289eb21930d5d78c2cf3c2158e3c74bc403
host_genetic_medoid_k12	12	GCF_009793765.1	K12C002	GCF_013391275.1	PASS	6f530402abaea2dc6dd93687c4eab80e10f4ce00cd7eaca22480c3aeb7829d4a
host_genetic_medoid_k12	12	GCF_003302995.1	K12C008	GCF_003317605.1	PASS	6ea934cbcf48899af885ba5fa5afa5cefec021f01ed47db5be55b3f1a06ac45f
host_genetic_medoid_k12	12	GCF_002056065.1	K12C002	GCF_013391275.1	PASS	2cbffcaa46effdbd62cc80afd2d1b8195d3afeead9e8a2da1f55d6c227ec6f70
host_genetic_medoid_k12	12	GCF_900195745.1	K12C002	GCF_013391275.1	PASS	b48bcbeff115ade9fc2a2530c90a8ef9f50ac3c4d763d7dde180ca2ca6424c42
host_genetic_medoid_k12	12	GCF_001571915.1	K12C002	GCF_013391275.1	PASS	fc49d1829223e0e1dd84bbb8f38b8a285038a0c717e60b4e453ec80cdf251ae7
host_genetic_medoid_k12	12	GCF_002165115.2	K12C002	GCF_013391275.1	PASS	ab6b7f081e101c580b944c483c26f9d4b9b55b796ae868b55eb1650f8438573f
host_genetic_medoid_k12	12	GCF_016905495.1	K12C010	GCF_000807565.1	PASS	0b5e6ef3adfd147edd365194d39f9e8b2e34520c8f4a20ad8faaa8e5b702910b
host_genetic_medoid_k12	12	GCF_002194715.1	K12C006	GCF_002806795.1	PASS	0e7f2f403e04a3dd680b42e165377a9fce4f12f6c388ce0b4a2e527d8a5e048f
host_genetic_medoid_k12	12	GCF_002002235.1	K12C002	GCF_013391275.1	PASS	e3e326b4ef59acf2cbd7a2b63d267daad9dbad44244e3dfae3a277ca45448358
host_genetic_medoid_k12	12	GCF_001402805.1	K12C002	GCF_013391275.1	PASS	e9b91097981af282e6bd15fca71c0c562723adfb853756be9a2a60910477ce1f
host_genetic_medoid_k12	12	GCF_000703265.1	K12C002	GCF_013391275.1	PASS	a42046d6dfabad67e013cdb1a62d7c8c38922521e8c026631b572d6c110b36d0
host_genetic_medoid_k12	12	GCF_009910465.1	K12C006	GCF_002806795.1	PASS	312ef938b8edfaae28131154dba7417eb2daf1a246aea510abf4949c593b9976
host_genetic_medoid_k12	12	GCF_004661495.1	K12C002	GCF_013391275.1	PASS	eb453200906b2bca57f37e777467a48c2ace507ff78ab1f75864d967985054d2
host_genetic_medoid_k12	12	GCF_002233475.1	K12C002	GCF_013391275.1	PASS	c3720ef49d4a8df426a2c1f63aed7a678462d7ee6db77f7351e8ce4bc92db1ec
host_genetic_medoid_k12	12	GCF_021342755.1	K12C008	GCF_003317605.1	PASS	a915b9d1a8cd7314b6b5931a37f29a3f89af1b1a474422f0d438b67b3c519b5f
host_genetic_medoid_k12	12	GCF_003301875.1	K12C002	GCF_013391275.1	PASS	0cc38f4bd8e433908bd2b666053389e9d1f1e8ac58ca51d0bba717f439f516b9
host_genetic_medoid_k12	12	GCF_003318595.1	K12C011	GCF_900481955.1	PASS	db4d04d834d972c2b4217cfeb976eacf94fefec79202a79de2d689b3e905d8ab
host_genetic_medoid_k12	12	GCF_008388475.1	K12C010	GCF_000807565.1	PASS	2fb818d1c65b15dd0d4ff918d2c62ac431382e59ab1f86cfc3f673433e2c1446
host_genetic_medoid_k12	12	GCF_003302895.1	K12C002	GCF_013391275.1	PASS	d6797ae4f562238b96a1d187154cf78a18e3b710caf4897f9e19410826142e7c
host_genetic_medoid_k12	12	GCF_001942085.1	K12C003	GCF_015163255.1	PASS	4ae5719e2fb36f0e2dda6a17804201f4cc9835acb65a3057088f4a405c85e0d9
host_genetic_medoid_k12	12	GCF_014862275.1	K12C002	GCF_013391275.1	PASS	41a032d2a2cd9fa48a525701c538cb1557de09c11b8c7cc001f2e461e3935085
host_genetic_medoid_k12	12	GCF_017594325.1	K12C009	GCF_009910875.1	PASS	33766acd8c3c3581d386d52412ae0d283b4cd8a46980693d184fcf9f490c1a55
host_genetic_medoid_k12	12	GCF_014117345.2	K12C010	GCF_000807565.1	PASS	4a1540831992b90bf600e4246dcccd5238d40f54f5eb78ce4b78240539f3a30f
host_genetic_medoid_k12	12	GCF_003328095.1	K12C002	GCF_013391275.1	PASS	c6478ff8fe21b000ea57df02f3bf9604495b03d05064faceb87791e8dbcbc6f6
host_genetic_medoid_k12	12	GCF_017165455.1	K12C006	GCF_002806795.1	PASS	2abded8f50001bc9f7f890445edb68053e041cf90ad5ebd8600bbec1180499fd
host_genetic_medoid_k12	12	GCF_900499255.1	K12C002	GCF_013391275.1	PASS	b0c9a41c6611e18619d418948f486eb3b015b3724ef2468eebaafd7a82a550a3
host_genetic_medoid_k12	12	GCF_003469495.1	K12C002	GCF_013391275.1	PASS	0ba7c2381a54e3be0be17beb764202d94877e278af07d44eda4dc39852289cfe
host_genetic_medoid_k12	12	GCF_017595435.1	K12C002	GCF_013391275.1	PASS	0bbd6a5dcb9813e1debd09325e7583634561fb921b6b11956adb1bd60f139f2e
host_genetic_medoid_k12	12	GCF_001911755.1	K12C002	GCF_013391275.1	PASS	2489d5e30fa2aa2cada44d1aeeb0e07b3e7ad658f6ddd5b2ed17146198806325
