cohort_order	rung_n	assembly_id	exact_assembly_accession_version	input_line_number	input_occurrence_id	resolution_status	assembly_status	selection_stratum	stage_b_order	random_key	inclusion_probability	inference_weight	engineering_control_membership	collection_row_sha256	row_sha256
60	500	asm-v1-18ed471aa5e0a0b0ce6eaac3	GCF_014878375.1	19046	occ-v1-78eaa9fc4ed9ec02d656fd25	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	007a23ff786a8844af100b40ee7eb74be8ed987e7a64a45d13a5dd7bc067f3c0	490/25353	25353/490	.	14e6af4eccb175ff225494873f8ddace5af1356c79eff6e20273b40d5c636d55	881382ccdf78ff0afa9ff9e53cac5462fa895effdaf21043730a97233af8edfe
61	500	asm-v1-336f2acfbe62b7b1a4830ea5	GCF_921293415.1	26067	occ-v1-ec5064ff10b31d05af7b3b1c	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00857f1d91c481aaecabfc12460e32dd14b0290e89002b55d2ce843f4a0c94c2	490/25353	25353/490	.	66a0f701a8f46faa049570b1b6fd8ee0e6b9adbac87d985231635b8be54ff5af	859cb30b3fe71a91acb194ffa1159e00f7929a0fb49c32b02d6868b46c2c3bd6
62	500	asm-v1-bddc1aaccbace0b2820ff83b	GCF_006229985.1	14860	occ-v1-42f46ed3c506d9aa8c5346d0	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0086e6b1544100e33dde816fffad5f918ac986c9821808602f1eb3d1d3178f24	490/25353	25353/490	.	241df5885f28b7d2e2885760abffe28629b5abc189382169dc51686de07a1cf2	aa2b2ba5692c38038381276062bd8bdad218d454315f6b0b4076d9297d55cf35
63	500	asm-v1-933e0d1ae268d9a3995122ec	GCF_005045505.1	13672	occ-v1-2c46f9ec67acb00185464087	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	008a334f37bc770c35cf1cfbd7900170ab5e48fd5102f4bbc42f5e85b617f350	490/25353	25353/490	.	a29663c48817d5ecf216ed06e2b8706e01164b9fb1a0f056c7a1cdb5afe8831c	a1c3c8478dff15ec27dfea462f457c3039a145e6f1fc338bf445744511cbb907
64	500	asm-v1-522935574c5d69942f6c3e15	GCF_001660345.1	4321	occ-v1-92c8e39775ea1340c91ba1ee	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	008bf72aaefb0072e823c2f780af7d8b2f4ce2aac3dc01514ff04485975d3386	490/25353	25353/490	.	59272236401e4458a776323223277b1a796ffbf7004819afd61b9db46067edec	8bd87f196e3d7848f16271113bbcba45146b56471165bd7e31601195500839c4
65	500	asm-v1-2140f13568d46984b220b119	GCF_020162695.1	22846	occ-v1-38f421c93c22da7588895e25	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00941720bed7ce92f9789bd9dd65f948c747ff3ba1460a06a412d4a5505b6c30	490/25353	25353/490	.	f63f2f30285bf1bce4fccb23213aafaacd823b83ef3b69be4af0d6a22a0dba03	e942673d23fdac892749a6ff9c9e4c3f9ecf08afdbe02974ae0c40bb5c23c174
66	500	asm-v1-8cc38f4de03fef066edb312e	GCF_003981675.1	12129	occ-v1-387c6b5cd29be8b8d0898ae7	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00970497ca3e6bdd9b12bca233e5a823406faf7023052022699d38a1117c31c4	490/25353	25353/490	.	47bd5804bb720028b366d8574617b042558a69e4f3e9e6a4c2d68555b8ac50b6	bec48db27502d5d882b7c7193f039f436aa73cdd04bc7cf82be9929d5083f68c
67	500	asm-v1-744a78fc7ef5643c50983785	GCF_905330275.1	25762	occ-v1-ddbd3d6714ade61a58ed50c5	EXACT_VERSION_VALID_METADATA_UNAVAILABLE	METADATA_UNAVAILABLE	main_phage_blind_srs	.	009891adba07838013d765f13c2885aa93abb56c262295a2af801af71defaa77	490/25353	25353/490	.	36b8df8dadf0044236d7b058a8c820db14c69125057ceb0c0e3391eb57e2c893	cde0cf5f11363841aefecc05aab438fe36044d4ecd7baf58d53312464e275b2d
68	500	asm-v1-89345e76194e6b4fe931f0cf	GCF_001617565.1	4153	occ-v1-716a22fb5f7b35dfbade804a	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	009c2bd58924fe1d05c37f90a00120f1064fc368e61c5d9c3945dd72cf949d28	490/25353	25353/490	.	00d582b92e167b37a92b971339d3c01b3204f6d44ac9f2c0cf9250aa5054b2f5	f1e01b5ba3e45c372452a84ef30dbcb684f3e6ad0052ce1dcccd45ccae2ae384
69	500	asm-v1-d5b07e7950fe930d28259eae	GCF_003983415.1	12212	occ-v1-a1559f2b93c55025b51526bf	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	009c54ad39330a1c5805d07fd962d856546563bfea66fc0ab0b9e1ed2c1e80cb	490/25353	25353/490	.	bd853eb596661ad39510e0a4a0e41e49551347295f02e1b9e5b77691610f384b	efc6ad19f140ce23c0ce785104250f6a51b6accc08e340eb3d99c96524f10d3c
70	500	asm-v1-2298b23611278b990e0debe1	GCF_009899475.1	16881	occ-v1-c3d5d034de12b0362ebc9358	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00a4829c807d7fe224fe733f9fb4fe19892d9d66b465cce0d9ab425182c04c23	490/25353	25353/490	.	30d5c886008e1cf1aa1e3e792e0be1ccf2a6f7b333e402d695d7d280f9fa808f	2994bde7d727587ff76517ddaf8e55e776e76e381c4a87d657d3f51034f4c560
71	500	asm-v1-b3f32cbb29e6bab46510769a	GCF_002511115.1	7652	occ-v1-85dde935846e5aab9b40945d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00a963ad74747024b0a9093fceb7c1f0e434434745ed9b72dee206be16f93f3b	490/25353	25353/490	.	a38365bd18905a58b604aade35059c49b0bbf5f2ad6b4695dc72acc6a1b7771a	415456ad4c0de40d313fae468b39cdf51d7138f3bb90e07d6380353da1470b77
72	500	asm-v1-6cc2cc6a6bd4874236c4e0b6	GCF_001521595.1	3685	occ-v1-f0852052ee3a1ec182e59568	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00a98a99edd625908dee96f7d967630c2452fa86bba11d8b961c572dbe6cb3f7	490/25353	25353/490	.	5f241d7bc4bc229c702bad50a0fea42b2735afbcda42931852faeee8b6fefee6	377445d4c7b4aec519e9233f4a1e702e801d9822d73948319e0cdfb7b2e2f5e9
73	500	asm-v1-0483ccd2aa538f10924521f5	GCF_019351215.1	22039	occ-v1-9e223fb5a0e7d51d1514ec7f	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00ae76355038bec50e520654c1de0ce1cef40c6efd8a8774cda29ed1b8b8f7a9	490/25353	25353/490	.	e2747ea90d9bde14ab8c274bda72e082c353726a7ea79787e41bde21df1495a8	4123c56e8cd7e1b2ba0e8c80ff9b98342aa27437b491c9898efed2646d9dec70
74	500	asm-v1-4b6dd2bf16ed7e1796c82446	GCF_020731765.1	23324	occ-v1-a381b88a6d74efa0f00a02ab	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00bae1f819bc5a77d528a7b4c3374b81458e193de8d05a70adab9d9ce0664cd5	490/25353	25353/490	.	4423925cc1c8a188d9176ad5e0c76be788b3eacc2cd7d5b914af8afee12d2c71	0e5ec958a68815ccf493bf356eeced6d12181d4ed32bb8295e229dbfc0618ee8
75	500	asm-v1-60267ac131a09d147996f037	GCF_001577325.1	3883	occ-v1-ae0c0ceaef4512a5673ae821	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00bbdabe70bf40dccd7543e4bc388a8ad577b14d427eb79d00ecf3539fe84d73	490/25353	25353/490	.	db98eb00eb3d475039e7ae0ecab62683da808b22dc294bb12835d0c4fdeac34c	31c7f37fcb4b78b727a07f7c10193f4e7fbbfa74ecc80ffe82677bc43a68111b
76	500	asm-v1-9b414d6deaabea3bbef2838b	GCF_000777675.1	2300	occ-v1-07d81f33858b6b33f57296b8	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00c541d3574f0b4460a4bf5f447c2104c9f20df87a1a1dab48835dcc985bb358	490/25353	25353/490	.	f0a624f82e1c64b60f89e6c0a354cae7cc0b9a0370c00f45ad393f556b5cb567	b474f2c362070ddbc80bc3eaae1a6de0f8b6e4ead9921dbef8be00138df10d05
77	500	asm-v1-131b25c56fa7a53a20f6acce	GCF_002109645.1	5222	occ-v1-2f47f695231c918523267250	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00c543ac533d2be68ec1c09b31429475bb2a5a307bc575e6f33b4f8572ad64d4	490/25353	25353/490	.	2af1d86a27b0a87ef5c4ea633eef7578cfc465ad7b163ae2e3bf907d696def5a	4068245795b66109e9644e7570202bb768b1e0ebd82ce3a8cd05e8def8f37756
78	500	asm-v1-0811187b1ba0a0a2fd7ee853	GCF_003076715.1	9911	occ-v1-682d626636c96cb00a8d6a56	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00c5a8f0c9096e7bd12f0c92c226020b0f1d1825d98b4463f1f445e6b1992035	490/25353	25353/490	.	c73fa8b5e3e0faa02255fd3edc8c24a7a0dd5f7f5170d2068a75db9ea0c95728	ad46c20158ba31bd00041b54e2296a9728c09f83464f2a735a8935a7f34a2125
79	500	asm-v1-a6066364915f685488e5a06f	GCF_002518465.1	8011	occ-v1-faf65c1a944fc5a532f819f9	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00c5b1317bf4e0647492bdd357d1ffaaaa712468c9ddd06605d6d66dea998a96	490/25353	25353/490	.	17dcb69a53525c104eb0a1fb9f3010e7097cd610da448752778b14d04f867efc	418092689b103ae93693338c034b66ff7ad00cf33353f18175c95a2aac33efbe
80	500	asm-v1-1a6db70587c81767a83b4c01	GCF_000459215.1	1212	occ-v1-56eec0eb6142924774a71cdc	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00c7b997b1ebc8b23f4effcb424f43ddfd0a93fadaf9d2150fb1c00de6f28c89	490/25353	25353/490	.	c4949b0e949f519ad0b97547a49fdcb3ce8e4796dc63a9ad0fca085de9502195	1671496539fd181111b1691ba4fb491a503f3d23d3a03a5852f6286a2c946ba2
81	500	asm-v1-015b60cbe04a23c843a53259	GCF_900010055.1	24012	occ-v1-e5180f19a07e530adceefd27	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00cee57165cdb47a451de3089f4a171ac59b3ec881945375a8bccae57b5698bd	490/25353	25353/490	.	006680970e4094326d466ee39842ce94e4948714d2387cbdb7c57b85dc98b8b8	a8575699976ff4674d34e76e28d1c25412dc0af3ccc73889a46dc90c22e87d85
82	500	asm-v1-55b63d52e2d0b4376986fde8	GCF_002769075.1	8900	occ-v1-0d4340ae0656733eab46a37c	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00d21ce208239ea61bc18cf047dae39a710ad60acb8c372a0ce06f7bb12692af	490/25353	25353/490	.	0ea27bf041866ee9d38cc83114a38911c943e4d230ea051f7ecee79a305617a7	8b82923decf603196b07da14cd9e5cbe4cc8e33b15d9c2d4461b80b20c01571e
83	500	asm-v1-2aca3a21673be9b7cfae16ad	GCF_009910015.1	16925	occ-v1-7276681ed5d464fd201bc7f8	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00d556fa8eb1a37b17a1f90017f2290650b1ecf83a092c2760202b5b8a96c198	490/25353	25353/490	.	599ce5377f967b1fd63e445030faf23bc5ffffa404c43b5cafe0808d1c9f5b13	1cf3dd110daccd7322d4bed4d2786a229d12163c0f1be6a696133b8d02bfcbec
84	500	asm-v1-1493b2edb2f619df308b1b43	GCF_013370905.1	17996	occ-v1-b6a41ec64a6aaf620d0dfdf3	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00d97ce1710d6064163fc5d6f254a84f432b9b53f394832fdb0d0c617b564dc8	490/25353	25353/490	.	8f42c3cc27a99c7e61c7f2413c54bbc066ec4f3c47b252bfdc0bd8c9a8b2869b	3647012332bb2a9f68efa3cf54b7fbff984379f1fb0083127c5b378492874e28
85	500	asm-v1-9a6a8d1e4c43782a00230ed8	GCF_000619025.1	1768	occ-v1-52114ab7603479bbd200bb3d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00d9e983fecd8cdd71d2e8ddabc52ae3889f0b3fcb310adcbca7bdb29a7bc1a2	490/25353	25353/490	.	0f60986e5c308f9bb9799013de55d1a0474f059e0342778cd86fab3ce4c75b7a	cd323354224b2200897b6f245074212a1e12b35cdc0328d987d107d018bb7552
86	500	asm-v1-8febe80f14fecbdbe5f94fbd	GCF_016404105.1	19913	occ-v1-080290a074bcaccf99e9c531	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00dc7fb6552fe3bf5657a1a81cea237601e260967c4a3bcde00f858e1514261f	490/25353	25353/490	.	88489547651c999e0ffe23f28dbdb4cecd96d86e24a8501fc27ee4ff1fe1286f	27d57ccfc7f2df63142a8f0843212ea6510c6e74203d58f512ad33d18ded0106
87	500	asm-v1-3264637aa0d7b8419b615ab5	GCF_902859475.1	25500	occ-v1-24fa5411e2415d4db31f10c1	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00de9dbc361d27bdee1557f1cfdf70e15ab4b52b2d6c92b725ee07352f8d138c	490/25353	25353/490	.	07aab1db4c7e3c5382837b18b7c73c5a0ccb9f442bf52e802fddd854d8c87ee1	69eff6ad4c3a89a1ab3a0cea68651af3869a3478276c28b1933f1d03550a5b18
88	500	asm-v1-1f4252164a42759fdfc774db	GCF_019282095.1	21930	occ-v1-3f26dea72e7c3f2e24e5a345	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00deeafcdebfd4181280e73ae4ab339a021198122e4100bf6a182f0221ffc25a	490/25353	25353/490	.	d598488f1a8fc0067e4042884e648bedd9e7502aa9f9b280adc1f40801b4c77b	e1870e0158fb82fa48b1214e24d78a053779983b6d7f17c2a27213df9293974c
89	500	asm-v1-a0b27b0dc780b0d8f3e2142a	GCF_000326905.1	523	occ-v1-325bdc53b17a1ea819b58a19	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00e16f62381cd0eab88bf940897cd926a72025dbadd6b79c05efa2aaa643f73b	490/25353	25353/490	.	6c28fef9b996d5f90a2ac45b70890b4f4b787a39d95ee6c02d9b4f3b72be1bab	59de22630d142825a333b2db99c133780d583d884a3c45d6dc7b5211db54b66d
90	500	asm-v1-cd4e5c61e9671ce18f9f184d	GCF_003357545.1	11202	occ-v1-2d1ba7874fc3dd0104fe2f7b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00e30c125d3a5dbb276991144cc8519a70d477b4a5f12ca9a48d902b11f6287b	490/25353	25353/490	.	610db779a4ecd1721ef6f06a931b20268db74666adc557907258d4a55687a6cc	2194a20da23faffc3f69d818246c6f30feecf32900e99908da0974a99a761020
91	500	asm-v1-40fdb64d006bb69fa2b33709	GCF_001753505.1	4480	occ-v1-5897b15fa57753e359024497	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00e45ee364ffcc4ba01c47c640a089060f5c07584d10c75be5bd7afa52849323	490/25353	25353/490	.	ad7f858c153b3644dbf69f16e3a9d7c1b676bed0186ab13e3c0997ba98270d04	b01f4a9417e62d63c2243dd28eb7ca134a2c255aca8ae9775414e504c4bc2d66
92	500	asm-v1-70c46b43f8d5689ac4ca9d32	GCF_003292995.1	10391	occ-v1-1e4dfbc1f9b51d26908a80d4	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00e4cb00f2ab317f6c1cf8fab979a484e901d0e8c0f206d5ccda3919392cf9b3	490/25353	25353/490	.	a380224238c04c8df445cd25a4caaf91e08de04a6279a1c052f4dddcc7865c12	6fb7e8bad6afa40c391823f7e54c44587832b74576b10618cf67afe8e57e2f57
93	500	asm-v1-7b2d5205d47da07d2bdc3aca	GCF_001713625.1	4395	occ-v1-cfc7e4e7fa32f3523dd654f7	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00e5322fbba9a4bf123bf22f866142eb9cbec3869db03fb225b84cec6b0f5214	490/25353	25353/490	.	83df8816582552d325b876eba4509f37400f69872b53c68f5ad5eebb8e373db8	c0c12e58ef88e3a3c0cb10243ff8062dfe0089009e37e0e2f5ac59406baa16ea
94	500	asm-v1-7c7447d252747c1af5aa3549	GCF_010592655.1	17020	occ-v1-7e7a0ba0837ebcddc062e7ce	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00e543ff4c5ae3b8d30c4dd5b7ca9b6ae746a6c7d6ef9149854be15372f4d5dd	490/25353	25353/490	.	bf48d9a4281ff52d340d14e80520886bea2c190f8a57a61165364f5886818708	55e4de9bcf6c8fba509355f045c1372567ab35b9e4272bb8d036006c7055243c
95	500	asm-v1-e44fa2d14858e37a359ef330	GCF_003322245.1	10951	occ-v1-e23dfebe12a938770064b4a0	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00e7c81eb1fca55ac30e1a3e79ea6650fed01641b8c46d940c0f43bc25253ebb	490/25353	25353/490	.	d63e444479ff42c6b7fcd8f2b46858a2b341753973dc3b6c795273fd363d3602	00736c91d609255412ab8432de326cb3db678e6e701a3e55e13fceda54c50a73
96	500	asm-v1-5e08d24b5750d124934c0884	GCF_900490675.1	24947	occ-v1-e55bc42c50325d60dd7a37aa	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00eaef21e8fb6a8e79ff480ce812132f413f6c64c53d4962f9bb522dc9a5c0cf	490/25353	25353/490	.	5d231ce1624764ae433cb752882cfe20a6bbc851c3dcf87ec25011aff4fb05f5	3ab2ba3914b09122670fd0b1aa4e6897d4c315b51899379d59f7ee11d8545d5d
97	500	asm-v1-c3800f63c8daf18e6af0aaa1	GCF_017896545.1	21160	occ-v1-fd3518daead7d28fdb8d39e2	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00eb14f7dc831d70401c2b04ee4f09a741ebc12f826b200406aa607aac208f47	490/25353	25353/490	.	879007bae5de48bcada4919753608a6e6ec655fddf6d8fba76f91b59ce899c2c	8d06210a9dd3f407c18a985529b2a76d99ba8355cd012c6a43674b822959d051
98	500	asm-v1-75786090079b909933a0de52	GCF_900499395.1	24978	occ-v1-b13e655acf8ef6a18a355ff8	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00eb63d36d58d2168ac6c50b8e0f67918db9d3e77bf77d1626216a89eb124b61	490/25353	25353/490	.	511e93bc63ae36e657c682db5137285b74f024ecc67a92d3b75bfff6a1fd4da8	845e5161783792ac9d67bd2e7f6b5e371314526a31c29e9cf60fd8727fdf320d
99	500	asm-v1-2064c286be6c3369f0dcc118	GCF_019957265.1	22621	occ-v1-804dd5e4dc0374277f209385	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00eb759afb786b34b75b3305f63f477ecd842a4b7be6657d8ab3d304df8df659	490/25353	25353/490	.	8e81d051216fca4ad4f21959fbf9c4a6488b08c2d0d242b02535ffeaf16a13eb	b1c5e55fa3f507b17316a487abf653509b33ad89360ac970e4febc6047fdcad7
100	500	asm-v1-1ee856b1dec60d00372c00c8	GCF_003730815.1	11772	occ-v1-238c16bec32f91481b4a13ff	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00ed81ce5e20d8964bd10e429f5d34830658a0949914603845cb2f258affc918	490/25353	25353/490	.	37eb4fd777e400198f5df7d0bfc2dd87e65878ac6f0f10efbeb7ee4456b425fb	89e56cda30bcb719badfac5e83b4bebc0b91e2c289c09972d57882b66e22ccbf
101	500	asm-v1-24884a4a86738e89bf871a7b	GCF_002810165.1	9023	occ-v1-bac2c8ece222834fe908cca6	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00eeadd6fb43c67645fe46ad7f28f41f056ca77c9666272deb9ff24dc845cc25	490/25353	25353/490	.	aa3f3f3e4a4bdea1be0b066e6e8eb0fb86a7451a8ccd18927a242153fce26e2d	5992c945b73ceac9c37a84817c87bec24c50288a550eb972e517122b8e662add
102	500	asm-v1-1a5ea6b6f5285231c2fbc597	GCF_003020885.1	9801	occ-v1-91b960ca1bb38d1e282587ef	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00ef69fc108ec0b068945ecacc6d2269acec833eeecc521bb24d68065b90e550	490/25353	25353/490	.	ecf8179a4f5efea2681f9ded0b470f81b6ffb5b6083a318bb464af23a6e048da	8f621a736da97d57cb272887ec9ce3a581e3ba498b3e32b58980870940d6a3ae
103	500	asm-v1-8ce69036cc24cd167b405305	GCF_019585745.1	22246	occ-v1-815ff871b7f4a4748af7a70a	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00eff40f586cfe704c1b675c72c02424bfddc86ea2446695289518523a568997	490/25353	25353/490	.	d4e0ae554ace80401c5f85ea255a81645969281a6e334aedeaa8e61d3bc3d079	5c1c3c5d9d43fe1f098f7472d6b4e3be2ebb1c8de33bebcee256062ba0fe5be2
104	500	asm-v1-0e779ade6c8e7f82046c984a	GCF_001519855.1	3598	occ-v1-50121fab6e796588778e36ff	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00f2aadc1c0666bd0d8e001bac77ab9113635175d5f4d8e214b241b9d81a4356	490/25353	25353/490	.	fc85543a5ebeb3217ef94d98b28f4450ed9c05ce76c91345668a4ab85df67fa9	a0084692973a917f79eac32a0ee8e6e87bbad2362846a6356c92b4fdb3d7564f
105	500	asm-v1-9bd5c9688820f0df8a4a5318	GCF_003361255.1	11353	occ-v1-2acbe1817ca24f430706a20e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00f3f0a54b57700e04eddb350fc92b3ad802f51afb73884dbe1302730d3de324	490/25353	25353/490	.	41ec259b8afba056f7609a8470545f23a8bfcdd7faba71f11b4d28f6f76b90a2	4343a488da8052ce64f3ba52d96d4a7be5805fb39da0d0288e2c48f05c706fca
106	500	asm-v1-65878115c623cd80a74374cb	GCF_020421595.1	23006	occ-v1-cffe8e0c9ce5c6fdc03c828e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00f407aee5d17b235c4d17268ed570eb6abbd0c656dc8b7d43b1d8165a0517c5	490/25353	25353/490	.	cb5fbd904def69b6831e4c5cc783cb3cd90fcc0a0fd8d6ffb5f292ac4164236a	3de69faf127f8a2f712cad6e808f9b6870fdf9b71346a277ee02d3ba06a87668
107	500	asm-v1-c96f80149734ca008fbf3ba9	GCF_020381905.1	22978	occ-v1-7c97cfbd39dcad882435568a	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00f64e570e6843cdb14b549b5c049488426c17e4f545f32135012cca0a609757	490/25353	25353/490	.	b749da9df42ba5a34e1cfc75477bac7b2bba9624a8d2cd112be600413b49783e	71fb1862920b6eaf20bb709d958fa5a8eba0b37f7a86ed84545dc31617b737dc
108	500	asm-v1-85dd7d1cae0395a55d315e69	GCF_005384845.1	13995	occ-v1-30c46a9c49efb0b5ab52b3b9	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00fb5434590bb33796b7ff05b8b49e826c9c1b3664889aa844052675756a2b57	490/25353	25353/490	.	26dcaa66f1cd613d06b49db18030a583b0d3e868492afd52882d8dd7581b5390	79df4744ee3292dccbfc1bb7910ccc84312d829b212aab40ea9e1fb18d7c6e2e
109	500	asm-v1-a24dfb20ff5bc2a1a66e43cc	GCF_020553415.1	23156	occ-v1-f2b29c3171e161a23001cae7	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	00fdac2482518b4b6a94d4c0a19746bafe6ff7752979bec366e59f76a64a0e73	490/25353	25353/490	.	b34718c5bc389e0e564e2d8b34d4a1c84fba1185ce6bb22ab3281059080d1a71	3dfd7b9e11f80de724eb5d795cd4d2a2db2bb0c9e2fcc8448adfa91d941df449
110	500	asm-v1-298fcbfe2065463c1c9d3743	GCF_003981865.1	12136	occ-v1-6ec205f506ccee4c6c157af0	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	010183912cd3137e4f42dbda24df6ebf0a2f1dcace970ba62fae1d77f0f97773	490/25353	25353/490	.	e02a84d2d66af6314f6c20e01a2ec8f42eb48aaeed7b69f2c9a7439b1bb5c6f1	273bde4ec8cd1e1eae9a5fb8f7008e8953621c59a9931e6011417b5afb4629e3
111	500	asm-v1-4d07dafb1c5678c161088735	GCF_900482585.1	24850	occ-v1-3218430ec86d976bf9fbfaf2	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0102a29da1f140247f11ef033d030d578daf63806ebc8ef3e7336575e17b0db8	490/25353	25353/490	.	2c90233151cb665ea9ba204080d8666b44d9cb38371a8229d44d0ffc8648ead3	71633bece957a024fa1b03d050b1a3233ac867c220976c32a0c8730c30ceaa99
112	500	asm-v1-bcd996b233020fcb4c0c376b	GCF_002486525.1	7534	occ-v1-7714c6d9dab78b056ab8a768	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0105a5243ece696a2d8d5786f287ee2b9892c84b249519ba7673a679bc3ed020	490/25353	25353/490	.	e4a66307004690d4fc5d1322391a51aa292970dd1a94d582956bfc29e2287816	9715fc4dd33834ef418b2a6daf621a7c35c21727634f59aae56da5fe2cadb884
113	500	asm-v1-2477b7350a2afef10b320c9a	GCF_900478915.1	24493	occ-v1-0732d95a0c786283dbc282f5	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01068828ca7776f9bd0718cc983ce463621b9b57dd4841525a11db8fa50885bf	490/25353	25353/490	.	3d61abfb456364513a8c6365f4d5191496947e17e883835204d1ab40279dfc1a	5599b692d30bc661c5729cec102abc13bb9a3f41d43217bbd0c099ad245fdcb3
114	500	asm-v1-4a22d9738259a930686778a9	GCF_000457675.1	1136	occ-v1-30a67384d2de40d06c8daa99	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	010c721eff274485c9936b25c1a546846bcd16649408efd63ca78708859b3b87	490/25353	25353/490	.	46249620cb018bfe28cc0cea7ed79e890cdb75031a75e7d1ca4f1651fe1cff68	40486629d099cd97ea2fe39437e1e616c988fb5bcd09e202a59bcef43e695e3e
115	500	asm-v1-e36c28d65775cdb54db5ec18	GCF_001621575.1	4200	occ-v1-6d90118054be2648554a271e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	010d030bce48be907d7899869f21e35003c580e1ada47893d99307d66e94a748	490/25353	25353/490	.	6020154e5632ef56a1db39861631b36c67313f0dafafdb75fcd0dfced911707b	6e4f2c0899ce65cc0dbe04741cbcaafa3e3b4865184c1000a7b14050a8025f47
116	500	asm-v1-17eb83e66f68b28af50bb52a	GCF_009789895.1	16382	occ-v1-5c1ba6e265a7a19386a3f1e5	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01108e82b099e284dd2e51ec82b7a5606f45f6a708491fc82ae6fb57ac558162	490/25353	25353/490	.	78298317f1c49b7c0707424b326c36beab077169ea0eb41fb92d22f3313f5491	7b1e61c755f630301d3191c4c5096b8c69611cefd39db2b4af30b2efbc2049c8
117	500	asm-v1-7de306702c997388812a641d	GCF_004566835.1	12884	occ-v1-09952f826fd7081351774d2c	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	01140d5d636f2bb463dae4c93735d1e3d9f3a7be077d1ce11e3e34f7f89c6b1c	490/25353	25353/490	.	ffb839d860e5fb0303dfb751fc790ff52f67e9058417f045cb7258a736441ade	7f99fbb2634d770d47e2834ba9836c3d833023d518ee97bbfe5eefa67fade582
