clade_id	community	n_members	n_partitions	length_bp	status	n_genomes	source_genomes
10_0009	10	100	1476	65856	ml	100	GCF_000010745.1,GCF_000171915.1,GCF_000171935.1,GCF_000171995.1,GCF_000188835.1,GCF_000190995.1,GCF_000192685.1,GCF_000194575.1,GCF_000194645.1,GCF_000215165.1,GCF_000223015.1,GCF_000223035.1,GCF_000225025.1,GCF_000225185.2,GCF_000250095.1,GCF_000250115.1,GCF_000250575.1,GCF_000259135.1,GCF_000260475.1,GCF_000261385.1,GCF_000304115.2,GCF_000319935.1,GCF_000350785.1,GCF_000351425.1,GCF_000352685.1,GCF_000353545.1,GCF_000354295.1,GCF_000355495.2,GCF_000387845.2,GCF_000408485.1,GCF_000408545.1,GCF_000408685.1,GCF_000446465.2,GCF_000456365.1,GCF_000456745.1,GCF_000458275.1,GCF_000461375.1,GCF_000461535.1,GCF_000488015.1,GCF_000494955.1,GCF_000498235.1,GCF_000614255.1,GCF_000615535.1,GCF_000703305.1,GCF_000703645.1,GCF_000703805.1,GCF_000704325.1,GCF_000749575.1,GCF_000752895.1,GCF_000776715.1,GCF_000778175.1,GCF_000779675.1,GCF_000779715.1,GCF_000781005.1,GCF_000781335.1,GCF_000797575.1,GCF_000797835.1,GCF_000797855.1,GCF_000819245.1,GCF_000819265.1,GCF_000936475.1,GCF_000936495.1,GCF_000939255.1,GCF_000945955.1,GCF_000947975.1,GCF_000948055.1,GCF_000952225.1,GCF_000952305.1,GCF_000952385.1,GCF_000966935.1,GCF_001039215.2,GCF_001057895.1,GCF_001191295.1,GCF_001191395.1,GCF_001265925.1,GCF_001266295.1,GCF_001269205.1,GCF_001283625.1,GCF_001284065.1,GCF_001284085.1,GCF_001284165.2,GCF_001285085.1,GCF_001285365.1,GCF_001285605.1,GCF_001286265.1,GCF_001309615.1,GCF_001440495.1,GCF_001441325.1,GCF_001445675.1,GCF_001462925.1,GCF_001519485.1,GCF_001520035.1,GCF_001520075.1,GCF_001520475.1,GCF_001520655.1,GCF_001520755.1,GCF_001521495.1,GCF_001521655.1,GCF_001563385.1,GCF_001563405.1
10_0010	10	100	1664	67124	ml	100	GCF_000147755.1,GCF_000164595.1,GCF_000184185.1,GCF_000190795.1,GCF_000194335.1,GCF_000249575.1,GCF_000249675.1,GCF_000250075.1,GCF_000258025.1,GCF_000258145.1,GCF_000261405.1,GCF_000350725.1,GCF_000352505.1,GCF_000352585.1,GCF_000356145.2,GCF_000356625.2,GCF_000356665.2,GCF_000407985.1,GCF_000446585.2,GCF_000446605.2,GCF_000456025.1,GCF_000457635.1,GCF_000458495.1,GCF_000468515.1,GCF_000488375.1,GCF_000488555.1,GCF_000488695.1,GCF_000488775.1,GCF_000498795.2,GCF_000498835.2,GCF_000498875.2,GCF_000506445.2,GCF_000601295.1,GCF_000601315.1,GCF_000618205.2,GCF_000695505.1,GCF_000699385.1,GCF_000704525.1,GCF_000704545.1,GCF_000711555.1,GCF_000711565.1,GCF_000713315.1,GCF_000713415.1,GCF_000762385.1,GCF_000776355.1,GCF_000776395.1,GCF_000776595.1,GCF_000777155.1,GCF_000777555.1,GCF_000777945.1,GCF_000778475.1,GCF_000778895.1,GCF_000778915.1,GCF_000779265.1,GCF_000779295.1,GCF_000779775.1,GCF_000779875.1,GCF_000779895.1,GCF_000779935.1,GCF_000780015.1,GCF_000780175.1,GCF_000780255.1,GCF_000780375.1,GCF_000780395.1,GCF_000780495.1,GCF_000781485.1,GCF_000781515.1,GCF_000781655.1,GCF_000781675.1,GCF_000782135.1,GCF_000782175.1,GCF_000782255.1,GCF_000782295.1,GCF_000782415.1,GCF_000782535.1,GCF_000782615.1,GCF_000797595.1,GCF_000798295.1,GCF_000945955.1,GCF_000948475.1,GCF_001063685.1,GCF_001268905.1,GCF_001269165.1,GCF_001283865.2,GCF_001284385.1,GCF_001309755.1,GCF_001420135.1,GCF_001443175.1,GCF_001517685.1,GCF_001520175.1,GCF_001521475.1,GCF_001555495.1,GCF_001555635.1,GCF_001561115.1,GCF_001561215.1,GCF_001561365.1,GCF_001561415.1,GCF_001561505.1,GCF_001561895.1,GCF_001562345.1
10_0011	10	100	1347	66787	ml	100	GCF_000005845.2,GCF_000010245.2,GCF_000019425.1,GCF_000022345.1,GCF_000023365.1,GCF_000146735.1,GCF_000194535.1,GCF_000217695.1,GCF_000249075.1,GCF_000258865.1,GCF_000264195.1,GCF_000269645.1,GCF_000270105.1,GCF_000273425.1,GCF_000326785.1,GCF_000350945.1,GCF_000351625.1,GCF_000351945.1,GCF_000352645.1,GCF_000354275.2,GCF_000354955.1,GCF_000355015.2,GCF_000355335.2,GCF_000355355.1,GCF_000355395.2,GCF_000356185.2,GCF_000364365.1,GCF_000408765.1,GCF_000446925.2,GCF_000458035.1,GCF_000461115.1,GCF_000461375.1,GCF_000482265.1,GCF_000499485.1,GCF_000614515.1,GCF_000616385.2,GCF_000618165.2,GCF_000619145.1,GCF_000687105.1,GCF_000690985.1,GCF_000692555.1,GCF_000700665.1,GCF_000700725.1,GCF_000704205.1,GCF_000711475.1,GCF_000713395.1,GCF_000714015.1,GCF_000714175.1,GCF_000725305.1,GCF_000750555.1,GCF_000752575.1,GCF_000753215.1,GCF_000782415.1,GCF_000785255.1,GCF_000797655.1,GCF_000801205.1,GCF_000833635.2,GCF_000952955.1,GCF_000953515.1,GCF_000954035.1,GCF_000954045.1,GCF_000974405.1,GCF_000974465.1,GCF_000974505.1,GCF_000974535.1,GCF_000974575.1,GCF_000974825.1,GCF_000974865.1,GCF_000974885.1,GCF_000981485.1,GCF_000988355.1,GCF_000988385.1,GCF_000988425.1,GCF_000988465.1,GCF_001012085.1,GCF_001020945.2,GCF_001021005.2,GCF_001043215.1,GCF_001183645.1,GCF_001183665.1,GCF_001183685.1,GCF_001191355.1,GCF_001191455.1,GCF_001265295.1,GCF_001265755.1,GCF_001265765.1,GCF_001265875.1,GCF_001266115.1,GCF_001266175.1,GCF_001276585.2,GCF_001281845.1,GCF_001308065.1,GCF_001308125.1,GCF_001308165.1,GCF_001441345.1,GCF_001544635.1,GCF_001559655.1,GCF_001559675.1,GCF_001561735.1,GCF_001566335.1
10_0012	10	100	1228	73000	ml	99	GCF_000163175.1,GCF_000164455.1,GCF_000166595.1,GCF_000188835.1,GCF_000190955.1,GCF_000192665.1,GCF_000194335.1,GCF_000215225.1,GCF_000249115.1,GCF_000249175.1,GCF_000249275.1,GCF_000249515.1,GCF_000249915.1,GCF_000249955.1,GCF_000250215.1,GCF_000250275.1,GCF_000250495.1,GCF_000281775.1,GCF_000313445.1,GCF_000316365.2,GCF_000352505.1,GCF_000355435.2,GCF_000355475.2,GCF_000356385.1,GCF_000357145.2,GCF_000408025.1,GCF_000410675.2,GCF_000446865.2,GCF_000447065.2,GCF_000456945.1,GCF_000458725.1,GCF_000459735.1,GCF_000461275.1,GCF_000462525.2,GCF_000478215.1,GCF_000488795.1,GCF_000503595.1,GCF_000615175.1,GCF_000615265.1,GCF_000615305.1,GCF_000616625.1,GCF_000617585.1,GCF_000618025.1,GCF_000618565.1,GCF_000691005.1,GCF_000691105.1,GCF_000700265.1,GCF_000700365.1,GCF_000704165.1,GCF_000704345.1,GCF_000704465.1,GCF_000704485.1,GCF_000704625.1,GCF_000711555.1,GCF_000713575.1,GCF_000714145.1,GCF_000753515.1,GCF_000777455.1,GCF_000780075.1,GCF_000780845.1,GCF_000782395.1,GCF_000782575.1,GCF_000797715.1,GCF_000798095.1,GCF_000798355.1,GCF_000805835.1,GCF_000819375.1,GCF_000935905.1,GCF_000936635.1,GCF_000945955.1,GCF_000951835.2,GCF_000965565.1,GCF_001012535.1,GCF_001039075.2,GCF_001191295.1,GCF_001262965.1,GCF_001265335.1,GCF_001268365.1,GCF_001268505.1,GCF_001269265.1,GCF_001283165.1,GCF_001283405.1,GCF_001283505.1,GCF_001284685.1,GCF_001285765.1,GCF_001285845.1,GCF_001286085.1,GCF_001413415.1,GCF_001413425.1,GCF_001413455.1,GCF_001413555.1,GCF_001413605.1,GCF_001413645.1,GCF_001413755.1,GCF_001413825.1,GCF_001463405.1,GCF_001466815.1,GCF_001519775.1,GCF_001554295.1
10_0013	10	100	2623	255419	ml	100	GCF_000005845.2,GCF_000010245.2,GCF_000010745.1,GCF_000010765.1,GCF_000019425.1,GCF_000023365.1,GCF_000146735.1,GCF_000166615.1,GCF_000181735.1,GCF_000188875.1,GCF_000193995.1,GCF_000215145.1,GCF_000220005.1,GCF_000225185.2,GCF_000242035.1,GCF_000249335.1,GCF_000267105.1,GCF_000269645.1,GCF_000270105.1,GCF_000273425.1,GCF_000302715.1,GCF_000351925.1,GCF_000357365.2,GCF_000358065.2,GCF_000358105.2,GCF_000364365.1,GCF_000407845.1,GCF_000456645.1,GCF_000459315.1,GCF_000460275.1,GCF_000461915.2,GCF_000462445.2,GCF_000482265.1,GCF_000599665.1,GCF_000627295.1,GCF_000671295.1,GCF_000703785.1,GCF_000704645.1,GCF_000705005.1,GCF_000711555.1,GCF_000750555.1,GCF_000752695.1,GCF_000753315.1,GCF_000777975.1,GCF_000778055.1,GCF_000778915.1,GCF_000779055.1,GCF_000781145.1,GCF_000781635.1,GCF_000797605.1,GCF_000798055.1,GCF_000800215.1,GCF_000800765.1,GCF_000801205.1,GCF_000819065.1,GCF_000819355.1,GCF_000833635.2,GCF_000936225.1,GCF_000936475.1,GCF_000937135.2,GCF_000951855.1,GCF_000952955.1,GCF_000953515.1,GCF_000968515.1,GCF_000971615.1,GCF_000974405.1,GCF_000974465.1,GCF_000974505.1,GCF_000974535.1,GCF_000974575.1,GCF_000974825.1,GCF_000974865.1,GCF_000974885.1,GCF_000988355.1,GCF_000988385.1,GCF_000988425.1,GCF_000988465.1,GCF_001012635.1,GCF_001020945.2,GCF_001021005.2,GCF_001032735.1,GCF_001039145.2,GCF_001039155.2,GCF_001039215.2,GCF_001043215.1,GCF_001183645.1,GCF_001183665.1,GCF_001183685.1,GCF_001268865.1,GCF_001285565.1,GCF_001308065.1,GCF_001308125.1,GCF_001308165.1,GCF_001462925.1,GCF_001544635.1,GCF_001559655.1,GCF_001559675.1,GCF_001561275.1,GCF_001561495.1,GCF_001566335.1
10_0014	10	100	1342	82521	ml	99	GCF_000017745.1,GCF_000166535.2,GCF_000171915.1,GCF_000172015.1,GCF_000172035.1,GCF_000172055.1,GCF_000179075.1,GCF_000194535.1,GCF_000194575.1,GCF_000223035.1,GCF_000225145.1,GCF_000235185.1,GCF_000247665.3,GCF_000249275.1,GCF_000249335.1,GCF_000249875.1,GCF_000249895.1,GCF_000250095.1,GCF_000276885.1,GCF_000319975.1,GCF_000320015.1,GCF_000326965.1,GCF_000352985.1,GCF_000354595.1,GCF_000356165.2,GCF_000356185.2,GCF_000356285.2,GCF_000357445.2,GCF_000392575.1,GCF_000407865.1,GCF_000461175.1,GCF_000461995.2,GCF_000462085.2,GCF_000488615.1,GCF_000495035.1,GCF_000503675.1,GCF_000520035.1,GCF_000616385.2,GCF_000617605.2,GCF_000695115.1,GCF_000704505.1,GCF_000704925.1,GCF_000713435.1,GCF_000713855.1,GCF_000752455.1,GCF_000753315.1,GCF_000777065.1,GCF_000777535.1,GCF_000797575.1,GCF_000797595.1,GCF_000797835.1,GCF_000797855.1,GCF_000797995.1,GCF_000798375.1,GCF_000818965.1,GCF_000819015.1,GCF_000819305.1,GCF_000936085.2,GCF_000936495.1,GCF_000940355.1,GCF_000946435.1,GCF_000947975.1,GCF_000951835.2,GCF_000951855.1,GCF_000951935.1,GCF_000954045.1,GCF_000965635.1,GCF_001005685.1,GCF_001012575.1,GCF_001077875.1,GCF_001186315.1,GCF_001262795.1,GCF_001265165.1,GCF_001265255.1,GCF_001265995.1,GCF_001266005.1,GCF_001268645.1,GCF_001268905.1,GCF_001269165.1,GCF_001277715.1,GCF_001282215.1,GCF_001282225.1,GCF_001284545.1,GCF_001284985.1,GCF_001286265.1,GCF_001309755.1,GCF_001413685.1,GCF_001413745.1,GCF_001413875.1,GCF_001420935.1,GCF_001440045.1,GCF_001446455.1,GCF_001463645.1,GCF_001519575.1,GCF_001519835.1,GCF_001520275.1,GCF_001520435.1,GCF_001561175.1,GCF_001561735.1
10_0015	10	100	1106	72158	ml	98	GCF_000017745.1,GCF_000022345.1,GCF_000190955.1,GCF_000194415.1,GCF_000194535.1,GCF_000225205.1,GCF_000247665.3,GCF_000249235.1,GCF_000249275.1,GCF_000249575.1,GCF_000249855.1,GCF_000250115.1,GCF_000250195.1,GCF_000267045.1,GCF_000267105.1,GCF_000267145.1,GCF_000304255.1,GCF_000351825.1,GCF_000352305.1,GCF_000354535.2,GCF_000355315.2,GCF_000355415.2,GCF_000355455.2,GCF_000355515.2,GCF_000356465.2,GCF_000356525.2,GCF_000356725.1,GCF_000356925.2,GCF_000357065.2,GCF_000357385.2,GCF_000357485.2,GCF_000357545.2,GCF_000357725.1,GCF_000357745.1,GCF_000358815.1,GCF_000358915.1,GCF_000359075.1,GCF_000407805.1,GCF_000408065.1,GCF_000458195.1,GCF_000458235.1,GCF_000460155.1,GCF_000460635.1,GCF_000499485.1,GCF_000503475.1,GCF_000615505.1,GCF_000617365.2,GCF_000627155.1,GCF_000627235.1,GCF_000627835.1,GCF_000627925.1,GCF_000627985.1,GCF_000647455.1,GCF_000687085.1,GCF_000700565.1,GCF_000703425.1,GCF_000703685.1,GCF_000703705.1,GCF_000703805.1,GCF_000703825.1,GCF_000704005.1,GCF_000704645.1,GCF_000725305.1,GCF_000776735.1,GCF_000781435.1,GCF_000782435.1,GCF_000797995.1,GCF_000798215.1,GCF_000798415.1,GCF_000798595.1,GCF_000806275.1,GCF_000819015.1,GCF_000819085.1,GCF_000819185.1,GCF_000937095.2,GCF_000943355.2,GCF_000948565.1,GCF_000948625.1,GCF_001005685.1,GCF_001012025.1,GCF_001012105.1,GCF_001039135.2,GCF_001052755.1,GCF_001056875.1,GCF_001191205.1,GCF_001191315.1,GCF_001191375.1,GCF_001244915.1,GCF_001262785.1,GCF_001266075.1,GCF_001282155.1,GCF_001283145.1,GCF_001285565.1,GCF_001412995.1,GCF_001413535.1,GCF_001466815.1,GCF_001467005.1,GCF_001520875.1
10_0016	10	100	2041	232886	ml	100	GCF_000010385.1,GCF_000164235.1,GCF_000167895.3,GCF_000167915.2,GCF_000171935.1,GCF_000172015.1,GCF_000172055.1,GCF_000188875.1,GCF_000191015.1,GCF_000194435.1,GCF_000249115.1,GCF_000249455.1,GCF_000249595.1,GCF_000249715.1,GCF_000261145.1,GCF_000261405.1,GCF_000326585.1,GCF_000350745.1,GCF_000351145.1,GCF_000352485.1,GCF_000352885.1,GCF_000356545.1,GCF_000358025.2,GCF_000358045.2,GCF_000358085.2,GCF_000358285.2,GCF_000387865.2,GCF_000397505.1,GCF_000397525.1,GCF_000401755.1,GCF_000407865.1,GCF_000408065.1,GCF_000408425.1,GCF_000408725.1,GCF_000442065.2,GCF_000442085.2,GCF_000460855.1,GCF_000498875.2,GCF_000511425.1,GCF_000520035.1,GCF_000599685.1,GCF_000617205.1,GCF_000618785.1,GCF_000618905.3,GCF_000627435.1,GCF_000671295.1,GCF_000692635.1,GCF_000695115.1,GCF_000700125.1,GCF_000703445.1,GCF_000704045.1,GCF_000704865.1,GCF_000704985.1,GCF_000711415.1,GCF_000711605.1,GCF_000713265.1,GCF_000713315.1,GCF_000713415.1,GCF_000713525.1,GCF_000713535.1,GCF_000713935.1,GCF_000714015.1,GCF_000714135.1,GCF_000714255.1,GCF_000752355.1,GCF_000752775.1,GCF_000753075.1,GCF_000776655.1,GCF_000778565.1,GCF_000778745.1,GCF_000778965.1,GCF_000779005.1,GCF_000779175.1,GCF_000781045.1,GCF_000781995.1,GCF_000797935.1,GCF_000798375.1,GCF_000806275.1,GCF_000816865.1,GCF_000831335.1,GCF_000935905.1,GCF_000945955.1,GCF_000951855.1,GCF_000968515.1,GCF_000981065.1,GCF_001010165.1,GCF_001012095.1,GCF_001012355.1,GCF_001039075.2,GCF_001191135.1,GCF_001262895.1,GCF_001266075.1,GCF_001284865.1,GCF_001285965.1,GCF_001286125.1,GCF_001405275.1,GCF_001420935.1,GCF_001484395.1,GCF_001484455.1,GCF_001561025.1
10_0017	10	100	1190	93956	ml	100	GCF_000009565.1,GCF_000022665.1,GCF_000023665.1,GCF_000166615.1,GCF_000167915.2,GCF_000194395.1,GCF_000194645.1,GCF_000194725.1,GCF_000215285.1,GCF_000225185.2,GCF_000249495.1,GCF_000249675.1,GCF_000249855.1,GCF_000259135.1,GCF_000259385.1,GCF_000261385.1,GCF_000281775.1,GCF_000302735.1,GCF_000326765.1,GCF_000333175.1,GCF_000352045.1,GCF_000354435.2,GCF_000356905.1,GCF_000407705.1,GCF_000408245.1,GCF_000418735.2,GCF_000418795.1,GCF_000458745.1,GCF_000459575.1,GCF_000460935.1,GCF_000461675.1,GCF_000586515.1,GCF_000615925.2,GCF_000616005.2,GCF_000617065.1,GCF_000617325.1,GCF_000617965.1,GCF_000618005.3,GCF_000618325.1,GCF_000618425.1,GCF_000618505.1,GCF_000619065.2,GCF_000619445.1,GCF_000622485.2,GCF_000622555.1,GCF_000622795.2,GCF_000695155.1,GCF_000695505.1,GCF_000700165.1,GCF_000700685.1,GCF_000704165.1,GCF_000753135.1,GCF_000776355.1,GCF_000777285.1,GCF_000778015.1,GCF_000779475.1,GCF_000797715.1,GCF_000797935.1,GCF_000798315.1,GCF_000798515.1,GCF_000806195.1,GCF_000818995.1,GCF_000819245.1,GCF_000830035.1,GCF_000831335.1,GCF_000833145.1,GCF_000936225.1,GCF_001007915.1,GCF_001012345.1,GCF_001012505.1,GCF_001039415.1,GCF_001186315.1,GCF_001187545.1,GCF_001263065.1,GCF_001265395.1,GCF_001283405.1,GCF_001284285.1,GCF_001284405.1,GCF_001285185.1,GCF_001285765.1,GCF_001285845.1,GCF_001286005.1,GCF_001413735.1,GCF_001413805.1,GCF_001413815.1,GCF_001413905.1,GCF_001419825.1,GCF_001420935.1,GCF_001446595.1,GCF_001446615.1,GCF_001519935.1,GCF_001520095.1,GCF_001520145.1,GCF_001520515.1,GCF_001521205.1,GCF_001521335.1,GCF_001521615.1,GCF_001559615.2,GCF_001559635.1,GCF_001561035.1
10_0018	10	100	2714	83638	ml	99	GCF_000010765.1,GCF_000017765.1,GCF_000192665.1,GCF_000194335.1,GCF_000194395.1,GCF_000227625.1,GCF_000249255.1,GCF_000250075.1,GCF_000250535.1,GCF_000264235.1,GCF_000302735.1,GCF_000351045.1,GCF_000351085.1,GCF_000351285.1,GCF_000351385.1,GCF_000351925.1,GCF_000352105.1,GCF_000355235.2,GCF_000356645.2,GCF_000356845.2,GCF_000358105.2,GCF_000358125.1,GCF_000358355.2,GCF_000387845.2,GCF_000397245.1,GCF_000397465.1,GCF_000397745.1,GCF_000408225.1,GCF_000446625.2,GCF_000456265.1,GCF_000456545.1,GCF_000460935.1,GCF_000462465.2,GCF_000485695.1,GCF_000488555.1,GCF_000498815.2,GCF_000506465.2,GCF_000520035.1,GCF_000520055.1,GCF_000529975.1,GCF_000601135.1,GCF_000614255.1,GCF_000617425.1,GCF_000618545.1,GCF_000618565.1,GCF_000618645.1,GCF_000618885.1,GCF_000619365.1,GCF_000619405.1,GCF_000627135.1,GCF_000627315.1,GCF_000662395.1,GCF_000671295.1,GCF_000681435.1,GCF_000687005.1,GCF_000695505.1,GCF_000699385.1,GCF_000752195.1,GCF_000770275.1,GCF_000770285.1,GCF_000777375.1,GCF_000782535.1,GCF_000798575.1,GCF_000978845.2,GCF_001012105.1,GCF_001029415.1,GCF_001030435.1,GCF_001039155.2,GCF_001057995.1,GCF_001063395.1,GCF_001063685.1,GCF_001064885.1,GCF_001188105.2,GCF_001265415.1,GCF_001266355.1,GCF_001269245.1,GCF_001306605.1,GCF_001306655.1,GCF_001442595.1,GCF_001517685.1,GCF_001520655.1,GCF_001521175.1,GCF_001555495.1,GCF_001555635.1,GCF_001561095.1,GCF_001561205.1,GCF_001561215.1,GCF_001561255.1,GCF_001561365.1,GCF_001561415.1,GCF_001561495.1,GCF_001561605.1,GCF_001561685.1,GCF_001561755.1,GCF_001561765.1,GCF_001561785.1,GCF_001561895.1,GCF_001563395.1,GCF_001563715.2
10_0019	10	100	1723	97350	ml	98	GCF_000179135.1,GCF_000225185.2,GCF_000249095.1,GCF_000249855.1,GCF_000250095.1,GCF_000258225.1,GCF_000261385.1,GCF_000267185.1,GCF_000326825.1,GCF_000326945.1,GCF_000351425.1,GCF_000351485.1,GCF_000353025.1,GCF_000356565.1,GCF_000356805.2,GCF_000357105.1,GCF_000357125.1,GCF_000357305.2,GCF_000357465.2,GCF_000358975.2,GCF_000392575.1,GCF_000407725.1,GCF_000407845.1,GCF_000408685.1,GCF_000456465.1,GCF_000456805.1,GCF_000457125.1,GCF_000457995.1,GCF_000458805.1,GCF_000459355.1,GCF_000460775.1,GCF_000461455.1,GCF_000461735.1,GCF_000461915.2,GCF_000461995.2,GCF_000462425.2,GCF_000462445.2,GCF_000488675.1,GCF_000488775.1,GCF_000498795.2,GCF_000503515.1,GCF_000520035.1,GCF_000522385.1,GCF_000615015.1,GCF_000618025.1,GCF_000619405.1,GCF_000632655.1,GCF_000671295.1,GCF_000692875.1,GCF_000703745.1,GCF_000703805.1,GCF_000704225.1,GCF_000704625.1,GCF_000704905.1,GCF_000711605.1,GCF_000742505.1,GCF_000753515.1,GCF_000777325.1,GCF_000779255.1,GCF_000780115.1,GCF_000780195.1,GCF_000780355.1,GCF_000781655.1,GCF_000781675.1,GCF_000781855.1,GCF_000782155.1,GCF_000797815.1,GCF_000797835.1,GCF_000798095.1,GCF_000936475.1,GCF_000940655.1,GCF_001005685.1,GCF_001007915.1,GCF_001039145.2,GCF_001039205.2,GCF_001054245.1,GCF_001059575.1,GCF_001267335.1,GCF_001277775.1,GCF_001283585.1,GCF_001283605.2,GCF_001283805.1,GCF_001284625.1,GCF_001285405.1,GCF_001285745.1,GCF_001286585.1,GCF_001413685.1,GCF_001420045.1,GCF_001441345.1,GCF_001463205.1,GCF_001517685.1,GCF_001521205.1,GCF_001554295.1,GCF_001561515.1,GCF_001561595.1,GCF_001561655.1,GCF_001561815.1,GCF_001561865.1
10_0020	10	100	1227	64838	ml	100	GCF_000010765.1,GCF_000026345.1,GCF_000164315.1,GCF_000167815.1,GCF_000171975.1,GCF_000172055.1,GCF_000192665.1,GCF_000225145.1,GCF_000249275.1,GCF_000250135.1,GCF_000267165.1,GCF_000302735.1,GCF_000326245.1,GCF_000350665.1,GCF_000352845.1,GCF_000407685.1,GCF_000407945.1,GCF_000456525.1,GCF_000456645.1,GCF_000457895.1,GCF_000459115.1,GCF_000459415.1,GCF_000461135.1,GCF_000461655.1,GCF_000461995.2,GCF_000462025.2,GCF_000485695.1,GCF_000488635.1,GCF_000601135.1,GCF_000616585.2,GCF_000618125.1,GCF_000618325.1,GCF_000618545.1,GCF_000618565.1,GCF_000618585.1,GCF_000618645.1,GCF_000619365.1,GCF_000627155.1,GCF_000627455.1,GCF_000627965.1,GCF_000632655.1,GCF_000700685.1,GCF_000703205.1,GCF_000703225.1,GCF_000703305.1,GCF_000703365.1,GCF_000703385.1,GCF_000704325.1,GCF_000704345.1,GCF_000714255.1,GCF_000776335.1,GCF_000776675.1,GCF_000777995.1,GCF_000778935.1,GCF_000779095.1,GCF_000779275.1,GCF_000779365.1,GCF_000780375.1,GCF_000780395.1,GCF_000780615.1,GCF_000780845.1,GCF_000781485.1,GCF_000781635.1,GCF_000781655.1,GCF_000781675.1,GCF_000782155.1,GCF_000937095.2,GCF_000940355.1,GCF_001039205.2,GCF_001056845.1,GCF_001262855.1,GCF_001266445.1,GCF_001283665.1,GCF_001283705.1,GCF_001284025.1,GCF_001284045.1,GCF_001284085.1,GCF_001284165.2,GCF_001284565.1,GCF_001284765.1,GCF_001285085.1,GCF_001285345.1,GCF_001443175.1,GCF_001463345.1,GCF_001519245.1,GCF_001519685.1,GCF_001520475.1,GCF_001520675.1,GCF_001555635.1,GCF_001561115.1,GCF_001561215.1,GCF_001561275.1,GCF_001561365.1,GCF_001561415.1,GCF_001561495.1,GCF_001561505.1,GCF_001561605.1,GCF_001561765.1,GCF_001561785.1,GCF_001562345.1
10_0021	10	100	1395	69440	ml	98	GCF_000026345.1,GCF_000164615.1,GCF_000166595.1,GCF_000171995.1,GCF_000183005.1,GCF_000194495.1,GCF_000235285.1,GCF_000249555.1,GCF_000250195.1,GCF_000267165.1,GCF_000319875.1,GCF_000319995.1,GCF_000350645.1,GCF_000350665.1,GCF_000350725.1,GCF_000350785.1,GCF_000350985.1,GCF_000351125.1,GCF_000351365.1,GCF_000351505.1,GCF_000352465.1,GCF_000352865.1,GCF_000353145.1,GCF_000355015.2,GCF_000355115.2,GCF_000355275.2,GCF_000356045.2,GCF_000356345.2,GCF_000356765.2,GCF_000357985.2,GCF_000358185.2,GCF_000358435.2,GCF_000358835.2,GCF_000358855.2,GCF_000401755.1,GCF_000408145.1,GCF_000408245.1,GCF_000408385.1,GCF_000408485.1,GCF_000458195.1,GCF_000458375.1,GCF_000458645.1,GCF_000459655.1,GCF_000459895.1,GCF_000460235.1,GCF_000460835.1,GCF_000461735.1,GCF_000461815.1,GCF_000488635.1,GCF_000495015.1,GCF_000506445.2,GCF_000513375.1,GCF_000622655.2,GCF_000622675.2,GCF_000690985.1,GCF_000699305.1,GCF_000700265.1,GCF_000700605.1,GCF_000700625.1,GCF_000700645.1,GCF_000703605.1,GCF_000704625.1,GCF_000713105.1,GCF_000713315.1,GCF_000713505.1,GCF_000713655.1,GCF_000713905.1,GCF_000752575.1,GCF_000776395.1,GCF_000777945.1,GCF_000778725.1,GCF_000781515.1,GCF_000782255.1,GCF_000782295.1,GCF_000797995.1,GCF_000798035.1,GCF_000819145.1,GCF_000831715.2,GCF_000935505.1,GCF_000965575.1,GCF_001012615.1,GCF_001032735.1,GCF_001039215.2,GCF_001054145.1,GCF_001058315.1,GCF_001059075.1,GCF_001077955.1,GCF_001268245.1,GCF_001268745.1,GCF_001269285.1,GCF_001283225.2,GCF_001283885.1,GCF_001286425.1,GCF_001286645.1,GCF_001297725.1,GCF_001413995.1,GCF_001466815.1,GCF_001524895.1
