prophage_id,ecor_strain,strain_index,assembly_accession,gca_accession,wgs_master,source_contig,contig_start,contig_end,length_bp,transposable,taxonomy,community,in_connected_component,cluster,genome,in_tree,tree_leaf_id,neighborhood_size,nearest_neighbor,nearest_neighbor_dist,contig_url,contig_fasta_url,assembly_url,neighborhood_png
GCF_003334245.1_prophage_4,ECOR-11,11,GCF_003334245.1,GCA_003334245.1,QOWW00000000.1,NZ_QOWW01000007.1,95010,105221,10212,0.0,Unknown,36493,0,,GCF_003334245.1,1,GCF_003334245.1_prophage_4,30,GCF_002190305.1_prophage_2,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWW01000007.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWW01000007.1?report=fasta&from=95010&to=105221,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334245.1,ecor_neighborhoods/GCF_003334245.1_prophage_4.png
GCF_003334245.1_prophage_5,ECOR-11,11,GCF_003334245.1,GCA_003334245.1,QOWW00000000.1,NZ_QOWW01000008.1,133135,168689,35555,0.0,Myoviridae,36494,0,,GCF_003334245.1,1,GCF_003334245.1_prophage_5,37,GCF_002548165.1_prophage_3,0.000168,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWW01000008.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWW01000008.1?report=fasta&from=133135&to=168689,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334245.1,ecor_neighborhoods/GCF_003334245.1_prophage_5.png
GCF_003334255.1_prophage_1,ECOR-9,9,GCF_003334255.1,GCA_003334255.1,QOWU00000000.1,NZ_QOWU01000010.1,77719,90011,12293,0.0,Siphoviridae,36495,0,,GCF_003334255.1,1,GCF_003334255.1_prophage_1,16,GCF_001299315.1_prophage_1,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWU01000010.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWU01000010.1?report=fasta&from=77719&to=90011,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334255.1,ecor_neighborhoods/GCF_003334255.1_prophage_1.png
GCF_003334255.1_prophage_2,ECOR-9,9,GCF_003334255.1,GCA_003334255.1,QOWU00000000.1,NZ_QOWU01000026.1,38024,61355,23332,0.0,Podoviridae,36496,0,,GCF_003334255.1,1,GCF_003334255.1_prophage_2,21,GCF_001299315.1_prophage_2,0.003054,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWU01000026.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWU01000026.1?report=fasta&from=38024&to=61355,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334255.1,ecor_neighborhoods/GCF_003334255.1_prophage_2.png
GCF_003334255.1_prophage_3,ECOR-9,9,GCF_003334255.1,GCA_003334255.1,QOWU00000000.1,NZ_QOWU01000037.1,305,46400,46096,0.0,Myoviridae,36497,0,,GCF_003334255.1,1,GCF_003334255.1_prophage_3,21,GCF_014295235.1_prophage_10,0.002418,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWU01000037.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWU01000037.1?report=fasta&from=305&to=46400,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334255.1,ecor_neighborhoods/GCF_003334255.1_prophage_3.png
GCF_003334305.1_prophage_1,ECOR-7,7,GCF_003334305.1,GCA_003334305.1,QOWS00000000.1,NZ_QOWS01000001.1,258386,291892,33507,0.0,Myoviridae,36498,0,,GCF_003334305.1,1,GCF_003334305.1_prophage_1,14,GCF_002476345.1_prophage_1,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWS01000001.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWS01000001.1?report=fasta&from=258386&to=291892,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334305.1,ecor_neighborhoods/GCF_003334305.1_prophage_1.png
GCF_003334305.1_prophage_2,ECOR-7,7,GCF_003334305.1,GCA_003334305.1,QOWS00000000.1,NZ_QOWS01000021.1,11178,55024,43847,0.0,Siphoviridae,36499,0,,GCF_003334305.1,1,GCF_003334305.1_prophage_2,58,GCF_002476345.1_prophage_2,2.4e-05,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWS01000021.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWS01000021.1?report=fasta&from=11178&to=55024,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334305.1,ecor_neighborhoods/GCF_003334305.1_prophage_2.png
GCF_003334305.1_prophage_3,ECOR-7,7,GCF_003334305.1,GCA_003334305.1,QOWS00000000.1,NZ_QOWS01000033.1,1071,9521,8451,0.0,Myoviridae,36500,0,14,GCF_003334305.1,1,GCF_003334305.1_prophage_3,5,GCF_002227315.1_prophage_6,0.00923,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWS01000033.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWS01000033.1?report=fasta&from=1071&to=9521,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334305.1,ecor_neighborhoods/GCF_003334305.1_prophage_3.png
GCF_003334315.1_prophage_1,ECOR-6,6,GCF_003334315.1,GCA_003334315.1,QOWR00000000.1,NZ_QOWR01000018.1,34465,75488,41024,0.0,Siphoviridae,36501,0,,GCF_003334315.1,1,GCF_003334315.1_prophage_1,45,GCF_002190225.1_prophage_1,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWR01000018.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWR01000018.1?report=fasta&from=34465&to=75488,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334315.1,ecor_neighborhoods/GCF_003334315.1_prophage_1.png
GCF_003334315.1_prophage_2,ECOR-6,6,GCF_003334315.1,GCA_003334315.1,QOWR00000000.1,NZ_QOWR01000033.1,12256,49381,37126,0.0,Myoviridae,36502,0,,GCF_003334315.1,1,GCF_003334315.1_prophage_2,15,GCF_002190225.1_prophage_2,0.002658,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWR01000033.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWR01000033.1?report=fasta&from=12256&to=49381,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334315.1,ecor_neighborhoods/GCF_003334315.1_prophage_2.png
GCF_003334335.1_prophage_1,ECOR-5,5,GCF_003334335.1,GCA_003334335.1,QOWQ00000000.1,NZ_QOWQ01000025.1,12845,47952,35108,0.0,Myoviridae,36503,0,,GCF_003334335.1,1,GCF_003334335.1_prophage_1,35,GCF_002190205.1_prophage_4,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWQ01000025.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWQ01000025.1?report=fasta&from=12845&to=47952,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334335.1,ecor_neighborhoods/GCF_003334335.1_prophage_1.png
GCF_003334335.1_prophage_2,ECOR-5,5,GCF_003334335.1,GCA_003334335.1,QOWQ00000000.1,NZ_QOWQ01000003.1,1198,6165,4968,0.0,Siphoviridae,36504,0,,GCF_003334335.1,1,GCF_003334335.1_prophage_2,8,GCF_002190205.1_prophage_2,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWQ01000003.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWQ01000003.1?report=fasta&from=1198&to=6165,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334335.1,ecor_neighborhoods/GCF_003334335.1_prophage_2.png
GCF_003334335.1_prophage_3,ECOR-5,5,GCF_003334335.1,GCA_003334335.1,QOWQ00000000.1,NZ_QOWQ01000042.1,1085,22629,21545,0.0,Siphoviridae / Podoviridae,36505,0,,GCF_003334335.1,1,GCF_003334335.1_prophage_3,48,GCF_002190205.1_prophage_5,0.006214,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWQ01000042.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWQ01000042.1?report=fasta&from=1085&to=22629,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334335.1,ecor_neighborhoods/GCF_003334335.1_prophage_3.png
GCF_003334335.1_prophage_4,ECOR-5,5,GCF_003334335.1,GCA_003334335.1,QOWQ00000000.1,NZ_QOWQ01000045.1,2178,21694,19517,0.0,Podoviridae,36506,0,,GCF_003334335.1,1,GCF_003334335.1_prophage_4,52,GCF_002190205.1_prophage_1,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWQ01000045.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWQ01000045.1?report=fasta&from=2178&to=21694,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334335.1,ecor_neighborhoods/GCF_003334335.1_prophage_4.png
GCF_003334335.1_prophage_5,ECOR-5,5,GCF_003334335.1,GCA_003334335.1,QOWQ00000000.1,NZ_QOWQ01000048.1,416,3469,3054,0.0,Podoviridae,36507,0,,GCF_003334335.1,1,GCF_003334335.1_prophage_5,17,GCF_000704885.1_prophage_5,0.001186,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWQ01000048.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWQ01000048.1?report=fasta&from=416&to=3469,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334335.1,ecor_neighborhoods/GCF_003334335.1_prophage_5.png
GCF_003334355.1_prophage_1,ECOR-4,4,GCF_003334355.1,GCA_003334355.1,QOWP00000000.1,NZ_QOWP01000017.1,1,19499,19499,0.0,Myoviridae,36508,0,,GCF_003334355.1,1,GCF_003334355.1_prophage_1,50,GCF_002190165.1_prophage_1,9.6e-05,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWP01000017.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWP01000017.1?report=fasta&from=1&to=19499,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334355.1,ecor_neighborhoods/GCF_003334355.1_prophage_1.png
GCF_003334355.1_prophage_2,ECOR-4,4,GCF_003334355.1,GCA_003334355.1,QOWP00000000.1,NZ_QOWP01000002.1,268401,300938,32538,0.0,Podoviridae,36509,0,,GCF_003334355.1,1,GCF_003334355.1_prophage_2,59,GCF_000456825.1_prophage_1,0.046334,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWP01000002.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWP01000002.1?report=fasta&from=268401&to=300938,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334355.1,ecor_neighborhoods/GCF_003334355.1_prophage_2.png
GCF_003334385.1_prophage_1,ECOR-2,2,GCF_003334385.1,GCA_003334385.1,QOWN00000000.1,NZ_QOWN01000017.1,94476,101986,7511,0.0,Unknown,36510,0,,GCF_003334385.1,1,GCF_003334385.1_prophage_1,7,GCF_907175605.1_prophage_1,0.034498,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000017.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000017.1?report=fasta&from=94476&to=101986,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334385.1,ecor_neighborhoods/GCF_003334385.1_prophage_1.png
GCF_003334385.1_prophage_2,ECOR-2,2,GCF_003334385.1,GCA_003334385.1,QOWN00000000.1,NZ_QOWN01000022.1,61665,77339,15675,0.0,Siphoviridae / Podoviridae / Bicaudaviridae,36511,0,,GCF_003334385.1,1,GCF_003334385.1_prophage_2,36,GCF_002190145.1_prophage_2,0.000144,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000022.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000022.1?report=fasta&from=61665&to=77339,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334385.1,ecor_neighborhoods/GCF_003334385.1_prophage_2.png
GCF_003334385.1_prophage_3,ECOR-2,2,GCF_003334385.1,GCA_003334385.1,QOWN00000000.1,NZ_QOWN01000031.1,37223,52310,15088,0.0,Myoviridae / Podoviridae,36512,0,,GCF_003334385.1,1,GCF_003334385.1_prophage_3,5,GCF_004014735.1_prophage_7,0.020621,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000031.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000031.1?report=fasta&from=37223&to=52310,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334385.1,ecor_neighborhoods/GCF_003334385.1_prophage_3.png
GCF_003334385.1_prophage_4,ECOR-2,2,GCF_003334385.1,GCA_003334385.1,QOWN00000000.1,NZ_QOWN01000035.1,36297,41074,4778,0.0,Podoviridae,36513,0,,GCF_003334385.1,1,GCF_003334385.1_prophage_4,18,GCF_014771275.1_prophage_2,0.014404,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000035.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000035.1?report=fasta&from=36297&to=41074,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334385.1,ecor_neighborhoods/GCF_003334385.1_prophage_4.png
GCF_003334385.1_prophage_5,ECOR-2,2,GCF_003334385.1,GCA_003334385.1,QOWN00000000.1,NZ_QOWN01000037.1,261,16793,16533,0.0,Unknown,36514,0,,GCF_003334385.1,1,GCF_003334385.1_prophage_5,50,GCF_000414155.2_prophage_2,0.044718,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000037.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000037.1?report=fasta&from=261&to=16793,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334385.1,ecor_neighborhoods/GCF_003334385.1_prophage_5.png
GCF_003334385.1_prophage_6,ECOR-2,2,GCF_003334385.1,GCA_003334385.1,QOWN00000000.1,NZ_QOWN01000045.1,2752,8560,5809,0.0,Myoviridae,36515,0,,GCF_003334385.1,1,GCF_003334385.1_prophage_6,38,GCF_001893605.1_prophage_5,0.01789,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000045.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000045.1?report=fasta&from=2752&to=8560,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334385.1,ecor_neighborhoods/GCF_003334385.1_prophage_6.png
GCF_003334385.1_prophage_7,ECOR-2,2,GCF_003334385.1,GCA_003334385.1,QOWN00000000.1,NZ_QOWN01000048.1,12039,33203,21165,0.0,Podoviridae,36516,0,,GCF_003334385.1,1,GCF_003334385.1_prophage_7,52,GCF_013350115.1_prophage_3,0.002,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000048.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000048.1?report=fasta&from=12039&to=33203,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334385.1,ecor_neighborhoods/GCF_003334385.1_prophage_7.png
GCF_003334385.1_prophage_8,ECOR-2,2,GCF_003334385.1,GCA_003334385.1,QOWN00000000.1,NZ_QOWN01000053.1,1505,27063,25559,0.0,Podoviridae,36517,0,,GCF_003334385.1,1,GCF_003334385.1_prophage_8,60,GCF_008041545.1_prophage_2,0.011232,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000053.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000053.1?report=fasta&from=1505&to=27063,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334385.1,ecor_neighborhoods/GCF_003334385.1_prophage_8.png
GCF_003334385.1_prophage_9,ECOR-2,2,GCF_003334385.1,GCA_003334385.1,QOWN00000000.1,NZ_QOWN01000060.1,2669,20074,17406,0.0,Siphoviridae,36518,0,,GCF_003334385.1,1,GCF_003334385.1_prophage_9,13,GCF_004767365.1_prophage_7,0.006044,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000060.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWN01000060.1?report=fasta&from=2669&to=20074,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334385.1,ecor_neighborhoods/GCF_003334385.1_prophage_9.png
GCF_003334405.1_prophage_1,ECOR-1,1,GCF_003334405.1,GCA_003334405.1,QOWM00000000.1,NZ_QOWM01000012.1,3,25828,25826,0.0,Unknown,36519,0,,GCF_003334405.1,1,GCF_003334405.1_prophage_1,19,GCF_900478835.1_prophage_1,0.041643,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWM01000012.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWM01000012.1?report=fasta&from=3&to=25828,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334405.1,ecor_neighborhoods/GCF_003334405.1_prophage_1.png
GCF_003334405.1_prophage_2,ECOR-1,1,GCF_003334405.1,GCA_003334405.1,QOWM00000000.1,NZ_QOWM01000003.1,381778,401459,19682,1.0,Siphoviridae / Podoviridae,36520,0,,GCF_003334405.1,1,GCF_003334405.1_prophage_2,7,GCF_000461755.1_prophage_2,0.00012,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWM01000003.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWM01000003.1?report=fasta&from=381778&to=401459,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334405.1,ecor_neighborhoods/GCF_003334405.1_prophage_2.png
GCF_003334405.1_prophage_3,ECOR-1,1,GCF_003334405.1,GCA_003334405.1,QOWM00000000.1,NZ_QOWM01000008.1,143383,162523,19141,0.0,Podoviridae,36521,0,,GCF_003334405.1,1,GCF_003334405.1_prophage_3,59,GCF_002190105.1_prophage_1,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWM01000008.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWM01000008.1?report=fasta&from=143383&to=162523,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334405.1,ecor_neighborhoods/GCF_003334405.1_prophage_3.png
GCF_003334425.1_prophage_1,ECOR-72,72,GCF_003334425.1,GCA_003334425.1,QOZE00000000.1,NZ_QOZE01000013.1,1,22749,22749,0.0,Myoviridae,36522,0,,GCF_003334425.1,1,GCF_003334425.1_prophage_1,39,GCF_002521345.1_prophage_3,0.014924,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZE01000013.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZE01000013.1?report=fasta&from=1&to=22749,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334425.1,ecor_neighborhoods/GCF_003334425.1_prophage_1.png
GCF_003334425.1_prophage_2,ECOR-72,72,GCF_003334425.1,GCA_003334425.1,QOZE00000000.1,NZ_QOZE01000017.1,2744,17071,14328,0.0,Siphoviridae / Podoviridae,36523,0,3,GCF_003334425.1,1,GCF_003334425.1_prophage_2,60,GCF_014878465.1_prophage_1,0.000144,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZE01000017.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZE01000017.1?report=fasta&from=2744&to=17071,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334425.1,ecor_neighborhoods/GCF_003334425.1_prophage_2.png
GCF_003334425.1_prophage_3,ECOR-72,72,GCF_003334425.1,GCA_003334425.1,QOZE00000000.1,NZ_QOZE01000021.1,858,20399,19542,0.0,Podoviridae,36524,0,,GCF_003334425.1,1,GCF_003334425.1_prophage_3,38,GCF_003303195.1_prophage_1,0.00041,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZE01000021.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZE01000021.1?report=fasta&from=858&to=20399,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334425.1,ecor_neighborhoods/GCF_003334425.1_prophage_3.png
GCF_003334425.1_prophage_4,ECOR-72,72,GCF_003334425.1,GCA_003334425.1,QOZE00000000.1,NZ_QOZE01000031.1,1857,23982,22126,0.0,Siphoviridae,36525,0,,GCF_003334425.1,1,GCF_003334425.1_prophage_4,36,GCF_021167385.1_prophage_3,0.003936,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZE01000031.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZE01000031.1?report=fasta&from=1857&to=23982,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334425.1,ecor_neighborhoods/GCF_003334425.1_prophage_4.png
GCF_003334425.1_prophage_5,ECOR-72,72,GCF_003334425.1,GCA_003334425.1,QOZE00000000.1,NZ_QOZE01000005.1,3186,13817,10632,0.0,Siphoviridae / Podoviridae,36526,0,,GCF_003334425.1,1,GCF_003334425.1_prophage_5,26,GCF_002227815.1_prophage_6,0.004531,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZE01000005.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZE01000005.1?report=fasta&from=3186&to=13817,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334425.1,ecor_neighborhoods/GCF_003334425.1_prophage_5.png
GCF_003334425.1_prophage_6,ECOR-72,72,GCF_003334425.1,GCA_003334425.1,QOZE00000000.1,NZ_QOZE01000007.1,206037,211692,5656,0.0,Myoviridae,36527,0,,GCF_003334425.1,1,GCF_003334425.1_prophage_6,28,GCF_005398745.1_prophage_5,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZE01000007.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZE01000007.1?report=fasta&from=206037&to=211692,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334425.1,ecor_neighborhoods/GCF_003334425.1_prophage_6.png
GCF_003334435.1_prophage_1,ECOR-69,69,GCF_003334435.1,GCA_003334435.1,QOZB00000000.1,NZ_QOZB01000022.1,8573,22644,14072,0.0,Myoviridae,36528,0,,GCF_003334435.1,1,GCF_003334435.1_prophage_1,33,GCF_900196115.1_prophage_2,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZB01000022.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZB01000022.1?report=fasta&from=8573&to=22644,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334435.1,ecor_neighborhoods/GCF_003334435.1_prophage_1.png
GCF_003334435.1_prophage_2,ECOR-69,69,GCF_003334435.1,GCA_003334435.1,QOZB00000000.1,NZ_QOZB01000041.1,3,28167,28165,0.0,Myoviridae,36529,0,,GCF_003334435.1,1,GCF_003334435.1_prophage_2,46,GCF_002190035.1_prophage_2,4.8e-05,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZB01000041.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZB01000041.1?report=fasta&from=3&to=28167,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334435.1,ecor_neighborhoods/GCF_003334435.1_prophage_2.png
GCF_003334435.1_prophage_3,ECOR-69,69,GCF_003334435.1,GCA_003334435.1,QOZB00000000.1,NZ_QOZB01000005.1,36710,48799,12090,0.0,Unknown,36530,0,,GCF_003334435.1,1,GCF_003334435.1_prophage_3,57,GCF_900196115.1_prophage_1,0.000632,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZB01000005.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZB01000005.1?report=fasta&from=36710&to=48799,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334435.1,ecor_neighborhoods/GCF_003334435.1_prophage_3.png
GCF_003334465.1_prophage_1,ECOR-67,67,GCF_003334465.1,GCA_003334465.1,QOYZ00000000.1,NZ_QOYZ01000014.1,32501,67129,34629,0.0,Myoviridae,36531,0,,GCF_003334465.1,1,GCF_003334465.1_prophage_1,45,GCF_002190005.1_prophage_1,7.2e-05,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYZ01000014.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYZ01000014.1?report=fasta&from=32501&to=67129,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334465.1,ecor_neighborhoods/GCF_003334465.1_prophage_1.png
GCF_003334465.1_prophage_2,ECOR-67,67,GCF_003334465.1,GCA_003334465.1,QOYZ00000000.1,NZ_QOYZ01000021.1,58572,91632,33061,0.0,Myoviridae,36532,0,,GCF_003334465.1,1,GCF_003334465.1_prophage_2,47,GCF_002190005.1_prophage_2,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYZ01000021.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYZ01000021.1?report=fasta&from=58572&to=91632,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334465.1,ecor_neighborhoods/GCF_003334465.1_prophage_2.png
GCF_003334465.1_prophage_3,ECOR-67,67,GCF_003334465.1,GCA_003334465.1,QOYZ00000000.1,NZ_QOYZ01000026.1,96400,118370,21971,0.0,Myoviridae / Podoviridae,36533,0,,GCF_003334465.1,1,GCF_003334465.1_prophage_3,12,GCF_002511615.1_prophage_1,0.00012,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYZ01000026.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYZ01000026.1?report=fasta&from=96400&to=118370,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334465.1,ecor_neighborhoods/GCF_003334465.1_prophage_3.png
GCF_003334465.1_prophage_4,ECOR-67,67,GCF_003334465.1,GCA_003334465.1,QOYZ00000000.1,NZ_QOYZ01000031.1,69243,88229,18987,0.0,Siphoviridae,36534,0,10,GCF_003334465.1,1,GCF_003334465.1_prophage_4,59,GCF_019839775.1_prophage_2,0.001866,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYZ01000031.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYZ01000031.1?report=fasta&from=69243&to=88229,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334465.1,ecor_neighborhoods/GCF_003334465.1_prophage_4.png
GCF_003334485.1_prophage_1,ECOR-56,56,GCF_003334485.1,GCA_003334485.1,QOYP00000000.1,NZ_QOYP01000021.1,3560,42195,38636,0.0,Siphoviridae,36535,0,,GCF_003334485.1,1,GCF_003334485.1_prophage_1,50,GCF_002456495.1_prophage_1,9.6e-05,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYP01000021.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYP01000021.1?report=fasta&from=3560&to=42195,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334485.1,ecor_neighborhoods/GCF_003334485.1_prophage_1.png
GCF_003334495.1_prophage_1,ECOR-52,52,GCF_003334495.1,GCA_003334495.1,QOYL00000000.1,NZ_QOYL01000012.1,101804,131087,29284,0.0,Podoviridae,36536,0,,GCF_003334495.1,1,GCF_003334495.1_prophage_1,59,GCF_003334095.1_prophage_1,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYL01000012.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYL01000012.1?report=fasta&from=101804&to=131087,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334495.1,ecor_neighborhoods/GCF_003334495.1_prophage_1.png
GCF_003334495.1_prophage_2,ECOR-52,52,GCF_003334495.1,GCA_003334495.1,QOYL00000000.1,NZ_QOYL01000013.1,100461,119278,18818,0.0,Myoviridae,36537,0,,GCF_003334495.1,1,GCF_003334495.1_prophage_2,47,GCF_003569985.1_prophage_2,0.000362,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYL01000013.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOYL01000013.1?report=fasta&from=100461&to=119278,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334495.1,ecor_neighborhoods/GCF_003334495.1_prophage_2.png
