genome_key	origin	source_ns	accession	numeric	species	prophage_count	canonical_acc	plan	resolution_method	link_gz	bvbrc_contigs	notes
1774.153	export	BV-BRC	1774.153		Mycobacteroides chelonae subsp. bovistauri QIA-37	0	GCA_053483335.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_053483335.1/GCA_053483335.1.pansn.fa.gz	JBEFSE010000018,JBEFSE010000005,JBEFSE010000009,JBEFSE010000017,JBEFSE010000001,JBEFSE010000015,JBEFSE010000016,JBEFSE010000004,JBEFSE010000011,JBEFSE010000012,JBEFSE010000020,JBEFSE010000008,JBEFSE010000013,JBEFSE010000019,JBEFSE010000002,JBEFSE010000003,JBEFSE010000010,JBEFSE010000014,JBEFSE010000006,JBEFSE010000007	all BV-BRC sequence accessions present in local object
1774.155	export	BV-BRC	1774.155		Mycobacteroides chelonae subsp. bovistauri QIA-37	2	GCA_053483615.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_053483615.1/GCA_053483615.1.pansn.fa.gz	JBEFSQ010000022,JBEFSQ010000005,JBEFSQ010000024,JBEFSQ010000003,JBEFSQ010000008,JBEFSQ010000010,JBEFSQ010000006,JBEFSQ010000017,JBEFSQ010000012,JBEFSQ010000025,JBEFSQ010000018,JBEFSQ010000020,JBEFSQ010000021,JBEFSQ010000015,JBEFSQ010000023,JBEFSQ010000026,JBEFSQ010000007,JBEFSQ010000009,JBEFSQ010000016,JBEFSQ010000001,JBEFSQ010000013,JBEFSQ010000014,JBEFSQ010000019,JBEFSQ010000002,JBEFSQ010000004	all BV-BRC sequence accessions present in local object
1774.156	export	BV-BRC	1774.156		Mycobacteroides chelonae subsp. bovistauri QIA-37	2	GCA_053483635.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_053483635.1/GCA_053483635.1.pansn.fa.gz	JBEFSR010000001,JBEFSR010000015,JBEFSR010000026,JBEFSR010000017,JBEFSR010000018,JBEFSR010000027,JBEFSR010000008,JBEFSR010000010,JBEFSR010000025,JBEFSR010000005,JBEFSR010000012,JBEFSR010000020,JBEFSR010000004,JBEFSR010000007,JBEFSR010000021,JBEFSR010000024,JBEFSR010000002,JBEFSR010000006,JBEFSR010000013,JBEFSR010000016,JBEFSR010000022,JBEFSR010000003,JBEFSR010000009,JBEFSR010000011,JBEFSR010000014	all BV-BRC sequence accessions present in local object
1774.157	export	BV-BRC	1774.157		Mycobacteroides chelonae subsp. bovistauri QIA-37	2	GCA_053483655.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_053483655.1/GCA_053483655.1.pansn.fa.gz	JBEFSS010000001,JBEFSS010000021,JBEFSS010000003,JBEFSS010000015,JBEFSS010000022,JBEFSS010000024,JBEFSS010000004,JBEFSS010000014,JBEFSS010000005,JBEFSS010000009,JBEFSS010000006,JBEFSS010000011,JBEFSS010000016,JBEFSS010000010,JBEFSS010000013,JBEFSS010000018,JBEFSS010000007,JBEFSS010000012,JBEFSS010000017,JBEFSS010000023,JBEFSS010000002,JBEFSS010000008,JBEFSS010000019,JBEFSS010000020	all BV-BRC sequence accessions present in local object
1774.158	export	BV-BRC	1774.158		Mycobacteroides chelonae subsp. bovistauri QIA-37	0	1774.158	download_bvbrc	bvbrc_api_sequence		BAAHWI010000005,BAAHWI010000006,BAAHWI010000009,BAAHWI010000001,BAAHWI010000011,BAAHWI010000003,BAAHWI010000012,BAAHWI010000013,BAAHWI010000014,BAAHWI010000007,BAAHWI010000008,BAAHWI010000010,BAAHWI010000002,BAAHWI010000004,BAAHWI010000015	
1774.159	export	BV-BRC	1774.159		Mycobacteroides chelonae subsp. bovistauri QIA-37	1	1774.159	download_bvbrc	bvbrc_api_sequence		LC872744,AP043661	
1774.162	export	BV-BRC	1774.162		Mycobacteroides chelonae subsp. bovistauri QIA-37	0	1774.162	download_bvbrc	bvbrc_api_sequence		JAWZTU010000018,JAWZTU010000020,JAWZTU010000014,JAWZTU010000015,JAWZTU010000010,JAWZTU010000024,JAWZTU010000002,JAWZTU010000007,JAWZTU010000012,JAWZTU010000011,JAWZTU010000021,JAWZTU010000026,JAWZTU010000003,JAWZTU010000016,JAWZTU010000017,JAWZTU010000006,JAWZTU010000025,JAWZTU010000027,JAWZTU010000008,JAWZTU010000013,JAWZTU010000019,JAWZTU010000022,JAWZTU010000001,JAWZTU010000004,JAWZTU010000005	
1774.164	export	BV-BRC	1774.164		Mycobacteroides chelonae subsp. bovistauri QIA-37	1	1774.164	download_bvbrc	bvbrc_api_sequence		JAWZTX010000011,JAWZTX010000007,JAWZTX010000012,JAWZTX010000015,JAWZTX010000017,JAWZTX010000019,JAWZTX010000003,JAWZTX010000022,JAWZTX010000008,JAWZTX010000016,JAWZTX010000001,JAWZTX010000002,JAWZTX010000010,JAWZTX010000004,JAWZTX010000009,JAWZTX010000020,JAWZTX010000013,JAWZTX010000021,JAWZTX010000024,JAWZTX010000005,JAWZTX010000006,JAWZTX010000014,JAWZTX010000018,JAWZTX010000023,JAWZTX010000025	
1781.342	export	BV-BRC	1781.342		Mycobacterium marinum	4	GCA_045277555.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_045277555.1/GCA_045277555.1.pansn.fa.gz	CP129323,CP129324	all BV-BRC sequence accessions present in local object
1785.630	export	BV-BRC	1785.630		Mycolicibacterium frederiksbergense	2	GCA_965227825.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_965227825.1/GCA_965227825.1.pansn.fa.gz	OZ245772	all BV-BRC sequence accessions present in local object
1796.26	export	BV-BRC	1796.26		Mycolicibacterium senegalense	4	GCA_048282815.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_048282815.1/GCA_048282815.1.pansn.fa.gz	JBLVUO010000001,JBLVUO010000002	all BV-BRC sequence accessions present in local object
1799.15	export	BV-BRC	1799.15		Mycolicibacterium sp.	1	1799.15	download_bvbrc	bvbrc_api_sequence		CP192572,CP192571	
1804.15	export	BV-BRC	1804.15		Mycolicibacterium gilvum	6	GCA_052695285.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_052695285.1/GCA_052695285.1.pansn.fa.gz	JBQZRH010000002,CM127516	all BV-BRC sequence accessions present in local object
1804.16	export	BV-BRC	1804.16		Mycolicibacterium gilvum	8	GCA_052695305.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_052695305.1/GCA_052695305.1.pansn.fa.gz	CM127517,JBQZRI010000002	all BV-BRC sequence accessions present in local object
1807.22	export	BV-BRC	1807.22		Mycolicibacterium obuense	0	1807.22	download_bvbrc	bvbrc_api_sequence		LC872747,AP043664	
1807.23	export	BV-BRC	1807.23		Mycolicibacterium obuense	2	1807.23	download_bvbrc	bvbrc_api_sequence		AP043663,LC872746	
1807.24	export	BV-BRC	1807.24		Mycolicibacterium obuense	2	1807.24	download_bvbrc	bvbrc_api_sequence		AP043662,LC872745	
1962118.470	export	BV-BRC	1962118.470		Mycobacteroides abscessus subsp. massiliense CIP 108297	0	GCA_041002745.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_041002745.1/GCA_041002745.1.pansn.fa.gz	CP163267	all BV-BRC sequence accessions present in local object
1962118.471	export	BV-BRC	1962118.471		Mycobacteroides abscessus subsp. massiliense CIP 108297	1	GCA_042453215.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_042453215.1/GCA_042453215.1.pansn.fa.gz	CP139869	all BV-BRC sequence accessions present in local object
1962118.472	export	BV-BRC	1962118.472		Mycobacteroides abscessus subsp. massiliense CIP 108297	1	GCA_042453965.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_042453965.1/GCA_042453965.1.pansn.fa.gz	CP139870	all BV-BRC sequence accessions present in local object
1962118.473	export	BV-BRC	1962118.473		Mycobacteroides abscessus subsp. massiliense CIP 108297	1	GCA_042454715.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_042454715.1/GCA_042454715.1.pansn.fa.gz	CP139871	all BV-BRC sequence accessions present in local object
1962118.474	export	BV-BRC	1962118.474		Mycobacteroides abscessus subsp. massiliense CIP 108297	1	GCA_042455445.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_042455445.1/GCA_042455445.1.pansn.fa.gz	CP139872	all BV-BRC sequence accessions present in local object
1962118.475	export	BV-BRC	1962118.475		Mycobacteroides abscessus subsp. massiliense CIP 108297	3	GCA_047738115.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_047738115.1/GCA_047738115.1.pansn.fa.gz	JBLLSR010000007,JBLLSR010000004,JBLLSR010000008,JBLLSR010000011,JBLLSR010000003,JBLLSR010000001,JBLLSR010000009,JBLLSR010000002,JBLLSR010000005,JBLLSR010000012,JBLLSR010000013,JBLLSR010000006,JBLLSR010000010	all BV-BRC sequence accessions present in local object
1962118.476	export	BV-BRC	1962118.476		Mycobacteroides abscessus subsp. massiliense CIP 108297	1	GCA_047738125.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_047738125.1/GCA_047738125.1.pansn.fa.gz	JBLLSS010000001,JBLLSS010000018,JBLLSS010000003,JBLLSS010000005,JBLLSS010000013,JBLLSS010000004,JBLLSS010000009,JBLLSS010000019,JBLLSS010000007,JBLLSS010000014,JBLLSS010000017,JBLLSS010000002,JBLLSS010000010,JBLLSS010000011,JBLLSS010000012,JBLLSS010000006,JBLLSS010000008,JBLLSS010000015,JBLLSS010000016	all BV-BRC sequence accessions present in local object
2587097.3	export	BV-BRC	2587097.3		Mycolicibacterium sp.	0	2587097.3	download_bvbrc	bvbrc_api_sequence		JACIBB010000009,JACIBB010000011,JACIBB010000002,JACIBB010000010,JACIBB010000012,JACIBB010000003,JACIBB010000013,JACIBB010000007,JACIBB010000001,JACIBB010000006,JACIBB010000004,JACIBB010000005,JACIBB010000014,JACIBB010000008	
2587126.3	export	BV-BRC	2587126.3		Mycolicibacterium sp.	0	2587126.3	download_bvbrc	bvbrc_api_sequence		JACIAX010000007,JACIAX010000009,JACIAX010000010,JACIAX010000006,JACIAX010000012,JACIAX010000004,JACIAX010000005,JACIAX010000001,JACIAX010000003,JACIAX010000008,JACIAX010000011,JACIAX010000002	
280871.16	export	BV-BRC	280871.16		Mycolicibacterium llatzerense	7	GCA_025331195.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_025331195.1/GCA_025331195.1.pansn.fa.gz	LXOV01000003,LXOV01000010,LXOV01000014,LXOV01000009,LXOV01000019,LXOV01000008,LXOV01000006,LXOV01000005,LXOV01000017,LXOV01000004,LXOV01000012,LXOV01000016,LXOV01000007,LXOV01000013,LXOV01000018,LXOV01000001,LXOV01000002,LXOV01000011,LXOV01000015	all BV-BRC sequence accessions present in local object
2857058.4	export	BV-BRC	2857058.4		Mycobacterium sp.	7	GCA_025263485.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_025263485.1/GCA_025263485.1.pansn.fa.gz	CP079864,CP079863	all BV-BRC sequence accessions present in local object
2857058.5	export	BV-BRC	2857058.5		Mycobacterium sp.	7	GCA_025263485.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_025263485.1/GCA_025263485.1.pansn.fa.gz	CP079864,CP079863	all BV-BRC sequence accessions present in local object
2857058.6	export	BV-BRC	2857058.6		Mycobacterium sp.	7	GCA_025263485.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_025263485.1/GCA_025263485.1.pansn.fa.gz	CP079864,CP079863	all BV-BRC sequence accessions present in local object
2857059.4	export	BV-BRC	2857059.4		Mycolicibacterium sp.	4	GCA_025263265.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_025263265.1/GCA_025263265.1.pansn.fa.gz	CP079877,CP079872,CP079871,CP079875,CP079870,CP079879,CP079873,CP079876,CP079874,CP079869,CP079878	all BV-BRC sequence accessions present in local object
2857059.5	export	BV-BRC	2857059.5		Mycolicibacterium sp.	4	GCA_025263265.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_025263265.1/GCA_025263265.1.pansn.fa.gz	CP079872,CP079873,CP079870,CP079871,CP079875,CP079869,CP079874,CP079876,CP079879,CP079877,CP079878	all BV-BRC sequence accessions present in local object
2857059.6	export	BV-BRC	2857059.6		Mycolicibacterium sp.	4	GCA_025263265.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_025263265.1/GCA_025263265.1.pansn.fa.gz	CP079873,CP079869,CP079877,CP079876,CP079878,CP079872,CP079875,CP079879,CP079871,CP079870,CP079874	all BV-BRC sequence accessions present in local object
2857060.4	export	BV-BRC	2857060.4		Mycolicibacterium sp.	10	GCA_025263565.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_025263565.1/GCA_025263565.1.pansn.fa.gz	CP079865,CP079867,CP079866,CP079868	all BV-BRC sequence accessions present in local object
2857060.5	export	BV-BRC	2857060.5		Mycolicibacterium sp.	10	GCA_025263565.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_025263565.1/GCA_025263565.1.pansn.fa.gz	CP079865,CP079866,CP079868,CP079867	all BV-BRC sequence accessions present in local object
2857060.6	export	BV-BRC	2857060.6		Mycolicibacterium sp.	10	GCA_025263565.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_025263565.1/GCA_025263565.1.pansn.fa.gz	CP079866,CP079865,CP079867,CP079868	all BV-BRC sequence accessions present in local object
2903536.7	export	BV-BRC	2903536.7		Mycobacterium kiyosense	4	GCA_022179425.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_022179425.1/GCA_022179425.1.pansn.fa.gz	AP025527,AP025526,AP025524,AP025525,AP025528	all BV-BRC sequence accessions present in local object
2973093.3	export	BV-BRC	2973093.3		Mycolicibacterium vanbaalenii PYR-1	4	GCA_041320295.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_041320295.1/GCA_041320295.1.pansn.fa.gz	CP166497	all BV-BRC sequence accessions present in local object
2973594.3	export	BV-BRC	2973594.3		Mycolicibacterium vanbaalenii PYR-1	4	GCA_041295725.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_041295725.1/GCA_041295725.1.pansn.fa.gz	CP166457	all BV-BRC sequence accessions present in local object
2978347.3	export	BV-BRC	2978347.3		Mycobacterium deserti	0	GCA_025345615.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_025345615.1/GCA_025345615.1.pansn.fa.gz	JAODWD010000010,JAODWD010000001,JAODWD010000011,JAODWD010000004,JAODWD010000006,JAODWD010000003,JAODWD010000009,JAODWD010000002,JAODWD010000008,JAODWD010000014,JAODWD010000007,JAODWD010000012,JAODWD010000013,JAODWD010000005	all BV-BRC sequence accessions present in local object
3023368.5	export	BV-BRC	3023368.5		Mycobacterium antarcticum	1	GCA_030161295.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_030161295.1/GCA_030161295.1.pansn.fa.gz	BSPZ01000002,BSPZ01000001	all BV-BRC sequence accessions present in local object
3023369.5	export	BV-BRC	3023369.5		Mycobacterium antarcticum	1	GCA_030161275.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_030161275.1/GCA_030161275.1.pansn.fa.gz	BSPY01000003,BSPY01000001,BSPY01000002	all BV-BRC sequence accessions present in local object
3023370.3	export	BV-BRC	3023370.3		Mycobacterium antarcticum	1	GCA_030295745.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_030295745.1/GCA_030295745.1.pansn.fa.gz	AP027291	all BV-BRC sequence accessions present in local object
3023370.4	export	BV-BRC	3023370.4		Mycobacterium antarcticum	1	GCA_030295745.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_030295745.1/GCA_030295745.1.pansn.fa.gz	AP027291	all BV-BRC sequence accessions present in local object
3023370.5	export	BV-BRC	3023370.5		Mycobacterium antarcticum	1	GCA_030295745.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_030295745.1/GCA_030295745.1.pansn.fa.gz	AP027291	all BV-BRC sequence accessions present in local object
3023370.6	export	BV-BRC	3023370.6		Mycobacterium antarcticum	1	GCA_030295745.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_030295745.1/GCA_030295745.1.pansn.fa.gz	AP027291	all BV-BRC sequence accessions present in local object
3023370.7	export	BV-BRC	3023370.7		Mycobacterium antarcticum	1	GCA_030295745.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_030295745.1/GCA_030295745.1.pansn.fa.gz	AP027291	all BV-BRC sequence accessions present in local object
3025189.5	export	BV-BRC	3025189.5		Mycobacterium polyniensis	2	GCA_028728255.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_028728255.1/GCA_028728255.1.pansn.fa.gz	JAQYVB010000002,JAQYVB010000001,JAQYVB010000003,JAQYVB010000004,JAQYVB010000005	all BV-BRC sequence accessions present in local object
3056937.4	export	BV-BRC	3056937.4		Mycolicibacterium sp.	1	GCA_030486405.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_030486405.1/GCA_030486405.1.pansn.fa.gz	CP129613	all BV-BRC sequence accessions present in local object
3056937.5	export	BV-BRC	3056937.5		Mycolicibacterium sp.	1	GCA_030486405.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_030486405.1/GCA_030486405.1.pansn.fa.gz	CP129613	all BV-BRC sequence accessions present in local object
3056937.6	export	BV-BRC	3056937.6		Mycolicibacterium sp.	1	GCA_030486405.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_030486405.1/GCA_030486405.1.pansn.fa.gz	CP129613	all BV-BRC sequence accessions present in local object
3064284.3	export	BV-BRC	3064284.3		Mycolicibacterium sp.	3	GCA_963378085.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_963378085.1/GCA_963378085.1.pansn.fa.gz	OY726396,OY726395	all BV-BRC sequence accessions present in local object
3064284.4	export	BV-BRC	3064284.4		Mycolicibacterium sp.	3	GCA_963378085.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_963378085.1/GCA_963378085.1.pansn.fa.gz	OY726396,OY726395	all BV-BRC sequence accessions present in local object
3064284.5	export	BV-BRC	3064284.5		Mycolicibacterium sp.	3	GCA_963378085.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_963378085.1/GCA_963378085.1.pansn.fa.gz	OY726396,OY726395	all BV-BRC sequence accessions present in local object
3064286.3	export	BV-BRC	3064286.3		Mycolicibacterium sp.	2	GCA_963378095.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_963378095.1/GCA_963378095.1.pansn.fa.gz	OY726397	all BV-BRC sequence accessions present in local object
3064286.4	export	BV-BRC	3064286.4		Mycolicibacterium sp.	2	GCA_963378095.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_963378095.1/GCA_963378095.1.pansn.fa.gz	OY726397	all BV-BRC sequence accessions present in local object
3064286.5	export	BV-BRC	3064286.5		Mycolicibacterium sp.	2	GCA_963378095.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_963378095.1/GCA_963378095.1.pansn.fa.gz	OY726397	all BV-BRC sequence accessions present in local object
3064287.3	export	BV-BRC	3064287.3		Mycolicibacter sp.	0	GCA_963378075.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_963378075.1/GCA_963378075.1.pansn.fa.gz	OY726394	all BV-BRC sequence accessions present in local object
3064287.4	export	BV-BRC	3064287.4		Mycolicibacter sp.	0	GCA_963378075.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_963378075.1/GCA_963378075.1.pansn.fa.gz	OY726394	all BV-BRC sequence accessions present in local object
3064287.5	export	BV-BRC	3064287.5		Mycolicibacter sp.	0	GCA_963378075.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_963378075.1/GCA_963378075.1.pansn.fa.gz	OY726394	all BV-BRC sequence accessions present in local object
3064288.3	export	BV-BRC	3064288.3		Mycolicibacter sp.	2	GCA_963378105.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_963378105.1/GCA_963378105.1.pansn.fa.gz	OY726398	all BV-BRC sequence accessions present in local object
3064288.4	export	BV-BRC	3064288.4		Mycolicibacter sp.	2	GCA_963378105.1	link_v1v2	bvbrc_contig_identity	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_963378105.1/GCA_963378105.1.pansn.fa.gz	OY726398	all BV-BRC sequence accessions present in local object
