genome_id,source,accession,species,scaffold,prophage_id,begin,end,transposable,taxonomy
1138383.42,BV-BRC,1138383.42,Mycobacterium paraintracellulare,accn|CP118870,accn|CP118870_prophage1,82291,90640,False,Unknown
2857060.4,BV-BRC,2857060.4,Mycolicibacterium sp.,accn|CP079868,accn|CP079868_prophage1,11995,14753,False,Unknown
2857060.4,BV-BRC,2857060.4,Mycolicibacterium sp.,accn|CP079868,accn|CP079868_prophage2,59113,77793,True,Unknown
2857060.5,BV-BRC,2857060.5,Mycolicibacterium sp.,accn|CP079865,accn|CP079865_prophage1,46881,60963,True,Siphoviridae
2857060.5,BV-BRC,2857060.5,Mycolicibacterium sp.,accn|CP079865,accn|CP079865_prophage2,1570926,1577078,True,Unknown
2857060.5,BV-BRC,2857060.5,Mycolicibacterium sp.,accn|CP079865,accn|CP079865_prophage3,2517586,2535579,False,Siphoviridae
2857060.5,BV-BRC,2857060.5,Mycolicibacterium sp.,accn|CP079865,accn|CP079865_prophage4,2886392,2892744,True,Unknown
2857060.5,BV-BRC,2857060.5,Mycolicibacterium sp.,accn|CP079865,accn|CP079865_prophage5,2940171,2943899,True,Unknown
2857060.5,BV-BRC,2857060.5,Mycolicibacterium sp.,accn|CP079865,accn|CP079865_prophage6,4114846,4146249,True,Siphoviridae
2857060.5,BV-BRC,2857060.5,Mycolicibacterium sp.,accn|CP079865,accn|CP079865_prophage7,4599388,4606554,False,Siphoviridae
2857060.5,BV-BRC,2857060.5,Mycolicibacterium sp.,accn|CP079865,accn|CP079865_prophage8,5706898,5725846,True,Siphoviridae
2857060.5,BV-BRC,2857060.5,Mycolicibacterium sp.,accn|CP079868,accn|CP079868_prophage1,11995,14753,False,Unknown
2857060.5,BV-BRC,2857060.5,Mycolicibacterium sp.,accn|CP079868,accn|CP079868_prophage2,59113,77793,True,Unknown
2857060.6,BV-BRC,2857060.6,Mycolicibacterium sp.,accn|CP079865,accn|CP079865_prophage1,46881,60963,True,Siphoviridae
2857060.6,BV-BRC,2857060.6,Mycolicibacterium sp.,accn|CP079865,accn|CP079865_prophage2,1570926,1577078,True,Unknown
2857060.6,BV-BRC,2857060.6,Mycolicibacterium sp.,accn|CP079865,accn|CP079865_prophage3,2525754,2532608,False,Siphoviridae
2857060.6,BV-BRC,2857060.6,Mycolicibacterium sp.,accn|CP079865,accn|CP079865_prophage4,2886392,2892744,True,Unknown
2857060.6,BV-BRC,2857060.6,Mycolicibacterium sp.,accn|CP079865,accn|CP079865_prophage5,2940171,2943899,True,Unknown
2857060.6,BV-BRC,2857060.6,Mycolicibacterium sp.,accn|CP079865,accn|CP079865_prophage6,4114846,4146249,True,Siphoviridae
2857060.6,BV-BRC,2857060.6,Mycolicibacterium sp.,accn|CP079865,accn|CP079865_prophage7,4599388,4606709,False,Siphoviridae
2857060.6,BV-BRC,2857060.6,Mycolicibacterium sp.,accn|CP079865,accn|CP079865_prophage8,5706898,5725846,True,Siphoviridae
2857060.6,BV-BRC,2857060.6,Mycolicibacterium sp.,accn|CP079868,accn|CP079868_prophage1,11995,14753,False,Unknown
2857060.6,BV-BRC,2857060.6,Mycolicibacterium sp.,accn|CP079868,accn|CP079868_prophage2,59113,77793,True,Unknown
2903536.7,BV-BRC,2903536.7,Mycobacterium kiyosense,accn|AP025524,accn|AP025524_prophage1,951969,960766,True,Unknown
2903536.7,BV-BRC,2903536.7,Mycobacterium kiyosense,accn|AP025524,accn|AP025524_prophage2,1790761,1793626,False,Unknown
2903536.7,BV-BRC,2903536.7,Mycobacterium kiyosense,accn|AP025524,accn|AP025524_prophage3,3933179,3941050,False,Unknown
2903536.7,BV-BRC,2903536.7,Mycobacterium kiyosense,accn|AP025524,accn|AP025524_prophage4,4074388,4088735,True,Unknown
2973093.3,BV-BRC,2973093.3,Mycolicibacterium vanbaalenii PYR-1,accn|CP166497,accn|CP166497_prophage1,2573247,2582779,True,Unknown
2973093.3,BV-BRC,2973093.3,Mycolicibacterium vanbaalenii PYR-1,accn|CP166497,accn|CP166497_prophage2,3272765,3287365,True,Unknown
2973093.3,BV-BRC,2973093.3,Mycolicibacterium vanbaalenii PYR-1,accn|CP166497,accn|CP166497_prophage3,5914028,5932376,True,Unknown
2973093.3,BV-BRC,2973093.3,Mycolicibacterium vanbaalenii PYR-1,accn|CP166497,accn|CP166497_prophage4,6465781,6470249,True,Unknown
2973594.3,BV-BRC,2973594.3,Mycolicibacterium vanbaalenii PYR-1,accn|CP166457,accn|CP166457_prophage1,2574969,2584501,True,Unknown
2973594.3,BV-BRC,2973594.3,Mycolicibacterium vanbaalenii PYR-1,accn|CP166457,accn|CP166457_prophage2,3274533,3289133,True,Unknown
2973594.3,BV-BRC,2973594.3,Mycolicibacterium vanbaalenii PYR-1,accn|CP166457,accn|CP166457_prophage3,5915351,5933699,True,Unknown
2973594.3,BV-BRC,2973594.3,Mycolicibacterium vanbaalenii PYR-1,accn|CP166457,accn|CP166457_prophage4,6467104,6471572,True,Unknown
3023368.5,BV-BRC,3023368.5,Mycobacterium antarcticum,accn|BSPZ01000002,accn|BSPZ01000002_prophage1,1446521,1457667,True,Unknown
3023369.5,BV-BRC,3023369.5,Mycobacterium antarcticum,accn|BSPY01000001,accn|BSPY01000001_prophage1,2093209,2098062,False,Siphoviridae
3023370.3,BV-BRC,3023370.3,Mycobacterium antarcticum,accn|AP027291,accn|AP027291_prophage1,2799749,2815313,True,Siphoviridae
3023370.4,BV-BRC,3023370.4,Mycobacterium antarcticum,accn|AP027291,accn|AP027291_prophage1,2799749,2815313,True,Siphoviridae
3023370.5,BV-BRC,3023370.5,Mycobacterium antarcticum,accn|AP027291,accn|AP027291_prophage1,2799749,2815313,True,Siphoviridae
3023370.6,BV-BRC,3023370.6,Mycobacterium antarcticum,accn|AP027291,accn|AP027291_prophage1,2799749,2815313,True,Siphoviridae
3023370.7,BV-BRC,3023370.7,Mycobacterium antarcticum,accn|AP027291,accn|AP027291_prophage1,2799749,2815313,True,Siphoviridae
3025189.5,BV-BRC,3025189.5,Mycobacterium polyniensis,accn|JAQYVB010000001,accn|JAQYVB010000001_prophage1,1757963,1796191,False,Siphoviridae
3025189.5,BV-BRC,3025189.5,Mycobacterium polyniensis,accn|JAQYVB010000001,accn|JAQYVB010000001_prophage2,2830863,2878207,False,Siphoviridae
3056937.4,BV-BRC,3056937.4,Mycolicibacterium sp.,accn|CP129613,accn|CP129613_prophage1,3971483,3979167,False,Unknown
3056937.5,BV-BRC,3056937.5,Mycolicibacterium sp.,accn|CP129613,accn|CP129613_prophage1,3971483,3979167,False,Unknown
3056937.6,BV-BRC,3056937.6,Mycolicibacterium sp.,accn|CP129613,accn|CP129613_prophage1,3971483,3979167,False,Unknown
3064284.3,BV-BRC,3064284.3,Mycolicibacterium sp.,accn|OY726395,accn|OY726395_prophage1,713023,720266,True,Siphoviridae
3064284.3,BV-BRC,3064284.3,Mycolicibacterium sp.,accn|OY726395,accn|OY726395_prophage2,1872579,1885806,False,Unknown
3064284.3,BV-BRC,3064284.3,Mycolicibacterium sp.,accn|OY726395,accn|OY726395_prophage3,3857458,3867741,False,Unknown
3064284.4,BV-BRC,3064284.4,Mycolicibacterium sp.,accn|OY726395,accn|OY726395_prophage1,713023,720266,True,Siphoviridae
3064284.4,BV-BRC,3064284.4,Mycolicibacterium sp.,accn|OY726395,accn|OY726395_prophage2,1872579,1885806,False,Unknown
3064284.4,BV-BRC,3064284.4,Mycolicibacterium sp.,accn|OY726395,accn|OY726395_prophage3,3857458,3867741,False,Unknown
3064284.5,BV-BRC,3064284.5,Mycolicibacterium sp.,accn|OY726395,accn|OY726395_prophage1,713023,720266,True,Siphoviridae
3064284.5,BV-BRC,3064284.5,Mycolicibacterium sp.,accn|OY726395,accn|OY726395_prophage2,1872579,1885806,False,Unknown
3064284.5,BV-BRC,3064284.5,Mycolicibacterium sp.,accn|OY726395,accn|OY726395_prophage3,3857458,3867741,False,Unknown
3064286.3,BV-BRC,3064286.3,Mycolicibacterium sp.,accn|OY726397,accn|OY726397_prophage1,2020398,2031262,False,Siphoviridae
3064286.3,BV-BRC,3064286.3,Mycolicibacterium sp.,accn|OY726397,accn|OY726397_prophage2,3214535,3220286,False,Siphoviridae
3064286.4,BV-BRC,3064286.4,Mycolicibacterium sp.,accn|OY726397,accn|OY726397_prophage1,2020398,2031262,False,Siphoviridae
3064286.4,BV-BRC,3064286.4,Mycolicibacterium sp.,accn|OY726397,accn|OY726397_prophage2,3214535,3220286,False,Siphoviridae
3064286.5,BV-BRC,3064286.5,Mycolicibacterium sp.,accn|OY726397,accn|OY726397_prophage1,2020398,2031262,False,Siphoviridae
3064286.5,BV-BRC,3064286.5,Mycolicibacterium sp.,accn|OY726397,accn|OY726397_prophage2,3214535,3220286,False,Siphoviridae
3064288.3,BV-BRC,3064288.3,Mycolicibacter sp.,accn|OY726398,accn|OY726398_prophage1,2329756,2342090,True,Siphoviridae
3064288.3,BV-BRC,3064288.3,Mycolicibacter sp.,accn|OY726398,accn|OY726398_prophage2,3249153,3255236,False,Siphoviridae
3064288.4,BV-BRC,3064288.4,Mycolicibacter sp.,accn|OY726398,accn|OY726398_prophage1,2329756,2342090,True,Siphoviridae
3064288.4,BV-BRC,3064288.4,Mycolicibacter sp.,accn|OY726398,accn|OY726398_prophage2,3249153,3255236,False,Siphoviridae
3064288.5,BV-BRC,3064288.5,Mycolicibacter sp.,accn|OY726398,accn|OY726398_prophage1,2329756,2342090,True,Siphoviridae
3064288.5,BV-BRC,3064288.5,Mycolicibacter sp.,accn|OY726398,accn|OY726398_prophage2,3249153,3255236,False,Siphoviridae
3073562.3,BV-BRC,3073562.3,Mycobacterium pumcae,accn|CP134062,accn|CP134062_prophage1,4719672,4720912,False,Unknown
3073562.4,BV-BRC,3073562.4,Mycobacterium pumcae,accn|CP134062,accn|CP134062_prophage1,4719672,4720912,False,Unknown
3317307.3,BV-BRC,3317307.3,Mycolicibacterium aurantiacum,accn|CP169251,accn|CP169251_prophage1,1532857,1558255,False,Siphoviridae
3364295.3,BV-BRC,3364295.3,Mycobacterium gallinarum,accn|JBITCD010000004,accn|JBITCD010000004_prophage1,99492,104453,False,Siphoviridae
3378087.3,BV-BRC,3378087.3,Mycobacterium sp.,accn|CP174280,accn|CP174280_prophage1,1897360,1902864,False,Siphoviridae
3378087.3,BV-BRC,3378087.3,Mycobacterium sp.,accn|CP174280,accn|CP174280_prophage2,3847346,3848959,False,Unknown
3385967.3,BV-BRC,3385967.3,Mycolicibacterium phocaicum,accn|CP176427,accn|CP176427_prophage1,8344,17475,False,Myoviridae
3385967.3,BV-BRC,3385967.3,Mycolicibacterium phocaicum,accn|CP176427,accn|CP176427_prophage2,887678,907582,True,Unknown
3385967.3,BV-BRC,3385967.3,Mycolicibacterium phocaicum,accn|CP176427,accn|CP176427_prophage3,1005379,1026569,True,Siphoviridae
3385967.3,BV-BRC,3385967.3,Mycolicibacterium phocaicum,accn|CP176427,accn|CP176427_prophage4,1471352,1498138,True,Siphoviridae
3385967.3,BV-BRC,3385967.3,Mycolicibacterium phocaicum,accn|CP176427,accn|CP176427_prophage5,2040641,2045776,True,Unknown
3385967.3,BV-BRC,3385967.3,Mycolicibacterium phocaicum,accn|CP176427,accn|CP176427_prophage6,5368124,5399646,False,Siphoviridae
3385967.4,BV-BRC,3385967.4,Mycolicibacterium phocaicum,accn|CP176427,accn|CP176427_prophage1,8344,17475,False,Myoviridae
3385967.4,BV-BRC,3385967.4,Mycolicibacterium phocaicum,accn|CP176427,accn|CP176427_prophage2,887678,907582,True,Unknown
3385967.4,BV-BRC,3385967.4,Mycolicibacterium phocaicum,accn|CP176427,accn|CP176427_prophage3,1005379,1026569,True,Siphoviridae
3385967.4,BV-BRC,3385967.4,Mycolicibacterium phocaicum,accn|CP176427,accn|CP176427_prophage4,1471352,1498138,True,Siphoviridae
3385967.4,BV-BRC,3385967.4,Mycolicibacterium phocaicum,accn|CP176427,accn|CP176427_prophage5,2040641,2045776,True,Unknown
3385967.4,BV-BRC,3385967.4,Mycolicibacterium phocaicum,accn|CP176427,accn|CP176427_prophage6,5368124,5399646,False,Siphoviridae
3385969.3,BV-BRC,3385969.3,Mycolicibacter virginiensis,accn|CP176430,accn|CP176430_prophage1,793404,818015,False,Siphoviridae
3385969.4,BV-BRC,3385969.4,Mycolicibacter virginiensis,accn|CP176430,accn|CP176430_prophage1,793404,818015,False,Siphoviridae
3391399.3,BV-BRC,3391399.3,Mycolicibacterium llatzerense,accn|CP182502,accn|CP182502_prophage1,226005,238217,False,Myoviridae
3400424.3,BV-BRC,3400424.3,Mycobacterium pumcae,accn|JBLVUX010000005,accn|JBLVUX010000005_prophage1,1365891,1386112,False,Siphoviridae
3400424.3,BV-BRC,3400424.3,Mycobacterium pumcae,accn|JBLVUX010000005,accn|JBLVUX010000005_prophage2,2200727,2236599,False,Siphoviridae
3400424.3,BV-BRC,3400424.3,Mycobacterium pumcae,accn|JBLVUX010000005,accn|JBLVUX010000005_prophage3,2243981,2246322,False,Siphoviridae
3400424.3,BV-BRC,3400424.3,Mycobacterium pumcae,accn|JBLVUX010000005,accn|JBLVUX010000005_prophage4,2255870,2289480,False,Siphoviridae
3400424.3,BV-BRC,3400424.3,Mycobacterium pumcae,accn|JBLVUX010000005,accn|JBLVUX010000005_prophage5,4908703,4922096,False,Unknown
3400424.3,BV-BRC,3400424.3,Mycobacterium pumcae,accn|JBLVUX010000005,accn|JBLVUX010000005_prophage6,6200496,6203321,False,Unknown
3400426.3,BV-BRC,3400426.3,Mycolicibacterium sp.,accn|JBLVUL010000001,accn|JBLVUL010000001_prophage1,1988024,2018342,False,Siphoviridae
3400426.3,BV-BRC,3400426.3,Mycolicibacterium sp.,accn|JBLVUL010000001,accn|JBLVUL010000001_prophage2,2146774,2156810,False,Siphoviridae
3400426.3,BV-BRC,3400426.3,Mycolicibacterium sp.,accn|JBLVUL010000001,accn|JBLVUL010000001_prophage3,2163956,2195288,False,Siphoviridae
3400426.3,BV-BRC,3400426.3,Mycolicibacterium sp.,accn|JBLVUL010000001,accn|JBLVUL010000001_prophage4,3656268,3673291,True,Siphoviridae
3400426.3,BV-BRC,3400426.3,Mycolicibacterium sp.,accn|JBLVUL010000002,accn|JBLVUL010000002_prophage1,122359,125860,False,Unknown
36809.1188,BV-BRC,36809.1188,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167797,accn|CP167797_prophage1,1150815,1202987,False,Siphoviridae
36809.1188,BV-BRC,36809.1188,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167797,accn|CP167797_prophage2,2595985,2602743,True,Unknown
36809.1188,BV-BRC,36809.1188,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167797,accn|CP167797_prophage3,3545848,3595690,False,Siphoviridae
36809.1189,BV-BRC,36809.1189,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167794,accn|CP167794_prophage1,1150815,1202987,False,Siphoviridae
36809.1189,BV-BRC,36809.1189,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167794,accn|CP167794_prophage2,2595985,2602743,True,Unknown
36809.1189,BV-BRC,36809.1189,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167794,accn|CP167794_prophage3,3545848,3595690,False,Siphoviridae
36809.1190,BV-BRC,36809.1190,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167803,accn|CP167803_prophage1,1150815,1202987,False,Siphoviridae
36809.1190,BV-BRC,36809.1190,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167803,accn|CP167803_prophage2,2595985,2602743,True,Unknown
36809.1190,BV-BRC,36809.1190,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167803,accn|CP167803_prophage3,3545847,3595689,False,Siphoviridae
36809.1191,BV-BRC,36809.1191,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167806,accn|CP167806_prophage1,1150815,1202987,False,Siphoviridae
36809.1191,BV-BRC,36809.1191,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167806,accn|CP167806_prophage2,2595985,2602743,True,Unknown
36809.1191,BV-BRC,36809.1191,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167806,accn|CP167806_prophage3,3545847,3595689,False,Siphoviridae
36809.1192,BV-BRC,36809.1192,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167800,accn|CP167800_prophage1,1150815,1202987,False,Siphoviridae
36809.1192,BV-BRC,36809.1192,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167800,accn|CP167800_prophage2,2595985,2602743,True,Unknown
36809.1192,BV-BRC,36809.1192,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167800,accn|CP167800_prophage3,3545847,3595689,False,Siphoviridae
36809.1193,BV-BRC,36809.1193,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167809,accn|CP167809_prophage1,1150815,1202987,False,Siphoviridae
36809.1193,BV-BRC,36809.1193,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167809,accn|CP167809_prophage2,2595984,2602742,True,Unknown
36809.1193,BV-BRC,36809.1193,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167809,accn|CP167809_prophage3,3545845,3595687,False,Siphoviridae
36809.1194,BV-BRC,36809.1194,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167812,accn|CP167812_prophage1,1634299,1637980,False,Siphoviridae
36809.1194,BV-BRC,36809.1194,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167812,accn|CP167812_prophage2,2566099,2572858,True,Unknown
36809.1194,BV-BRC,36809.1194,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167812,accn|CP167812_prophage3,3023321,3065468,False,Siphoviridae
36809.1194,BV-BRC,36809.1194,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|CP167812,accn|CP167812_prophage4,4012168,4055382,False,Siphoviridae
36809.1393,BV-BRC,36809.1393,Mycobacteroides abscessus ATCC 19977,accn|JBLVUU010000001,accn|JBLVUU010000001_prophage1,2104122,2143053,False,Siphoviridae
36809.1393,BV-BRC,36809.1393,Mycobacteroides abscessus ATCC 19977,accn|JBLVUU010000001,accn|JBLVUU010000001_prophage2,3217100,3220463,False,Siphoviridae
36809.1394,BV-BRC,36809.1394,Mycobacteroides abscessus ATCC 19977,accn|JBLVUW010000001,accn|JBLVUW010000001_prophage1,219029,232752,False,Siphoviridae
36809.1394,BV-BRC,36809.1394,Mycobacteroides abscessus ATCC 19977,accn|JBLVUW010000001,accn|JBLVUW010000001_prophage2,248885,284251,False,Siphoviridae
36809.1394,BV-BRC,36809.1394,Mycobacteroides abscessus ATCC 19977,accn|JBLVUW010000001,accn|JBLVUW010000001_prophage3,500818,504181,False,Unknown
36809.1394,BV-BRC,36809.1394,Mycobacteroides abscessus ATCC 19977,accn|JBLVUW010000001,accn|JBLVUW010000001_prophage4,1578218,1616826,False,Siphoviridae
36809.1937,BV-BRC,36809.1937,Mycobacteroides abscessus ATCC 19977,accn|CP172085,accn|CP172085_prophage1,1641517,1655062,False,Siphoviridae
36809.1938,BV-BRC,36809.1938,Mycobacteroides abscessus ATCC 19977,accn|CP172087,accn|CP172087_prophage1,1641691,1655236,False,Siphoviridae
36809.1939,BV-BRC,36809.1939,Mycobacteroides abscessus ATCC 19977,accn|CP172089,accn|CP172089_prophage1,1641608,1655153,False,Siphoviridae
36809.1940,BV-BRC,36809.1940,Mycobacteroides abscessus ATCC 19977,accn|CP172091,accn|CP172091_prophage1,1641691,1655236,False,Siphoviridae
36809.1941,BV-BRC,36809.1941,Mycobacteroides abscessus ATCC 19977,accn|CP172093,accn|CP172093_prophage1,1641691,1655236,False,Siphoviridae
36809.1942,BV-BRC,36809.1942,Mycobacteroides abscessus ATCC 19977,accn|CM125927,accn|CM125927_prophage1,1194375,1196343,False,Siphoviridae
36809.1942,BV-BRC,36809.1942,Mycobacteroides abscessus ATCC 19977,accn|CM125927,accn|CM125927_prophage2,2986633,3021771,False,Siphoviridae
36809.1942,BV-BRC,36809.1942,Mycobacteroides abscessus ATCC 19977,accn|CM125927,accn|CM125927_prophage3,3986367,4031461,False,Siphoviridae
36809.1943,BV-BRC,36809.1943,Mycobacteroides abscessus ATCC 19977,accn|CM125928,accn|CM125928_prophage1,1194376,1196344,False,Siphoviridae
36809.1943,BV-BRC,36809.1943,Mycobacteroides abscessus ATCC 19977,accn|CM125928,accn|CM125928_prophage2,2986638,3021776,False,Siphoviridae
36809.1943,BV-BRC,36809.1943,Mycobacteroides abscessus ATCC 19977,accn|CM125928,accn|CM125928_prophage3,3986372,4031466,False,Siphoviridae
36809.1944,BV-BRC,36809.1944,Mycobacteroides abscessus ATCC 19977,accn|CM125930,accn|CM125930_prophage1,1194377,1196345,False,Siphoviridae
36809.1944,BV-BRC,36809.1944,Mycobacteroides abscessus ATCC 19977,accn|CM125930,accn|CM125930_prophage2,2986634,3021772,False,Siphoviridae
36809.1944,BV-BRC,36809.1944,Mycobacteroides abscessus ATCC 19977,accn|CM125930,accn|CM125930_prophage3,3986368,4031462,False,Siphoviridae
36809.1945,BV-BRC,36809.1945,Mycobacteroides abscessus ATCC 19977,accn|CM125932,accn|CM125932_prophage1,1194376,1196344,False,Siphoviridae
36809.1945,BV-BRC,36809.1945,Mycobacteroides abscessus ATCC 19977,accn|CM125932,accn|CM125932_prophage2,2986634,3021772,False,Siphoviridae
36809.1945,BV-BRC,36809.1945,Mycobacteroides abscessus ATCC 19977,accn|CM125932,accn|CM125932_prophage3,3986368,4031462,False,Siphoviridae
36809.1946,BV-BRC,36809.1946,Mycobacteroides abscessus ATCC 19977,accn|CM125931,accn|CM125931_prophage1,1194376,1196344,False,Siphoviridae
36809.1946,BV-BRC,36809.1946,Mycobacteroides abscessus ATCC 19977,accn|CM125931,accn|CM125931_prophage2,2986632,3021770,False,Siphoviridae
36809.1946,BV-BRC,36809.1946,Mycobacteroides abscessus ATCC 19977,accn|CM125931,accn|CM125931_prophage3,3986366,4031460,False,Siphoviridae
36809.1950,BV-BRC,36809.1950,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|JBOZKZ010000001,accn|JBOZKZ010000001_prophage1,514670,520606,False,Siphoviridae / Podoviridae
36809.1951,BV-BRC,36809.1951,Mycobacteroides abscessus ATCC 19977,accn|JBOZLA010000002,accn|JBOZLA010000002_prophage1,705228,716286,False,Siphoviridae
36809.1951,BV-BRC,36809.1951,Mycobacteroides abscessus ATCC 19977,accn|JBOZLA010000002,accn|JBOZLA010000002_prophage2,721902,754380,False,Siphoviridae
36809.1953,BV-BRC,36809.1953,Mycobacteroides abscessus ATCC 19977,accn|JBOZLB010000001,accn|JBOZLB010000001_prophage1,2,23428,False,Siphoviridae
36809.1953,BV-BRC,36809.1953,Mycobacteroides abscessus ATCC 19977,accn|JBOZLB010000008,accn|JBOZLB010000008_prophage1,14404,23143,False,Siphoviridae
36809.1953,BV-BRC,36809.1953,Mycobacteroides abscessus ATCC 19977,accn|JBOZLB010000002,accn|JBOZLB010000002_prophage1,431244,459837,False,Siphoviridae
36809.1954,BV-BRC,36809.1954,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|JBOZLC010000006,accn|JBOZLC010000006_prophage1,282210,287596,False,Unknown
36809.1957,BV-BRC,36809.1957,Mycobacteroides abscessus subsp. massiliense CIP 108297,accn|JBOZLH010000001,accn|JBOZLH010000001_prophage1,731006,779796,False,Siphoviridae
