genome_id,source,accession,species,has_phigaro_result,prophage_count
DRR207722,ASSEMBLY,DRR207722,Mycolicibacterium smegmatis,True,1
DRR207723,ASSEMBLY,DRR207723,Mycolicibacterium smegmatis,True,1
DRR207724,ASSEMBLY,DRR207724,Mycolicibacterium smegmatis,True,2
DRR207725,ASSEMBLY,DRR207725,Mycolicibacterium smegmatis,True,2
DRR207726,ASSEMBLY,DRR207726,Mycolicibacterium smegmatis,True,2
DRR207727,ASSEMBLY,DRR207727,Mycolicibacterium smegmatis,True,2
DRR207728,ASSEMBLY,DRR207728,Mycolicibacterium smegmatis,True,2
DRR207729,ASSEMBLY,DRR207729,Mycolicibacterium smegmatis,True,1
DRR207730,ASSEMBLY,DRR207730,Mycolicibacterium smegmatis,True,2
DRR207731,ASSEMBLY,DRR207731,Mycolicibacterium smegmatis,True,2
DRR207732,ASSEMBLY,DRR207732,Mycolicibacterium smegmatis,True,2
DRR207733,ASSEMBLY,DRR207733,Mycolicibacterium smegmatis,True,2
DRR207734,ASSEMBLY,DRR207734,Mycolicibacterium smegmatis,True,2
DRR207735,ASSEMBLY,DRR207735,Mycolicibacterium smegmatis,True,2
DRR207736,ASSEMBLY,DRR207736,Mycolicibacterium smegmatis,True,2
DRR207737,ASSEMBLY,DRR207737,Mycolicibacterium smegmatis,True,2
DRR207738,ASSEMBLY,DRR207738,Mycolicibacterium smegmatis,True,2
DRR207739,ASSEMBLY,DRR207739,Mycolicibacterium smegmatis,True,2
DRR207740,ASSEMBLY,DRR207740,Mycolicibacterium smegmatis,True,2
DRR207741,ASSEMBLY,DRR207741,Mycolicibacterium smegmatis,True,2
DRR207742,ASSEMBLY,DRR207742,Mycolicibacterium smegmatis,True,2
DRR207743,ASSEMBLY,DRR207743,Mycolicibacterium smegmatis,True,2
DRR207744,ASSEMBLY,DRR207744,Mycolicibacterium smegmatis,True,2
DRR207745,ASSEMBLY,DRR207745,Mycolicibacterium smegmatis,True,2
DRR207746,ASSEMBLY,DRR207746,Mycolicibacterium smegmatis,True,2
DRR207747,ASSEMBLY,DRR207747,Mycolicibacterium smegmatis,True,2
DRR207748,ASSEMBLY,DRR207748,Mycolicibacterium smegmatis,True,2
DRR207749,ASSEMBLY,DRR207749,Mycolicibacterium smegmatis,True,2
DRR207750,ASSEMBLY,DRR207750,Mycolicibacterium smegmatis,True,2
DRR207751,ASSEMBLY,DRR207751,Mycolicibacterium smegmatis,True,2
DRR207752,ASSEMBLY,DRR207752,Mycolicibacterium smegmatis,True,2
DRR207753,ASSEMBLY,DRR207753,Mycolicibacterium smegmatis,True,2
DRR207754,ASSEMBLY,DRR207754,Mycolicibacterium smegmatis,True,2
DRR207755,ASSEMBLY,DRR207755,Mycolicibacterium smegmatis,True,1
DRR207756,ASSEMBLY,DRR207756,Mycolicibacterium smegmatis,True,2
DRR207757,ASSEMBLY,DRR207757,Mycolicibacterium smegmatis,True,2
DRR231738,ASSEMBLY,DRR231738,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
DRR231739,ASSEMBLY,DRR231739,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
DRR231740,ASSEMBLY,DRR231740,Mycobacterium avium subsp. hominissuis ATCC 700898,True,1
DRR236240,ASSEMBLY,DRR236240,Mycolicibacterium sp.,True,3
DRR236242,ASSEMBLY,DRR236242,Mycobacterium kansasii ATCC 12478,True,1
DRR245150,ASSEMBLY,DRR245150,Mycobacteroides abscessus ATCC 19977,True,4
DRR245151,ASSEMBLY,DRR245151,Mycobacteroides abscessus ATCC 19977,True,3
DRR245152,ASSEMBLY,DRR245152,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,0
DRR245153,ASSEMBLY,DRR245153,Mycobacteroides abscessus ATCC 19977,True,2
DRR245154,ASSEMBLY,DRR245154,Mycobacteroides abscessus ATCC 19977,True,3
DRR245155,ASSEMBLY,DRR245155,Mycobacteroides abscessus ATCC 19977,True,2
DRR245156,ASSEMBLY,DRR245156,Mycobacteroides abscessus subsp. bolletii BD,True,1
DRR245157,ASSEMBLY,DRR245157,Mycobacteroides abscessus ATCC 19977,True,0
DRR245158,ASSEMBLY,DRR245158,Mycobacteroides abscessus ATCC 19977,True,0
DRR245159,ASSEMBLY,DRR245159,Mycobacteroides abscessus ATCC 19977,True,1
DRR245160,ASSEMBLY,DRR245160,Mycobacteroides abscessus ATCC 19977,True,7
DRR245161,ASSEMBLY,DRR245161,Mycobacteroides abscessus ATCC 19977,True,3
DRR245162,ASSEMBLY,DRR245162,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,3
DRR245163,ASSEMBLY,DRR245163,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,5
DRR245164,ASSEMBLY,DRR245164,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,3
DRR245165,ASSEMBLY,DRR245165,Mycobacteroides abscessus ATCC 19977,True,0
DRR245166,ASSEMBLY,DRR245166,Mycobacteroides abscessus ATCC 19977,True,6
DRR245167,ASSEMBLY,DRR245167,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,0
DRR245168,ASSEMBLY,DRR245168,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,14
DRR245169,ASSEMBLY,DRR245169,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,4
DRR245170,ASSEMBLY,DRR245170,Mycobacteroides abscessus ATCC 19977,True,0
DRR245171,ASSEMBLY,DRR245171,Mycobacteroides abscessus ATCC 19977,True,5
DRR245172,ASSEMBLY,DRR245172,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,5
DRR245173,ASSEMBLY,DRR245173,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,6
DRR245174,ASSEMBLY,DRR245174,Mycobacteroides abscessus ATCC 19977,True,2
DRR245175,ASSEMBLY,DRR245175,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,2
DRR245176,ASSEMBLY,DRR245176,Mycobacteroides abscessus ATCC 19977,True,0
DRR245177,ASSEMBLY,DRR245177,Mycobacteroides abscessus ATCC 19977,True,3
DRR245178,ASSEMBLY,DRR245178,Mycobacteroides abscessus ATCC 19977,True,5
DRR245179,ASSEMBLY,DRR245179,Mycobacteroides abscessus ATCC 19977,True,4
DRR245180,ASSEMBLY,DRR245180,Mycobacteroides abscessus ATCC 19977,True,3
DRR245181,ASSEMBLY,DRR245181,Mycobacteroides abscessus ATCC 19977,True,3
DRR245182,ASSEMBLY,DRR245182,Mycobacteroides abscessus ATCC 19977,True,4
DRR245183,ASSEMBLY,DRR245183,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,2
DRR245184,ASSEMBLY,DRR245184,Mycobacteroides abscessus ATCC 19977,True,0
DRR245185,ASSEMBLY,DRR245185,Mycobacteroides abscessus ATCC 19977,True,5
DRR245186,ASSEMBLY,DRR245186,Mycobacteroides abscessus ATCC 19977,True,5
DRR245187,ASSEMBLY,DRR245187,Mycobacteroides abscessus ATCC 19977,True,0
DRR245188,ASSEMBLY,DRR245188,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,5
DRR245189,ASSEMBLY,DRR245189,Mycobacteroides abscessus ATCC 19977,True,4
DRR245190,ASSEMBLY,DRR245190,Mycobacteroides abscessus ATCC 19977,True,1
DRR245191,ASSEMBLY,DRR245191,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,5
DRR245192,ASSEMBLY,DRR245192,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,0
DRR245193,ASSEMBLY,DRR245193,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,1
DRR245194,ASSEMBLY,DRR245194,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,5
DRR245195,ASSEMBLY,DRR245195,Mycobacteroides abscessus ATCC 19977,True,4
DRR245196,ASSEMBLY,DRR245196,Mycobacteroides abscessus ATCC 19977,True,3
DRR245197,ASSEMBLY,DRR245197,Mycobacteroides abscessus ATCC 19977,True,0
DRR245198,ASSEMBLY,DRR245198,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,5
DRR245199,ASSEMBLY,DRR245199,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,2
DRR245200,ASSEMBLY,DRR245200,Mycobacteroides abscessus ATCC 19977,True,2
DRR245201,ASSEMBLY,DRR245201,Mycobacteroides abscessus ATCC 19977,True,2
DRR245202,ASSEMBLY,DRR245202,Mycobacteroides abscessus ATCC 19977,True,2
DRR245203,ASSEMBLY,DRR245203,Mycobacteroides abscessus ATCC 19977,True,3
DRR245204,ASSEMBLY,DRR245204,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,4
DRR245205,ASSEMBLY,DRR245205,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,5
DRR245206,ASSEMBLY,DRR245206,Mycobacteroides abscessus ATCC 19977,True,0
DRR245207,ASSEMBLY,DRR245207,Mycobacteroides abscessus ATCC 19977,True,3
DRR245208,ASSEMBLY,DRR245208,Mycobacteroides abscessus ATCC 19977,True,2
DRR245209,ASSEMBLY,DRR245209,Mycobacteroides abscessus ATCC 19977,True,4
DRR245210,ASSEMBLY,DRR245210,Mycobacteroides abscessus ATCC 19977,True,5
DRR245211,ASSEMBLY,DRR245211,Mycobacteroides abscessus ATCC 19977,True,0
DRR245212,ASSEMBLY,DRR245212,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,3
DRR245214,ASSEMBLY,DRR245214,Mycobacteroides abscessus subsp. bolletii BD,True,2
DRR245215,ASSEMBLY,DRR245215,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,1
DRR245216,ASSEMBLY,DRR245216,Mycobacteroides abscessus ATCC 19977,True,1
DRR245217,ASSEMBLY,DRR245217,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,7
DRR245218,ASSEMBLY,DRR245218,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,6
DRR245219,ASSEMBLY,DRR245219,Mycobacteroides abscessus subsp. bolletii BD,True,0
DRR245220,ASSEMBLY,DRR245220,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,7
DRR245221,ASSEMBLY,DRR245221,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,5
DRR245222,ASSEMBLY,DRR245222,Mycobacteroides abscessus ATCC 19977,True,4
DRR245223,ASSEMBLY,DRR245223,Mycobacteroides abscessus ATCC 19977,True,2
DRR245224,ASSEMBLY,DRR245224,Mycobacteroides abscessus ATCC 19977,True,0
DRR245225,ASSEMBLY,DRR245225,Mycobacteroides abscessus ATCC 19977,True,3
DRR245226,ASSEMBLY,DRR245226,Mycobacteroides abscessus ATCC 19977,True,3
DRR245227,ASSEMBLY,DRR245227,Mycobacteroides abscessus ATCC 19977,True,2
DRR245228,ASSEMBLY,DRR245228,Mycobacteroides abscessus ATCC 19977,True,0
DRR245229,ASSEMBLY,DRR245229,Mycobacteroides abscessus ATCC 19977,True,2
DRR245230,ASSEMBLY,DRR245230,Mycobacteroides abscessus ATCC 19977,True,5
DRR245231,ASSEMBLY,DRR245231,Mycobacteroides abscessus ATCC 19977,True,0
DRR245232,ASSEMBLY,DRR245232,Mycobacteroides abscessus ATCC 19977,True,2
DRR245233,ASSEMBLY,DRR245233,Mycobacteroides abscessus ATCC 19977,True,2
DRR245234,ASSEMBLY,DRR245234,Mycobacteroides abscessus ATCC 19977,True,1
DRR245235,ASSEMBLY,DRR245235,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,4
DRR245236,ASSEMBLY,DRR245236,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,3
DRR245237,ASSEMBLY,DRR245237,Mycobacteroides abscessus ATCC 19977,True,1
DRR245238,ASSEMBLY,DRR245238,Mycobacteroides abscessus ATCC 19977,True,1
DRR245239,ASSEMBLY,DRR245239,Mycobacteroides abscessus ATCC 19977,True,0
DRR245240,ASSEMBLY,DRR245240,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,6
DRR245241,ASSEMBLY,DRR245241,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,1
DRR245242,ASSEMBLY,DRR245242,Mycobacteroides abscessus ATCC 19977,True,2
DRR245243,ASSEMBLY,DRR245243,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,6
DRR245244,ASSEMBLY,DRR245244,Mycobacteroides abscessus ATCC 19977,True,1
DRR245245,ASSEMBLY,DRR245245,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,5
DRR245246,ASSEMBLY,DRR245246,Mycobacteroides abscessus ATCC 19977,True,3
DRR245247,ASSEMBLY,DRR245247,Mycobacteroides abscessus ATCC 19977,True,2
DRR245248,ASSEMBLY,DRR245248,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,5
DRR245249,ASSEMBLY,DRR245249,Mycobacteroides abscessus ATCC 19977,True,0
DRR245250,ASSEMBLY,DRR245250,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,2
DRR245251,ASSEMBLY,DRR245251,Mycobacteroides abscessus ATCC 19977,True,5
DRR245252,ASSEMBLY,DRR245252,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,0
DRR245253,ASSEMBLY,DRR245253,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,3
DRR245254,ASSEMBLY,DRR245254,Mycobacteroides abscessus ATCC 19977,True,5
DRR245255,ASSEMBLY,DRR245255,Mycobacteroides abscessus ATCC 19977,True,0
DRR245256,ASSEMBLY,DRR245256,Mycobacteroides abscessus ATCC 19977,True,0
DRR245257,ASSEMBLY,DRR245257,Mycobacteroides abscessus ATCC 19977,True,6
DRR245258,ASSEMBLY,DRR245258,Mycobacteroides abscessus ATCC 19977,True,7
DRR245259,ASSEMBLY,DRR245259,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,0
DRR245260,ASSEMBLY,DRR245260,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,2
DRR245261,ASSEMBLY,DRR245261,Mycobacteroides abscessus ATCC 19977,True,2
DRR245262,ASSEMBLY,DRR245262,Mycobacteroides abscessus ATCC 19977,True,6
DRR245263,ASSEMBLY,DRR245263,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,1
DRR245264,ASSEMBLY,DRR245264,Mycobacteroides abscessus subsp. bolletii BD,True,0
DRR245265,ASSEMBLY,DRR245265,Mycobacteroides abscessus ATCC 19977,True,1
DRR245266,ASSEMBLY,DRR245266,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,4
DRR245267,ASSEMBLY,DRR245267,Mycobacteroides abscessus ATCC 19977,True,2
DRR245268,ASSEMBLY,DRR245268,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,3
DRR245269,ASSEMBLY,DRR245269,Mycobacteroides abscessus ATCC 19977,True,1
DRR245270,ASSEMBLY,DRR245270,Mycobacteroides abscessus ATCC 19977,True,1
DRR245271,ASSEMBLY,DRR245271,Mycobacteroides abscessus ATCC 19977,True,1
DRR245272,ASSEMBLY,DRR245272,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,3
DRR245273,ASSEMBLY,DRR245273,Mycobacteroides abscessus ATCC 19977,True,3
DRR245274,ASSEMBLY,DRR245274,Mycobacteroides abscessus ATCC 19977,True,9
DRR245275,ASSEMBLY,DRR245275,Mycobacteroides abscessus ATCC 19977,True,0
DRR245276,ASSEMBLY,DRR245276,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,3
DRR245277,ASSEMBLY,DRR245277,Mycobacteroides abscessus ATCC 19977,True,8
DRR245278,ASSEMBLY,DRR245278,Mycobacteroides abscessus ATCC 19977,True,2
DRR245279,ASSEMBLY,DRR245279,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,2
DRR245280,ASSEMBLY,DRR245280,Mycobacteroides abscessus ATCC 19977,True,3
DRR245281,ASSEMBLY,DRR245281,Mycobacteroides abscessus ATCC 19977,True,2
DRR245282,ASSEMBLY,DRR245282,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,2
DRR245283,ASSEMBLY,DRR245283,Mycobacteroides abscessus ATCC 19977,True,0
DRR245284,ASSEMBLY,DRR245284,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,3
DRR245285,ASSEMBLY,DRR245285,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,3
DRR245286,ASSEMBLY,DRR245286,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,5
DRR245287,ASSEMBLY,DRR245287,Mycobacteroides abscessus ATCC 19977,True,6
DRR245288,ASSEMBLY,DRR245288,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,6
DRR245289,ASSEMBLY,DRR245289,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,3
DRR245290,ASSEMBLY,DRR245290,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,3
DRR245291,ASSEMBLY,DRR245291,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,2
DRR245292,ASSEMBLY,DRR245292,Mycobacteroides abscessus ATCC 19977,True,0
DRR245293,ASSEMBLY,DRR245293,Mycobacteroides abscessus ATCC 19977,True,0
DRR245294,ASSEMBLY,DRR245294,Mycobacteroides abscessus ATCC 19977,True,0
DRR245295,ASSEMBLY,DRR245295,Mycobacteroides abscessus ATCC 19977,True,0
DRR245296,ASSEMBLY,DRR245296,Mycobacteroides abscessus ATCC 19977,True,0
DRR245297,ASSEMBLY,DRR245297,Mycobacteroides abscessus ATCC 19977,True,0
DRR255732,ASSEMBLY,DRR255732,Mycobacterium intracellulare ATCC 13950,True,3
DRR255733,ASSEMBLY,DRR255733,Mycobacterium paraintracellulare,True,1
DRR255734,ASSEMBLY,DRR255734,Mycobacterium paraintracellulare,True,0
DRR255735,ASSEMBLY,DRR255735,Mycobacterium intracellulare ATCC 13950,True,0
DRR255736,ASSEMBLY,DRR255736,Mycobacterium paraintracellulare,True,0
DRR255737,ASSEMBLY,DRR255737,Mycobacterium paraintracellulare,True,2
DRR255738,ASSEMBLY,DRR255738,Mycobacterium paraintracellulare,True,0
DRR255739,ASSEMBLY,DRR255739,Mycobacterium intracellulare ATCC 13950,True,2
DRR255740,ASSEMBLY,DRR255740,Mycobacterium intracellulare ATCC 13950,True,0
DRR255741,ASSEMBLY,DRR255741,Mycobacterium intracellulare ATCC 13950,True,0
DRR255742,ASSEMBLY,DRR255742,Mycobacterium intracellulare ATCC 13950,True,0
DRR255743,ASSEMBLY,DRR255743,Mycobacterium intracellulare ATCC 13950,True,0
DRR255744,ASSEMBLY,DRR255744,Mycobacterium intracellulare ATCC 13950,True,0
DRR255745,ASSEMBLY,DRR255745,Mycobacterium intracellulare ATCC 13950,True,2
DRR255746,ASSEMBLY,DRR255746,Mycobacterium intracellulare ATCC 13950,True,2
DRR255747,ASSEMBLY,DRR255747,Mycobacterium intracellulare ATCC 13950,True,0
DRR255748,ASSEMBLY,DRR255748,Mycobacterium intracellulare ATCC 13950,True,0
DRR255749,ASSEMBLY,DRR255749,Mycobacterium paraintracellulare,True,1
DRR255750,ASSEMBLY,DRR255750,Mycobacterium paraintracellulare,True,0
DRR255751,ASSEMBLY,DRR255751,Mycobacterium intracellulare ATCC 13950,True,0
DRR255752,ASSEMBLY,DRR255752,Mycobacterium intracellulare ATCC 13950,True,0
DRR255753,ASSEMBLY,DRR255753,Mycobacterium intracellulare ATCC 13950,True,0
DRR255754,ASSEMBLY,DRR255754,Mycobacterium intracellulare ATCC 13950,True,0
DRR255755,ASSEMBLY,DRR255755,Mycobacterium intracellulare ATCC 13950,True,0
DRR255756,ASSEMBLY,DRR255756,Mycobacterium intracellulare ATCC 13950,True,0
DRR255757,ASSEMBLY,DRR255757,Mycobacterium intracellulare ATCC 13950,True,0
DRR255758,ASSEMBLY,DRR255758,Mycobacterium paraintracellulare,True,1
DRR255759,ASSEMBLY,DRR255759,Mycobacterium paraintracellulare,True,0
DRR255760,ASSEMBLY,DRR255760,Mycobacterium paraintracellulare,True,1
DRR255761,ASSEMBLY,DRR255761,Mycobacterium paraintracellulare,True,0
DRR255762,ASSEMBLY,DRR255762,Mycobacterium intracellulare ATCC 13950,True,2
DRR259153,ASSEMBLY,DRR259153,Mycobacterium heckeshornense,True,0
DRR260918,ASSEMBLY,DRR260918,Mycobacterium heckeshornense,True,1
DRR263663,ASSEMBLY,DRR263663,Mycobacterium avium subsp. paratuberculosis ATCC 19698,True,0
DRR273467,ASSEMBLY,DRR273467,Mycolicibacterium phocaicum,True,2
DRR286129,ASSEMBLY,DRR286129,Mycobacterium avium subsp. avium,True,0
DRR286130,ASSEMBLY,DRR286130,Mycobacterium avium subsp. avium,True,0
DRR286131,ASSEMBLY,DRR286131,Mycobacterium avium subsp. avium,True,0
DRR286132,ASSEMBLY,DRR286132,Mycobacterium avium subsp. avium,True,0
DRR286133,ASSEMBLY,DRR286133,Mycobacterium avium subsp. avium,True,0
DRR286134,ASSEMBLY,DRR286134,Mycobacterium avium subsp. avium,True,0
DRR286135,ASSEMBLY,DRR286135,Mycobacterium avium subsp. avium,True,0
DRR286136,ASSEMBLY,DRR286136,Mycobacterium avium subsp. avium,True,0
DRR286137,ASSEMBLY,DRR286137,Mycobacterium avium subsp. avium,True,0
DRR286138,ASSEMBLY,DRR286138,Mycobacterium avium subsp. avium,True,1
DRR286140,ASSEMBLY,DRR286140,Mycobacterium avium subsp. avium,True,0
DRR286141,ASSEMBLY,DRR286141,Mycobacterium avium subsp. avium,True,0
DRR286142,ASSEMBLY,DRR286142,Mycobacterium avium subsp. avium,True,0
DRR286143,ASSEMBLY,DRR286143,Mycobacterium avium subsp. avium,True,0
DRR286144,ASSEMBLY,DRR286144,Mycobacterium avium subsp. avium,True,0
DRR286145,ASSEMBLY,DRR286145,Mycobacterium avium subsp. avium,True,1
DRR286146,ASSEMBLY,DRR286146,Mycobacterium avium subsp. avium,True,0
DRR286147,ASSEMBLY,DRR286147,Mycobacterium avium subsp. avium,True,1
DRR286148,ASSEMBLY,DRR286148,Mycobacterium avium subsp. avium,True,0
DRR286149,ASSEMBLY,DRR286149,Mycobacterium avium subsp. avium,True,0
DRR286150,ASSEMBLY,DRR286150,Mycobacterium avium subsp. avium,True,0
DRR286151,ASSEMBLY,DRR286151,Mycobacterium avium subsp. avium,True,0
DRR286152,ASSEMBLY,DRR286152,Mycobacterium avium subsp. avium,True,0
DRR286153,ASSEMBLY,DRR286153,Mycobacterium avium subsp. avium,True,0
DRR286154,ASSEMBLY,DRR286154,Mycobacterium avium subsp. avium,True,0
DRR286155,ASSEMBLY,DRR286155,Mycobacterium avium subsp. avium,True,0
DRR286156,ASSEMBLY,DRR286156,Mycobacterium avium subsp. avium,True,1
DRR286157,ASSEMBLY,DRR286157,Mycobacterium avium subsp. hominissuis ATCC 700898,True,0
DRR286158,ASSEMBLY,DRR286158,Mycobacterium avium subsp. avium,True,0
DRR286159,ASSEMBLY,DRR286159,Mycobacterium avium subsp. avium,True,2
DRR286160,ASSEMBLY,DRR286160,Mycobacterium avium subsp. avium,True,0
DRR286161,ASSEMBLY,DRR286161,Mycobacterium avium subsp. avium,True,0
DRR286162,ASSEMBLY,DRR286162,Mycobacterium avium subsp. avium,True,0
DRR286163,ASSEMBLY,DRR286163,Mycobacterium avium subsp. avium,True,0
DRR286164,ASSEMBLY,DRR286164,Mycobacterium timonense,True,1
DRR286165,ASSEMBLY,DRR286165,Mycobacterium timonense,True,0
DRR286166,ASSEMBLY,DRR286166,Mycobacterium avium subsp. avium,True,0
DRR286167,ASSEMBLY,DRR286167,Mycobacterium avium subsp. avium,True,0
DRR286168,ASSEMBLY,DRR286168,Mycobacterium timonense,True,1
DRR286172,ASSEMBLY,DRR286172,Mycobacterium avium subsp. avium,True,0
DRR286173,ASSEMBLY,DRR286173,Mycobacterium avium subsp. avium,True,1
DRR286174,ASSEMBLY,DRR286174,Mycobacterium avium subsp. avium,True,1
DRR286175,ASSEMBLY,DRR286175,Mycobacterium avium subsp. avium,True,0
DRR286176,ASSEMBLY,DRR286176,Mycobacterium timonense,True,1
DRR286177,ASSEMBLY,DRR286177,Mycobacterium avium subsp. avium,True,0
DRR286178,ASSEMBLY,DRR286178,Mycobacterium avium subsp. avium,True,2
DRR286179,ASSEMBLY,DRR286179,Mycobacterium avium subsp. avium,True,2
DRR286180,ASSEMBLY,DRR286180,Mycobacterium avium subsp. avium,True,0
DRR286182,ASSEMBLY,DRR286182,Mycobacterium avium subsp. avium,True,0
DRR286183,ASSEMBLY,DRR286183,Mycobacterium timonense,True,0
DRR286184,ASSEMBLY,DRR286184,Mycobacterium avium subsp. avium,True,1
DRR286185,ASSEMBLY,DRR286185,Mycobacterium avium subsp. avium,True,1
DRR286186,ASSEMBLY,DRR286186,Mycobacterium avium subsp. avium,True,0
DRR286187,ASSEMBLY,DRR286187,Mycobacterium avium subsp. avium,True,0
DRR286188,ASSEMBLY,DRR286188,Mycobacterium avium subsp. avium,True,1
DRR286189,ASSEMBLY,DRR286189,Mycobacterium avium subsp. avium,True,0
