sequence,MDS1,MDS2,genome
GCF_000622535.2_prophage_7,-0.09710740996983755,-0.29071480098088637,GCF_000622535.2
GCF_000622795.2_prophage_1,0.4609371716017567,-0.09260038619139101,GCF_000622795.2
GCF_000622855.2_prophage_1,-0.3529282796001034,0.7005402270769795,GCF_000622855.2
GCF_000627075.1_prophage_2,-0.3113232151437167,0.22479246065605027,GCF_000627075.1
GCF_000627075.1_prophage_4,-0.01780718288181731,0.8055475178038105,GCF_000627075.1
GCF_000627135.1_prophage_9,-0.08190931229704636,0.7984066501377924,GCF_000627135.1
GCF_000627315.1_prophage_5,-0.3006584248855611,-0.6603655941171385,GCF_000627315.1
GCF_000627885.1_prophage_4,0.6480891221123748,-0.3396856000625094,GCF_000627885.1
GCF_000627985.1_prophage_3,0.31939336727871404,0.26567319100862513,GCF_000627985.1
GCF_000632615.2_prophage_4,-0.6049541927468871,-0.020480994734149476,GCF_000632615.2
GCF_000632675.2_prophage_4,0.6561636481533528,0.21151651796644447,GCF_000632675.2
GCF_000687025.1_prophage_1,-0.6997902547398331,0.10080922813785669,GCF_000687025.1
GCF_000687065.1_prophage_8,-0.6144914246049819,0.17922840294003806,GCF_000687065.1
GCF_000690965.1_prophage_6,0.282143366193531,-0.6368322000852666,GCF_000690965.1
GCF_000690985.1_prophage_1,-0.6209669086108639,0.016694190310257116,GCF_000690985.1
GCF_000692395.1_prophage_3,0.11853404850950315,0.20107430374190713,GCF_000692395.1
GCF_000692475.1_prophage_2,0.10095023214143248,0.23931430393534384,GCF_000692475.1
GCF_000692555.1_prophage_2,-0.4534967225019966,-0.5950672511742591,GCF_000692555.1
GCF_000692715.1_prophage_3,0.4946775482362917,0.5673167463358584,GCF_000692715.1
GCF_000692735.1_prophage_10,0.32509490790835954,-0.06363909008310806,GCF_000692735.1
GCF_000692835.1_prophage_3,0.11860361690114773,0.19693806378250345,GCF_000692835.1
GCF_000695115.1_prophage_7,0.5625620675068451,0.24326511755559088,GCF_000695115.1
GCF_000695175.1_prophage_2,-0.6017274268125707,-0.19314401507121404,GCF_000695175.1
GCF_000696835.1_prophage_1,-0.07154580568374284,0.4158371766358896,GCF_000696835.1
GCF_000699365.1_prophage_5,-0.07360366006691095,0.3709620884793498,GCF_000699365.1
GCF_000700085.1_prophage_6,-0.3457904452290766,-0.4984252519013262,GCF_000700085.1
GCF_000700325.1_prophage_4,0.13887884967316477,0.16130102761552637,GCF_000700325.1
GCF_000700405.1_prophage_1,0.021300969424474417,0.07544378234456335,GCF_000700405.1
GCF_000700405.1_prophage_6,0.8065117735242219,0.207179951946105,GCF_000700405.1
GCF_000700465.1_prophage_3,0.14652231660664466,-0.21988841738085818,GCF_000700465.1
GCF_000700565.1_prophage_3,0.23640027169527464,0.169820078863092,GCF_000700565.1
GCF_000700605.1_prophage_1,-0.12609362318303854,0.2444833657121726,GCF_000700605.1
GCF_000701145.1_prophage_1,0.7455630190568429,0.15253213203753813,GCF_000701145.1
GCF_000703205.1_prophage_12,0.462869143973612,-0.09313275195005079,GCF_000703205.1
GCF_000703205.1_prophage_6,-0.32536660917726573,0.09868364494153253,GCF_000703205.1
GCF_000703225.1_prophage_9,-0.18212824254808185,-0.012963268786424547,GCF_000703225.1
GCF_000703325.1_prophage_15,-0.037661513560002566,0.4587897728572997,GCF_000703325.1
GCF_000703565.1_prophage_1,0.034143338472686774,0.02535167316017789,GCF_000703565.1
GCF_000703805.1_prophage_2,0.18480198517353277,-0.6111975653682074,GCF_000703805.1
GCF_000703805.1_prophage_3,-0.43145991837182557,-0.3479253466628245,GCF_000703805.1
GCF_000703825.1_prophage_2,0.194217250453595,-0.6021630396391943,GCF_000703825.1
GCF_000703845.1_prophage_3,-0.6997898212103778,0.10081129236098213,GCF_000703845.1
GCF_000703885.1_prophage_3,-0.36562616130495573,0.1894056431276568,GCF_000703885.1
GCF_000704505.1_prophage_1,-0.3908133377884703,0.6808628805600012,GCF_000704505.1
GCF_000704725.1_prophage_5,0.7176397847645898,-0.21553772945549046,GCF_000704725.1
GCF_000704805.1_prophage_4,0.11852112308908865,-0.01858020115085503,GCF_000704805.1
GCF_000704885.1_prophage_2,-0.05895291946393494,0.028761160851001978,GCF_000704885.1
GCF_000704885.1_prophage_6,-0.6524754298435272,-0.007387196738929464,GCF_000704885.1
GCF_000704905.1_prophage_5,-0.6524751503558245,-0.0073921617105601745,GCF_000704905.1
GCF_000708145.1_prophage_2,-0.25813176428653023,-0.6414823740127159,GCF_000708145.1
GCF_000711435.1_prophage_1,-0.047630751756896,0.4607556106424678,GCF_000711435.1
GCF_000711485.1_prophage_1,0.45613325014210887,0.6273224897070312,GCF_000711485.1
GCF_000711565.1_prophage_7,-0.6333157334785486,-0.1679693688077026,GCF_000711565.1
GCF_000713135.1_prophage_2,-0.37965597403184814,-0.6585566290018678,GCF_000713135.1
GCF_000713255.1_prophage_3,-0.5346400242054403,-0.11100796490461619,GCF_000713255.1
GCF_000713315.1_prophage_4,0.4355858990564827,-0.6329055768595816,GCF_000713315.1
GCF_000713735.1_prophage_3,0.6878444605816474,0.21799480203745197,GCF_000713735.1
GCF_000713785.1_prophage_2,-0.2872381042061203,0.7567985767548521,GCF_000713785.1
GCF_000713815.1_prophage_4,-0.4558217456013725,-0.11343915895361,GCF_000713815.1
GCF_000713975.1_prophage_2,-0.047342561585949496,-0.625670597506774,GCF_000713975.1
GCF_000713985.1_prophage_1,-0.5346448920270065,-0.11099869081712525,GCF_000713985.1
GCF_000714105.1_prophage_4,-0.48602338586265736,0.6963469813495152,GCF_000714105.1
GCF_000714995.1_prophage_2,-0.0554802797363962,0.7373973751274971,GCF_000714995.1
GCF_000725305.1_prophage_3,0.1514870410283855,0.1357049007980667,GCF_000725305.1
GCF_000731355.1_prophage_6,-0.2625492461658361,-0.6225704879851371,GCF_000731355.1
GCF_000731355.1_prophage_7,0.6433710613871907,0.23205316963805087,GCF_000731355.1
GCF_000732965.1_prophage_2,-0.24863463219516493,0.20258457211874645,GCF_000732965.1
GCF_000734955.1_prophage_7,-0.45736887384750036,0.09508110020732079,GCF_000734955.1
GCF_000749575.1_prophage_3,0.3018898050968747,0.1692904341731479,GCF_000749575.1
GCF_000750555.1_prophage_5,-0.12091462477462003,-0.5071325775940608,GCF_000750555.1
GCF_000752135.1_prophage_4,-0.366527942217257,0.709612177022067,GCF_000752135.1
GCF_000752195.1_prophage_4,0.010559460373554172,-0.1838657185553687,GCF_000752195.1
GCF_000752235.1_prophage_2,0.5453256303643959,0.24677613885311211,GCF_000752235.1
GCF_000752415.1_prophage_3,-0.1282104737761416,0.8276388468957565,GCF_000752415.1
GCF_000752455.1_prophage_1,0.12652134985148825,0.3577849235997572,GCF_000752455.1
GCF_000752455.1_prophage_9,0.28378969599293186,0.09523710498630442,GCF_000752455.1
GCF_000752695.1_prophage_4,-0.10490597104943382,0.2502902423650173,GCF_000752695.1
GCF_000752695.1_prophage_8,0.023291069485714425,-0.052000765864982736,GCF_000752695.1
GCF_000752755.1_prophage_6,0.5693165164123122,0.5775869340821183,GCF_000752755.1
GCF_000752775.1_prophage_6,0.6198857579527782,0.22880797053365154,GCF_000752775.1
GCF_000752815.1_prophage_1,-0.2125015790529757,0.2248201475537076,GCF_000752815.1
GCF_000752935.1_prophage_1,-0.37455317354870654,0.6958225108142397,GCF_000752935.1
GCF_000753115.1_prophage_2,0.4849450387656055,0.18605509045060326,GCF_000753115.1
GCF_000753215.1_prophage_3,-0.3352093779503406,0.05869419992504294,GCF_000753215.1
GCF_000753415.1_prophage_2,0.5484698302158533,0.4033362180248088,GCF_000753415.1
GCF_000753535.1_prophage_3,0.04455749840574327,0.8447240391648515,GCF_000753535.1
GCF_000754855.1_prophage_1,-0.6456011848028846,0.020030582374828063,GCF_000754855.1
GCF_000754865.1_prophage_1,0.7391531936767265,-0.14947722855500853,GCF_000754865.1
GCF_000762385.1_prophage_5,0.34331279657661523,-0.6138724591837057,GCF_000762385.1
GCF_000768125.1_prophage_5,-0.05439086170848557,0.44303771714516926,GCF_000768125.1
GCF_000768465.1_prophage_2,0.18757279434099264,0.7858686930096971,GCF_000768465.1
GCF_000768485.1_prophage_1,0.07577087814960812,0.21336652427821748,GCF_000768485.1
GCF_000768485.1_prophage_3,0.5092414230089848,-0.5729799990741672,GCF_000768485.1
GCF_000768505.1_prophage_5,-0.2851717840463911,-0.36923048209248044,GCF_000768505.1
GCF_000770285.1_prophage_3,-0.18280258958937304,0.22449159949923062,GCF_000770285.1
GCF_000776175.1_prophage_2,-0.5990337730601373,0.07341740718240684,GCF_000776175.1
GCF_000776235.1_prophage_6,-0.5625628197879564,0.08476590290246806,GCF_000776235.1
GCF_000776275.1_prophage_2,-0.6563305001717725,0.1551484331736927,GCF_000776275.1
GCF_000776355.1_prophage_6,-0.689569115944137,-0.27346243454882563,GCF_000776355.1
GCF_000776415.1_prophage_1,-0.1996147763326602,-0.6993478946033854,GCF_000776415.1
GCF_000776745.1_prophage_3,-0.2821614073300673,-0.7422572615243228,GCF_000776745.1
GCF_000776835.1_prophage_2,0.011915449563447415,0.8436904093568556,GCF_000776835.1
GCF_000776915.1_prophage_1,0.34246881335933566,-0.6213809650690044,GCF_000776915.1
GCF_000777325.1_prophage_3,-0.6664774701146354,0.016763029223320472,GCF_000777325.1
GCF_000777555.1_prophage_2,-0.7914641894503117,-0.3165013568223538,GCF_000777555.1
GCF_000778175.1_prophage_4,-0.624306277852368,-0.26920342667414326,GCF_000778175.1
GCF_000778395.1_prophage_1,0.30852472620015037,-0.6237138032137026,GCF_000778395.1
GCF_000778475.1_prophage_6,0.4359606272725554,0.18880578824696068,GCF_000778475.1
GCF_000779335.1_prophage_2,-0.5268385032720465,0.26040192962514735,GCF_000779335.1
GCF_000779365.1_prophage_4,0.03014279935158341,0.7154593957353945,GCF_000779365.1
GCF_000779695.1_prophage_2,-0.6027966417725017,-0.360862252282484,GCF_000779695.1
GCF_000779715.1_prophage_2,0.29817032462448895,0.10552868821343307,GCF_000779715.1
GCF_000779735.1_prophage_2,-0.654037096424026,0.48811581492700556,GCF_000779735.1
GCF_000779835.1_prophage_3,0.7589473952805873,-0.18744552911824333,GCF_000779835.1
GCF_000780035.1_prophage_3,-0.6609777670468134,0.5431039905886165,GCF_000780035.1
GCF_000780495.1_prophage_1,0.4362905792957162,0.18892317477748363,GCF_000780495.1
GCF_000780615.1_prophage_3,0.058190180597627955,-0.7260583277555258,GCF_000780615.1
GCF_000780925.1_prophage_1,-0.4115322997097425,-0.3789811923175084,GCF_000780925.1
GCF_000781435.1_prophage_1,0.1866104621098855,-0.6166271153477129,GCF_000781435.1
GCF_000781455.1_prophage_1,0.709980453745089,-0.20307729840393413,GCF_000781455.1
GCF_000781505.1_prophage_1,-0.4509567787169871,-0.1056597554352266,GCF_000781505.1
GCF_000781515.1_prophage_6,-0.6198886837739512,-0.17032062077837953,GCF_000781515.1
GCF_000781695.1_prophage_1,-0.513882856109029,-0.31608836933595014,GCF_000781695.1
GCF_000781695.1_prophage_2,0.5414423413653823,0.651059230673635,GCF_000781695.1
GCF_000781695.1_prophage_6,0.634421860412119,-0.13071927634539512,GCF_000781695.1
GCF_000782035.1_prophage_3,-0.647483541693835,0.031437347709112794,GCF_000782035.1
GCF_000782135.1_prophage_2,-0.50682298284827,-0.6344825033077922,GCF_000782135.1
GCF_000782255.1_prophage_1,0.057007530897532584,0.38572090702868433,GCF_000782255.1
GCF_000782275.1_prophage_1,-0.5054420433006218,-0.6748708469374617,GCF_000782275.1
GCF_000782355.1_prophage_5,0.4600488483273537,0.3984850366318541,GCF_000782355.1
GCF_000782395.1_prophage_5,-0.20776804103238306,0.32151998137680354,GCF_000782395.1
GCF_000782455.1_prophage_3,-0.43973533952702387,0.32573616046965853,GCF_000782455.1
GCF_000782615.1_prophage_5,0.13955562972627586,-0.790005045103479,GCF_000782615.1
GCF_000784925.1_prophage_5,-0.5884017365581091,-0.33651955454340693,GCF_000784925.1
GCF_000797595.1_prophage_1,0.45500825047981147,0.7311957070943946,GCF_000797595.1
GCF_000797655.1_prophage_7,0.6668059747364172,-0.4242378073503962,GCF_000797655.1
GCF_000797675.1_prophage_5,-0.4667415515267215,-0.11168588316815581,GCF_000797675.1
GCF_000797695.1_prophage_5,0.24739325362685896,0.7193214264219996,GCF_000797695.1
GCF_000797715.1_prophage_6,-0.3019624692880365,-0.6932879342276447,GCF_000797715.1
GCF_000797755.1_prophage_2,0.35651287069843934,-0.6316252294866558,GCF_000797755.1
GCF_000797875.1_prophage_4,-0.3917207901822485,0.18634547878671678,GCF_000797875.1
GCF_000797935.1_prophage_7,-0.5280208620551906,0.5740777657411912,GCF_000797935.1
GCF_000798535.1_prophage_1,-0.24274532521177167,0.22332790284897502,GCF_000798535.1
GCF_000798595.1_prophage_6,0.3808672529064304,0.18849460482627817,GCF_000798595.1
GCF_000800765.1_prophage_4,-0.1209047799369647,-0.5071416685463284,GCF_000800765.1
GCF_000803705.1_prophage_13,0.1645747223930124,-0.5721190171761565,GCF_000803705.1
GCF_000803705.1_prophage_8,0.23869962034350262,0.24511172279530452,GCF_000803705.1
GCF_000804345.1_prophage_4,-0.5048061666568022,-0.016863968368969726,GCF_000804345.1
GCF_000806175.1_prophage_1,0.6424247591585176,0.030422857728732943,GCF_000806175.1
GCF_000812235.1_prophage_2,0.3962304145707665,-0.6571632162611131,GCF_000812235.1
GCF_000812305.1_prophage_6,0.7684474362123259,0.3888747279800539,GCF_000812305.1
GCF_000812725.1_prophage_2,0.4305937973907543,-0.630025370951076,GCF_000812725.1
GCF_000817425.1_prophage_6,0.10615681420265335,0.08738791741292666,GCF_000817425.1
GCF_000818965.1_prophage_1,0.5658633769531477,-0.24891636780809823,GCF_000818965.1
GCF_000818985.1_prophage_2,0.18184012639682234,0.26950428243854024,GCF_000818985.1
GCF_000818985.1_prophage_6,0.18948220304678362,0.13616354365548786,GCF_000818985.1
GCF_000819015.1_prophage_8,0.29364479527722975,0.10045204842018585,GCF_000819015.1
GCF_000819105.1_prophage_2,-0.5913668920668717,0.6116883535002833,GCF_000819105.1
GCF_000819245.1_prophage_1,-0.1779205239376483,-0.4654351072498152,GCF_000819245.1
GCF_000819285.1_prophage_2,0.6580788867971742,0.22563846453400202,GCF_000819285.1
GCF_000819375.1_prophage_3,-0.4625506342259962,0.08050619840212683,GCF_000819375.1
GCF_000819645.1_prophage_1,-0.07735734695355358,0.130511466565547,GCF_000819645.1
GCF_000827105.1_prophage_1,-0.15589472892759756,-0.008700344496816378,GCF_000827105.1
GCF_000831715.2_prophage_5,0.13692560538166954,0.1974977541404171,GCF_000831715.2
GCF_000935425.1_prophage_2,-0.45600147849217987,-0.06919445100907701,GCF_000935425.1
GCF_000936225.1_prophage_10,-0.6118603640542329,-0.13431635687889282,GCF_000936225.1
GCF_000936475.1_prophage_8,-0.7917870021420705,0.016942911655826894,GCF_000936475.1
GCF_000936495.1_prophage_5,-0.11288195610616529,0.03161052881012268,GCF_000936495.1
GCF_000937095.2_prophage_2,0.20210745590600518,-0.11396675054327132,GCF_000937095.2
GCF_000940355.1_prophage_2,-0.08347594597648308,0.5422340362272656,GCF_000940355.1
GCF_000940355.1_prophage_7,-0.6652146138011708,0.013318497167634948,GCF_000940355.1
GCF_000941535.1_prophage_1,0.36493638801477124,-0.6265496343323186,GCF_000941535.1
GCF_000945955.1_prophage_6,0.39815876218895874,-0.09784596270602272,GCF_000945955.1
GCF_000948055.1_prophage_1,-0.5647260834096517,-0.3224886176348705,GCF_000948055.1
GCF_000948555.1_prophage_5,-0.6723415578626698,-0.22650760685864849,GCF_000948555.1
GCF_000948605.1_prophage_6,0.4986571148019512,0.15652705148677926,GCF_000948605.1
GCF_000948815.1_prophage_6,-0.5226796620133732,-0.6103694552369436,GCF_000948815.1
GCF_000948875.1_prophage_4,0.4002896010471902,-0.15747625391617065,GCF_000948875.1
GCF_000948885.1_prophage_5,0.4868137344574738,0.1864985683014849,GCF_000948885.1
GCF_000948905.1_prophage_4,-0.4337238896251056,0.7371241194251993,GCF_000948905.1
GCF_000951855.1_prophage_8,-0.6023960775742353,-0.41068412776128127,GCF_000951855.1
GCF_000951895.1_prophage_1,-0.296786617552524,0.342269418953007,GCF_000951895.1
GCF_000951915.1_prophage_2,0.02805881961463556,-0.14145588484895374,GCF_000951915.1
GCF_000953515.1_prophage_4,-0.12091942796602882,-0.5071327038711708,GCF_000953515.1
GCF_000954045.1_prophage_1,0.4328809232562522,-0.6229513679002175,GCF_000954045.1
GCF_000965575.1_prophage_8,-0.595428440617095,-0.06498163039952165,GCF_000965575.1
GCF_000965665.1_prophage_9,-0.6339253727396291,0.00795082195265388,GCF_000965665.1
GCF_000971615.1_prophage_4,0.34717287092335236,-0.6264540025870415,GCF_000971615.1
GCF_000978815.2_prophage_15,-0.27039144673573623,0.11818558204815573,GCF_000978815.2
GCF_000982035.1_prophage_4,-0.63349832349449,0.4209237452209346,GCF_000982035.1
GCF_000986635.1_prophage_3,0.26596998859519,0.5610658598030512,GCF_000986635.1
GCF_000986635.1_prophage_6,-0.13445270243781549,-0.18379431105461466,GCF_000986635.1
GCF_000986635.1_prophage_7,-0.08154100730747492,0.3654571093564573,GCF_000986635.1
GCF_000986765.1_prophage_8,-0.24509195736779377,0.21274259446496419,GCF_000986765.1
GCF_000987545.1_prophage_6,0.12856389078357353,0.7304088958022299,GCF_000987545.1
GCF_000988385.1_prophage_5,-0.1209139571643503,-0.5071325570473216,GCF_000988385.1
GCF_000988425.1_prophage_1,-0.28655981720330215,0.22607903287897263,GCF_000988425.1
GCF_001005685.1_prophage_1,0.2748202404264072,0.6635757672861329,GCF_001005685.1
GCF_001005685.1_prophage_10,-0.6502437997614842,0.2537357441657006,GCF_001005685.1
GCF_001012015.1_prophage_1,0.21492247065075804,-0.05490837026835659,GCF_001012015.1
GCF_001012155.1_prophage_5,-0.48479996345873644,-0.02202254678602064,GCF_001012155.1
GCF_001012165.1_prophage_1,0.14885716442916389,0.22689339210945456,GCF_001012165.1
GCF_001012345.1_prophage_4,0.7067383779318349,0.39301111277135203,GCF_001012345.1
GCF_001012395.1_prophage_1,-0.3654134582250656,0.7045793648975149,GCF_001012395.1
GCF_001012395.1_prophage_3,-0.5757247554609272,-0.27995226772282544,GCF_001012395.1
GCF_001012495.1_prophage_4,-0.31052918372034277,-0.5173102247922616,GCF_001012495.1
GCF_001012575.1_prophage_5,0.20538613665618238,0.1307460735596992,GCF_001012575.1
GCF_001012575.1_prophage_7,-0.4370573219765486,0.7035301056562417,GCF_001012575.1
GCF_001030245.1_prophage_1,0.06775342456640132,0.2131606612197527,GCF_001030245.1
GCF_001030305.1_prophage_7,0.2643748057340967,0.7069688314328544,GCF_001030305.1
GCF_001030365.1_prophage_2,0.4452141082321251,0.502557804422911,GCF_001030365.1
GCF_001030435.1_prophage_7,-0.19658162452827496,-0.29066578900145446,GCF_001030435.1
GCF_001030485.1_prophage_4,-0.30950906475402945,-0.4764851191576316,GCF_001030485.1
GCF_001030545.1_prophage_1,0.200646292800781,0.23931696123484422,GCF_001030545.1
GCF_001030585.1_prophage_6,-0.24172186364592185,0.3237628672150597,GCF_001030585.1
GCF_001030585.1_prophage_8,0.7308566678973399,0.022389185028908503,GCF_001030585.1
GCF_001030625.1_prophage_4,0.22503156421576911,0.2520052092655625,GCF_001030625.1
GCF_001032735.1_prophage_2,0.7608073821748416,-0.31933579733928225,GCF_001032735.1
GCF_001039075.2_prophage_13,0.15107822429234602,0.282277158594351,GCF_001039075.2
GCF_001039125.2_prophage_19,-0.471219976961515,-0.07235979644319111,GCF_001039125.2
GCF_001039145.2_prophage_7,-0.2219939842784529,0.22278366278871908,GCF_001039145.2
GCF_001039155.2_prophage_18,0.7896129814389712,-0.025985955771500525,GCF_001039155.2
GCF_001039225.2_prophage_1,-0.26152608446436826,-0.7950676949709402,GCF_001039225.2
GCF_001052125.1_prophage_2,-0.6139533522225358,-0.3251018197950699,GCF_001052125.1
GCF_001054615.1_prophage_1,-0.21018788723202647,-0.778445397283319,GCF_001054615.1
GCF_001056215.1_prophage_1,-0.12139951266172973,-0.3963878103356097,GCF_001056215.1
GCF_001056875.1_prophage_1,0.7818762257446641,-0.2815647418092719,GCF_001056875.1
GCF_001056875.1_prophage_4,-0.6544206356577648,0.2113878447167891,GCF_001056875.1
GCF_001058205.1_prophage_2,-0.24541137148598147,0.7958517040326706,GCF_001058205.1
GCF_001058555.1_prophage_1,-0.5893277306390194,-0.2795129818374952,GCF_001058555.1
GCF_001058915.1_prophage_1,0.1693277495045601,0.7604108552591182,GCF_001058915.1
GCF_001059485.1_prophage_2,0.8130489319971244,-0.08694846163634241,GCF_001059485.1
